id;translation_key;locale;text_value
x8-en-043;export.column.workedMinutes;en-US;Worked minutes
x8-ar-044;export.column.effectiveMinutes;ar-EG;الدقائق المحتسبة
x8-en-044;export.column.effectiveMinutes;en-US;Effective minutes
x8-ar-045;export.column.lateMinutes;ar-EG;دقائق التأخير
x8-en-045;export.column.lateMinutes;en-US;Late minutes
x8-ar-046;export.column.earlyMinutes;ar-EG;دقائق الانصراف المبكر
x8-en-046;export.column.earlyMinutes;en-US;Early-leave minutes
x8-ar-047;export.column.overtimeMinutes;ar-EG;دقائق إضافية
x8-en-047;export.column.overtimeMinutes;en-US;Overtime minutes
x8-ar-048;export.column.decision;ar-EG;القرار
x8-en-048;export.column.decision;en-US;Decision
x8-ar-049;export.column.note;ar-EG;ملاحظة
x8-en-049;export.column.note;en-US;Note
x8-ar-050;export.field.reportId;ar-EG;رقم التقرير
x8-en-050;export.field.reportId;en-US;Report ID
x8-ar-051;export.field.period;ar-EG;الفترة
x8-en-051;export.field.period;en-US;Period
x8-ar-052;export.field.payCycle;ar-EG;دورة الاستحقاق
x8-en-052;export.field.payCycle;en-US;Pay cycle
x8-ar-053;export.field.status;ar-EG;الحالة
x8-en-053;export.field.status;en-US;Status
x8-ar-054;export.field.unresolved;ar-EG;الاستثناءات المعلقة
x8-en-054;export.field.unresolved;en-US;Unresolved exceptions
x8-ar-055;export.field.generated;ar-EG;وقت إنشاء الملف
x8-en-055;export.field.generated;en-US;Generated at
x8-ar-056;export.field.reportVersion;ar-EG;إصدار التقرير
x8-en-056;export.field.reportVersion;en-US;Report version
x8-ar-057;export.value.yes;ar-EG;نعم
x8-en-057;export.value.yes;en-US;Yes
x8-ar-058;export.value.no;ar-EG;لا
x8-en-058;export.value.no;en-US;No
x8-ar-059;export.value.biometric;ar-EG;بصمة
x8-en-059;export.value.biometric;en-US;Biometric
x8-ar-060;export.value.manual;ar-EG;يدوي
x8-en-060;export.value.manual;en-US;Manual
x8-ar-061;export.value.hybrid;ar-EG;مختلط
x8-en-061;export.value.hybrid;en-US;Hybrid
x8-ar-062;export.value.monthly;ar-EG;شهري
x8-en-062;export.value.monthly;en-US;Monthly
x8-ar-063;export.value.half_monthly;ar-EG;كل 15 يوم
x8-en-063;export.value.half_monthly;en-US;Every 15 days
x8-ar-064;export.value.thirty_days;ar-EG;كل 30 يوم
x8-en-064;export.value.thirty_days;en-US;Every 30 days
x8-ar-065;export.value.fixed;ar-EG;ثابتة
x8-en-065;export.value.fixed;en-US;Fixed
x8-ar-066;export.value.daily;ar-EG;يومية
x8-en-066;export.value.daily;en-US;Daily
x8-ar-067;export.value.completed;ar-EG;مكتمل
x8-en-067;export.value.completed;en-US;Completed
x8-ar-068;export.value.completed_with_errors;ar-EG;مكتمل مع أخطاء
x8-en-068;export.value.completed_with_errors;en-US;Completed with errors
x8-ar-069;export.value.draft;ar-EG;مسودة
x8-en-069;export.value.draft;en-US;Draft
x8-ar-070;export.value.in_review;ar-EG;تحت المراجعة
x8-en-070;export.value.in_review;en-US;In review
x8-ar-071;export.value.approved;ar-EG;معتمد
x8-en-071;export.value.approved;en-US;Approved
x8-ar-072;export.value.exported;ar-EG;تم التصدير
x8-en-072;export.value.exported;en-US;Exported
x8-ar-073;export.value.present;ar-EG;حاضر
x8-en-073;export.value.present;en-US;Present
x8-ar-074;export.value.single_punch;ar-EG;بصمة واحدة
x8-en-074;export.value.single_punch;en-US;Single punch
x8-ar-075;export.value.no_punch;ar-EG;بدون بصمة
x8-en-075;export.value.no_punch;en-US;No punch
x8-ar-076;export.value.manual_entry;ar-EG;حضور يدوي
x8-en-076;export.value.manual_entry;en-US;Manual entry
x8-ar-077;export.value.non_workday;ar-EG;يوم غير عمل
x8-en-077;export.value.non_workday;en-US;Non-workday
x8-ar-078;export.value.holiday;ar-EG;إجازة
x8-en-078;export.value.holiday;en-US;Holiday
x8-ar-079;export.value.missing_schedule;ar-EG;قاعدة دوام مفقودة
x8-en-079;export.value.missing_schedule;en-US;Missing schedule
x8-ar-080;export.value.deduct;ar-EG;خصم
x8-en-080;export.value.deduct;en-US;Deduct
x8-ar-081;export.value.normal_day;ar-EG;يوم عادي
x8-en-081;export.value.normal_day;en-US;Normal day
x8-ar-082;export.value.approved_leave;ar-EG;إجازة معتمدة
x8-en-082;export.value.approved_leave;en-US;Approved leave
x8-ar-083;employees.validationSummary;ar-EG;برجاء استكمال الحقول المطلوبة الموضحة أدناه.
x8-en-083;employees.validationSummary;en-US;Complete the required fields shown below.
x8-ar-084;employees.employeeCodeRequired;ar-EG;كود الموظف مطلوب.
x8-en-084;employees.employeeCodeRequired;en-US;Employee code is required.
x8-ar-085;employees.fullNameRequired;ar-EG;اسم الموظف مطلوب.
x8-en-085;employees.fullNameRequired;en-US;Employee name is required.
x8-ar-086;employees.categoryRequired;ar-EG;اختيار الفئة مطلوب.
x8-en-086;employees.categoryRequired;en-US;Employee category is required.
x8-ar-087;employees.activeFromRequired;ar-EG;تاريخ بداية النشاط مطلوب.
x8-en-087;employees.activeFromRequired;en-US;Active-from date is required.
x8-ar-088;imports.requiredColumns;ar-EG;الأعمدة المطلوبة: كود الموظف، اليوم، الحضور الرسمي، الانصراف الرسمي، الحضور الفعلي، والانصراف الفعلي.
x8-en-088;imports.requiredColumns;en-US;Required columns: Employee code, Day, Official check-in, Official check-out, Actual check-in, and Actual check-out.
