id;translation_key;locale;text_value
x52-059;dashboard.allDepartments;ar-EG;"جميع الإدارات"
x52-060;dashboard.allDepartments;en-US;"All Departments"
x52-061;dashboard.attendanceChart;ar-EG;"مخطط الحضور اليومي"
x52-062;dashboard.attendanceChart;en-US;"Daily Attendance Chart"
x52-063;dashboard.categoriesLinkLabel;ar-EG;"فئات العمل النشطة"
x52-064;dashboard.categoriesLinkLabel;en-US;"Active Categories"
x52-065;dashboard.categoriesLinkTooltip;ar-EG;"اضغط للانتقال إلى فئات العمل"
x52-066;dashboard.categoriesLinkTooltip;en-US;"Click to view work categories"
x52-067;dashboard.department;ar-EG;"الإدارة"
x52-068;dashboard.department;en-US;"Department"
x52-069;dashboard.departmentMetrics;ar-EG;"مؤشرات الإدارات"
x52-070;dashboard.departmentMetrics;en-US;"Department Metrics"
x52-071;dashboard.departmentMetricsHint;ar-EG;"معدلات الحضور حسب الإدارة (الفئة)"
x52-072;dashboard.departmentMetricsHint;en-US;"Attendance rate by department (category)"
x52-073;dashboard.employees;ar-EG;"الموظفين"
x52-074;dashboard.employees;en-US;"Employees"
x52-075;dashboard.employeesLinkLabel;ar-EG;"الموظفين الفاعلين"
x52-076;dashboard.employeesLinkLabel;en-US;"Active Employees"
x52-077;dashboard.employeesLinkTooltip;ar-EG;"اضغط للانتقال إلى جدول الموظفين"
x52-078;dashboard.employeesLinkTooltip;en-US;"Click to view employee list"
x52-079;dashboard.eyebrowSuffix;ar-EG;"مؤشرات الأداء الفعلية بالنظام"
x52-080;dashboard.eyebrowSuffix;en-US;"Live Performance Metrics"
x52-081;dashboard.importsLinkLabel;ar-EG;"إجمالي البصمات"
x52-082;dashboard.importsLinkLabel;en-US;"Total Punches"
x52-083;dashboard.importsLinkTooltip;ar-EG;"اضغط للانتقال إلى سجل استيراد البصمات"
x52-084;dashboard.importsLinkTooltip;en-US;"Click to view biometric import log"
x52-085;dashboard.itemsLinkLabel;ar-EG;"أصناف المخزون"
x52-086;dashboard.itemsLinkLabel;en-US;"Inventory Items"
x52-087;dashboard.itemsLinkTooltip;ar-EG;"اضغط للانتقال إلى جدول أصناف المخزون"
x52-088;dashboard.itemsLinkTooltip;en-US;"Click to view inventory items"
x52-089;dashboard.kpiBreakdownHeading;ar-EG;"تفاصيل التوزيع والملاحظات:"
x52-090;dashboard.kpiBreakdownHeading;en-US;"Distribution & Notes:"
x52-091;dashboard.kpiClose;ar-EG;"× إغلاق"
x52-092;dashboard.kpiClose;en-US;"× Close"
x52-093;dashboard.kpiModalEyebrow;ar-EG;"تفاصيل مؤشر الأداء (KPI Drill-Down)"
x52-094;dashboard.kpiModalEyebrow;en-US;"KPI Drill-Down Details"
x52-095;dashboard.kpiTotalLabel;ar-EG;"القيمة الإجمالية للمؤشر"
x52-096;dashboard.kpiTotalLabel;en-US;"Total KPI Value"
x52-097;dashboard.lastUpdateLabel;ar-EG;"آخر تحديث"
x52-098;dashboard.lastUpdateLabel;en-US;"Last updated"
x52-099;dashboard.lastUpdateTooltip;ar-EG;"انقر لإعادة التحديث"
x52-100;dashboard.lastUpdateTooltip;en-US;"Click to reload"
x52-101;dashboard.late;ar-EG;"تأخير"
x52-102;dashboard.late;en-US;"Late"
x52-103;dashboard.lateLinkLabel;ar-EG;"تأخير"
x52-104;dashboard.lateLinkLabel;en-US;"Late"
x52-105;dashboard.lateLinkTooltip;ar-EG;"اضغط للاطلاع على التأخيرات بالمستند"
x52-106;dashboard.lateLinkTooltip;en-US;"Click to view late records"
x52-107;dashboard.ledgerLinkLabel;ar-EG;"معاملات الحسابات"
x52-108;dashboard.ledgerLinkLabel;en-US;"Account Transactions"
x52-109;dashboard.ledgerLinkTooltip;ar-EG;"اضغط للانتقال إلى قيود دفتر الحسابات"
x52-110;dashboard.ledgerLinkTooltip;en-US;"Click to view account ledger entries"
x52-111;dashboard.lowStockLinkLabel;ar-EG;"أصناف منخفضة"
x52-112;dashboard.lowStockLinkLabel;en-US;"Low Stock"
x52-113;dashboard.lowStockLinkTooltip;ar-EG;"اضغط للانتقال إلى أصناف منخفضة الرصيد"
x52-114;dashboard.lowStockLinkTooltip;en-US;"Click to view low stock items"
x52-115;dashboard.movementsLinkLabel;ar-EG;"حركات المخزون"
x52-116;dashboard.movementsLinkLabel;en-US;"Stock Movements"
x52-117;dashboard.movementsLinkTooltip;ar-EG;"اضغط للانتقال إلى حركات المخزون المسجلة"
x52-118;dashboard.movementsLinkTooltip;en-US;"Click to view stock movements"
x52-119;dashboard.needsReview;ar-EG;"بحاجة للمراجعة"
x52-120;dashboard.needsReview;en-US;"Needs Review"
x52-121;dashboard.negativeStockLinkLabel;ar-EG;"رصيد بالسالب"
x52-122;dashboard.negativeStockLinkLabel;en-US;"Negative Balance"
x52-123;dashboard.negativeStockLinkTooltip;ar-EG;"اضغط للانتقال إلى الأرخص ذات الرصيد بالسالب"
x52-124;dashboard.negativeStockLinkTooltip;en-US;"Click to view negative stock items"
x52-125;dashboard.noChartData;ar-EG;"لا توجد بيانات للمخطط لهذه الفترة"
x52-126;dashboard.noChartData;en-US;"No chart data for this period"
x52-127;dashboard.paidCount;ar-EG;"تم الصرف: {paid} من {total}"
x52-128;dashboard.paidCount;en-US;"Paid: {paid} of {total}"
x52-129;dashboard.partiesLinkLabel;ar-EG;"جهات التعامل النشطة"
x52-130;dashboard.partiesLinkLabel;en-US;"Active Parties"
x52-131;dashboard.partiesLinkTooltip;ar-EG;"اضغط للانتقال إلى قائمة جهات التعامل"
x52-132;dashboard.partiesLinkTooltip;en-US;"Click to view business parties"
x52-133;dashboard.payrollSummary;ar-EG;"ملخص الرواتب"
x52-134;dashboard.payrollSummary;en-US;"Payroll Summary"
x52-135;dashboard.pendingApprovals;ar-EG;"الموافقات المعلقة"
x52-136;dashboard.pendingApprovals;en-US;"Pending Approvals"
x52-137;dashboard.presentDays;ar-EG;"أيام حضور"
x52-138;dashboard.presentDays;en-US;"Present Days"
x52-139;dashboard.presentLinkLabel;ar-EG;"حاضر"
x52-140;dashboard.presentLinkLabel;en-US;"Present"
x52-141;dashboard.presentLinkTooltip;ar-EG;"اضغط للاطلاع على سجل الحضور بالمستند"
x52-142;dashboard.presentLinkTooltip;en-US;"Click to view attendance records"
x52-143;dashboard.rate;ar-EG;"النسبة"
x52-144;dashboard.rate;en-US;"Rate"
x52-145;dashboard.scheduledDays;ar-EG;"أيام مجدولة"
x52-146;dashboard.scheduledDays;en-US;"Scheduled Days"
x52-147;dashboard.singlePunchLinkLabel;ar-EG;"بصمة واحدة"
x52-148;dashboard.singlePunchLinkLabel;en-US;"Single Punch"
x52-149;dashboard.singlePunchLinkTooltip;ar-EG;"اضغط للاطلاع على بصمة واحدة"
x52-150;dashboard.singlePunchLinkTooltip;en-US;"Click to view single punch records"
x52-151;dashboard.totalEmployees;ar-EG;"إجمالي الموظفين"
x52-152;dashboard.totalEmployees;en-US;"Total Employees"
x52-153;dashboard.unitAttendance;ar-EG;"👥 الحضور والانضباط اليومي والشهري"
x52-154;dashboard.unitAttendance;en-US;"👥 Attendance & Daily Discipline"
x52-155;dashboard.unitAttendanceBadge;ar-EG;"مستندات فعلية"
x52-156;dashboard.unitAttendanceBadge;en-US;"Actual Documents"
x52-157;dashboard.unitBiometrics;ar-EG;"⚙️ البصمات وفئات العمل"
x52-158;dashboard.unitBiometrics;en-US;"⚙️ Biometrics & Work Categories"
x52-159;dashboard.unitBiometricsBadge;ar-EG;"سجل الأجهزة"
x52-160;dashboard.unitBiometricsBadge;en-US;"Device Logs"
x52-161;dashboard.unitInventory;ar-EG;"📦 المخازن وحركة المواد"
x52-162;dashboard.unitInventory;en-US;"📦 Inventory & Material Movement"
x52-163;dashboard.unitInventoryBadge;ar-EG;"قيود المخزون"
x52-164;dashboard.unitInventoryBadge;en-US;"Inventory Records"
x52-165;dashboard.unitPartners;ar-EG;"🤝 جهات التعامل والحسابات"
x52-166;dashboard.unitPartners;en-US;"🤝 Business Partners & Accounts"
x52-167;dashboard.unitPartnersBadge;ar-EG;"دفتر الشركاء"
x52-168;dashboard.unitPartnersBadge;en-US;"Partner Ledger"
x52-169;dashboard.unmatchedLinkLabel;ar-EG;"بصمات مجهولة"
x52-170;dashboard.unmatchedLinkLabel;en-US;"Unmatched"
x52-171;dashboard.unmatchedLinkTooltip;ar-EG;"اضغط للانتقال إلى البصمات المجهولة"
x52-172;dashboard.unmatchedLinkTooltip;en-US;"Click to view unmatched biometrics"
x52-173;dashboard.week;ar-EG;"أسبوع"
x52-174;dashboard.week;en-US;"Week"
x52-175;fiscal.closeBtn;ar-EG;"🔒 إغلاق الفترة"
x52-176;fiscal.closeBtn;en-US;"🔒 Close Period"
x52-177;fiscal.closedLabel;ar-EG;"مغلقة (Closed)"
x52-178;fiscal.closedLabel;en-US;"Closed"
x52-179;fiscal.colActions;ar-EG;"الإجراءات والتحكم"
x52-180;fiscal.colActions;en-US;"Actions"
x52-181;fiscal.colEnd;ar-EG;"تاريخ النهاية"
x52-182;fiscal.colEnd;en-US;"End Date"
x52-183;fiscal.colLockedBy;ar-EG;"المسؤول عن القفل"
x52-184;fiscal.colLockedBy;en-US;"Locked By"
x52-185;fiscal.colPeriod;ar-EG;"الفترة المالية"
x52-186;fiscal.colPeriod;en-US;"Fiscal Period"
x52-187;fiscal.colStart;ar-EG;"تاريخ البداية"
x52-188;fiscal.colStart;en-US;"Start Date"
x52-189;fiscal.colStatus;ar-EG;"حالة الفترة"
x52-190;fiscal.colStatus;en-US;"Status"
x52-191;fiscal.createButton;ar-EG;"⚡ إنشاء فترات السنة (12 شهر)"
x52-192;fiscal.createButton;en-US;"⚡ Generate Fiscal Year (12 Months)"
x52-193;fiscal.description;ar-EG;"التحكم في فتح وقفل وإغلاق الفترات المالية للحد من التعديل في الفترات المغلقة."
x52-194;fiscal.description;en-US;"Control opening, closing, and locking fiscal periods to restrict modifications in locked periods."
x52-195;fiscal.empty;ar-EG;"لا توجد فترات مالية لهذه السنة. اضغط ""إنشاء فترات السنة"" للبدء."
x52-196;fiscal.empty;en-US;"No fiscal periods for this year. Click ""Generate Fiscal Year"" to start."
x52-197;fiscal.eyebrow;ar-EG;"الرقابة المالية وقفل الفترات (Fiscal Control)"
x52-198;fiscal.eyebrow;en-US;"Fiscal Control & Period Locking"
x52-199;fiscal.lockBtn;ar-EG;"⛔ قفل تام"
x52-200;fiscal.lockBtn;en-US;"⛔ Lock"
x52-201;fiscal.lockedLabel;ar-EG;"مققفلة بالكامل (Locked)"
x52-202;fiscal.lockedLabel;en-US;"Locked"
x52-203;fiscal.openBtn;ar-EG;"🔓 فتح الفترة"
x52-204;fiscal.openBtn;en-US;"🔓 Open Period"
x52-205;fiscal.openLabel;ar-EG;"مفتوحة (Open)"
x52-206;fiscal.openLabel;en-US;"Open"
x52-207;fiscal.title;ar-EG;"إدارة الفترات المالية وقفل الأشهر"
x52-208;fiscal.title;en-US;"Fiscal Periods & Month Locks"
x52-209;fiscal.yearLabel;ar-EG;"السنة المالية"
x52-210;fiscal.yearLabel;en-US;"Fiscal Year"
x52-211;login.langAr;ar-EG;"العربية"
x52-212;login.langAr;en-US;"العربية"
x52-213;login.langEn;ar-EG;"English"
x52-214;login.langEn;en-US;"English"
x52-215;login.langToggleLabel;ar-EG;"اللغة"
x52-216;login.langToggleLabel;en-US;"Language"
x52-217;login.tagline;ar-EG;"حضور واضح. <span class=""gold-accent"">تقارير موثوقة.</span> ثقة تامة."
x52-218;login.tagline;en-US;"Clear Attendance. <span class=""gold-accent"">Audited Decisions.</span> Reports You Trust."
x52-219;operations.abbreviation;ar-EG;"الاختصار"
x52-220;operations.abbreviation;en-US;"Abbreviation"
x52-221;operations.adjustmentHint;ar-EG;"القيم الموجبة إضافة، والسالبة خصم."
x52-222;operations.adjustmentHint;en-US;"Positive values add stock; negative values deduct stock."
x52-223;operations.category;ar-EG;"التصنيف"
x52-224;operations.category;en-US;"Category"
x52-225;operations.customType;ar-EG;"نوع مخصص"
x52-226;operations.customType;en-US;"Custom type"
x52-227;operations.documentType;ar-EG;"نوع المستند"
x52-228;operations.documentType;en-US;"Document type"
x52-229;operations.negativeBalancesTitle;ar-EG;"الأرصدة السالبة"
x52-230;operations.negativeBalancesTitle;en-US;"Negative balances"
x52-231;operations.newAdjustment;ar-EG;"تسوية مخزون جديدة"
x52-232;operations.newAdjustment;en-US;"New stock adjustment"
x52-233;operations.newCategory;ar-EG;"تصنيف جديد"
x52-234;operations.newCategory;en-US;"New category"
x52-235;operations.newUom;ar-EG;"وحدة قياس جديدة"
x52-236;operations.newUom;en-US;"New unit of measure"
x52-237;operations.note;ar-EG;"ملاحظة"
x52-238;operations.note;en-US;"Note"
x52-239;operations.reason;ar-EG;"السبب"
x52-240;operations.reason;en-US;"Reason"
x52-241;operations.selectCategory;ar-EG;"اختر التصنيف"
x52-242;operations.selectCategory;en-US;"Select a category"
x52-243;operations.selectEmployee;ar-EG;"اختر الموظف"
x52-244;operations.selectEmployee;en-US;"Select an employee"
x52-245;operations.selectItem;ar-EG;"اختر الصنف"
x52-246;operations.selectItem;en-US;"Select an item"
x52-247;operations.selectParty;ar-EG;"اختر الطرف"
x52-248;operations.selectParty;en-US;"Select a party"
x52-249;operations.selectUom;ar-EG;"اختر وحدة القياس"
x52-250;operations.selectUom;en-US;"Select a unit of measure"
x52-251;operations.unitCode;ar-EG;"رمز الوحدة"
x52-252;operations.unitCode;en-US;"Unit code"
x52-253;operations.uom;ar-EG;"وحدة القياس"
x52-254;operations.uom;en-US;"Unit of measure"
x52-255;parties.address;ar-EG;"العنوان"
x52-256;parties.address;en-US;"Address"
x52-257;parties.email;ar-EG;"البريد الإلكتروني"
x52-258;parties.email;en-US;"Email"
x52-259;parties.partyNameEn;ar-EG;"الاسم بالإنجليزية"
x52-260;parties.partyNameEn;en-US;"English Name"
x52-261;payroll.incompleteProfile;ar-EG;"ملف الموظف غير مكتمل (الراتب الأساسي أو الفئة غائبة). يرجى التوجه لصفحة /employees لاستكمال البيانات."
x52-262;payroll.incompleteProfile;en-US;"Employee profile incomplete (missing base salary or category). Go to /employees to complete data."
x52-263;payroll.reversePrompt;ar-EG;"يرجى إدخال سبب التراجع عن صرف الراتب:"
x52-264;payroll.reversePrompt;en-US;"Please enter the reason for reversing the payment:"
x52-265;payroll.reverseSuccess;ar-EG;"تم التراجع عن قيد صرف الراتب واسترداد خصم السلفة بنجاح."
x52-266;payroll.reverseSuccess;en-US;"Payment reversed and advance deduction recovered successfully."
x52-267;payroll.statusUpdated;ar-EG;"تم تحديث حالة كشف المرتبات للفترة بنجاح إلى: {status}"
x52-268;payroll.statusUpdated;en-US;"Payroll period status updated to: {status}"
x52-269;review.absence;ar-EG;"غياب"
x52-270;review.absence;en-US;"Absence"
x52-271;review.absent;ar-EG;"غياب"
x52-272;review.absent;en-US;"Absent"
x52-273;review.aiAbsenceButton;ar-EG;"غياب ({count})"
x52-274;review.aiAbsenceButton;en-US;"Absence ({count})"
x52-275;review.aiAcceptButton;ar-EG;"✓ قبول التوجيه (اعتماد {count} بصمة واحدة كـ يوم طبيعي)"
x52-276;review.aiAcceptButton;en-US;"✓ Accept Recommendation (Approve {count} single punch as Normal Day)"
x52-277;review.aiDeductButton;ar-EG;"✗ خصم {count} يوم غير مسجل (غياب)"
x52-278;review.aiDeductButton;en-US;"✗ Deduct {count} unrecorded days (Absent)"
x52-279;review.aiHeading;ar-EG;"توجيه ذكي لمسؤول الموارد البشرية (Smart AI Recommendation)"
x52-280;review.aiHeading;en-US;"Smart AI Recommendation for HR"
x52-281;review.aiSummary;ar-EG;"تُظهر المراجعة {singlePunch} حالة بصمة واحدة، و{noPunch} حالة بدون بصمة، و{manualEntry} حالة تمرير يدوي، و{missingSchedule} حالة جدول مفقود بحاجة للمعالجة."
x52-282;review.aiSummary;en-US;"Found {singlePunch} single punch, {noPunch} no punch, {manualEntry} manual entry, and {missingSchedule} missing schedule case(s) requiring processing."
x52-283;review.allFilterLabel;ar-EG;"جميع الصفوف (All Rows)"
x52-284;review.allFilterLabel;en-US;"All Rows"
x52-285;review.approvedFilter;ar-EG;"معتمد"
x52-286;review.approvedFilter;en-US;"Approved"
x52-287;review.approvedLeave;ar-EG;"إجازة مصرح بها"
x52-288;review.approvedLeave;en-US;"Approved Leave"
x52-289;review.ariaToggleDetails;ar-EG;"Toggle details"
x52-290;review.ariaToggleDetails;en-US;"Toggle details"
x52-291;review.bulkApplyNote;ar-EG;"سيتم تطبيق «{decision}» على {count} سجل من نوع «{status}»."
x52-292;review.bulkApplyNote;en-US;"“{decision}” will be applied to {count} {status} records."
x52-293;review.bulkEditable;ar-EG;"السجلات القابلة للتعديل"
x52-294;review.bulkEditable;en-US;"Editable records"
x52-295;review.bulkError;ar-EG;"حدث خطأ أثناء المعالجة الجماعية: {error}"
x52-296;review.bulkError;en-US;"Error during bulk processing: {error}"
x52-297;review.bulkExcluded;ar-EG;"مستبعدة (معتمدة/مقفلة)"
x52-298;review.bulkExcluded;en-US;"Excluded (approved/locked)"
x52-299;review.bulkExcludedNote;ar-EG;" (وتم استثناء {count} سجل مغلق/معتمد)"
x52-300;review.bulkExcludedNote;en-US;" ({count} locked/approved records excluded)"
x52-301;review.bulkMatching;ar-EG;"السجلات المطابقة"
x52-302;review.bulkMatching;en-US;"Matching records"
x52-303;review.bulkPreviewTitle;ar-EG;"معاينة الإجراء الجماعي"
x52-304;review.bulkPreviewTitle;en-US;"Bulk action preview"
x52-305;review.bulkProcessId;ar-EG;"معالجة جماعية"
x52-306;review.bulkProcessId;en-US;"Bulk"
x52-307;review.bulkSuccess;ar-EG;"✓ تم بنجاح معالجة {count} سجل!"
x52-308;review.bulkSuccess;en-US;"✓ Successfully processed {count} record(s)!"
x52-309;review.clearFilters;ar-EG;"مسح التصفية"
x52-310;review.clearFilters;en-US;"Clear filters"
x52-311;review.conditionComplete;ar-EG;"دخول وخروج كامل"
x52-312;review.conditionComplete;en-US;"Complete clock-in and clock-out"
x52-313;review.conditionEarly;ar-EG;"انصراف مبكر"
x52-314;review.conditionEarly;en-US;"Early departure"
x52-315;review.conditionLate;ar-EG;"تأخر عن الدوام"
x52-316;review.conditionLate;en-US;"Late arrival"
x52-317;review.conditionMissingHours;ar-EG;"ساعات عمل ناقصة"
x52-318;review.conditionMissingHours;en-US;"Missing work hours"
x52-319;review.conditionNoPunch;ar-EG;"لا توجد بصمات"
x52-320;review.conditionNoPunch;en-US;"No punches"
x52-321;review.conditionOnePunch;ar-EG;"بصمة واحدة فقط"
x52-322;review.conditionOnePunch;en-US;"One punch only"
x52-323;review.confirmAllProcessed;ar-EG;"جميع السجلات المطابقة ({count}) معتمدة أو تمت معالجتها سابقاً ولا يمكن تعديلها."
x52-324;review.confirmAllProcessed;en-US;"All matching records ({count}) are already approved/processed and cannot be modified."
x52-325;review.confirmApproved;ar-EG;"التقرير معتمد ومغلق. لا يمكن تطبيق قرارات جماعية عليه."
x52-326;review.confirmApproved;en-US;"The report is approved and locked. Bulk decisions cannot be applied."
x52-327;review.confirmNoUnresolved;ar-EG;"لا توجد سجلات غير محلولة مطابقة لتطبيق القرار عليها."
x52-328;review.confirmNoUnresolved;en-US;"No unresolved matching records found for this bulk decision."
x52-329;review.decisionDeduct;ar-EG;"خصم غياب"
x52-330;review.decisionDeduct;en-US;"Deduct Absence"
x52-331;review.decisionLabel;ar-EG;"القرار"
x52-332;review.decisionLabel;en-US;"Decision"
x52-333;review.decisionNormalDay;ar-EG;"اعتماد يوم طبيعي"
x52-334;review.decisionNormalDay;en-US;"Approve Normal Day"
x52-335;review.deviceFailure;ar-EG;"عطل جهاز"
x52-336;review.deviceFailure;en-US;"Device failure"
x52-337;review.downtimeHeading;ar-EG;"احتمال عطل جهاز"
x52-338;review.downtimeHeading;en-US;"Possible device failure"
x52-339;review.downtimeHint;ar-EG;"يبدو أن أكثر من 70% من الفئة لا توجد لهم بصمات في التاريخ نفسه."
x52-340;review.downtimeHint;en-US;"More than 70% of this category appear to have no punches on the same date."
x52-341;review.downtimeSaveError;ar-EG;"فشل حفظ قرار عطل الجهاز."
x52-342;review.downtimeSaveError;en-US;"Failed to save the device failure decision."
x52-343;review.downtimeSaved;ar-EG;"تم حفظ قرار عطل الجهاز بنجاح ✓"
x52-344;review.downtimeSaved;en-US;"Device failure decision saved successfully ✓"
x52-345;review.effectiveMinutesLabel;ar-EG;"محتسب"
x52-346;review.effectiveMinutesLabel;en-US;"Calculated"
x52-347;review.employeeCountSuffix;ar-EG;"شخص"
x52-348;review.employeeCountSuffix;en-US;"people"
x52-349;review.expectedInLabel;ar-EG;"وقت الدخول المتوقع"
x52-350;review.expectedInLabel;en-US;"Expected Punch In Time"
x52-351;review.expectedMinutesLabel;ar-EG;"متوقع"
x52-352;review.expectedMinutesLabel;en-US;"Expected"
x52-353;review.filterCategory;ar-EG;"الفئة"
x52-354;review.filterCategory;en-US;"Category"
x52-355;review.filterCondition;ar-EG;"حالة الحضور"
x52-356;review.filterCondition;en-US;"Attendance condition"
x52-357;review.filterReviewStatus;ar-EG;"حالة المراجعة"
x52-358;review.filterReviewStatus;en-US;"Review status"
x52-359;review.filters;ar-EG;"تصفية متقدمة"
x52-360;review.filters;en-US;"Advanced filters"
x52-361;review.firstPunchLabel;ar-EG;"البصمة الأولى (دخول)"
x52-362;review.firstPunchLabel;en-US;"First Punch (In)"
x52-363;review.fromDate;ar-EG;"من تاريخ"
x52-364;review.fromDate;en-US;"From date"
x52-365;review.greenFilterLabel;ar-EG;"الفئة الخضراء (سليمة)"
x52-366;review.greenFilterLabel;en-US;"Green Tier (Normal)"
x52-367;review.greenKpiBadge;ar-EG;"حضور طبيعي"
x52-368;review.greenKpiBadge;en-US;"Normal Attendance"
x52-369;review.greenKpiLabel;ar-EG;"الفئة الخضراء (سليمة)"
x52-370;review.greenKpiLabel;en-US;"Green Tier (Normal)"
x52-371;review.holidayConfirmed;ar-EG;"مؤكد (Confirmed)"
x52-372;review.holidayConfirmed;en-US;"Confirmed"
x52-373;review.holidayPending;ar-EG;"معلق (Pending)"
x52-374;review.holidayPending;en-US;"Pending"
x52-375;review.holidayRejected;ar-EG;"مرفوض (Rejected)"
x52-376;review.holidayRejected;en-US;"Rejected"
x52-377;review.individualReview;ar-EG;"مراجعة فردية"
x52-378;review.individualReview;en-US;"Individual review"
x52-379;review.kpiFullyReviewed;ar-EG;"✓ مراجع بالكامل"
x52-380;review.kpiFullyReviewed;en-US;"✓ Reviewed"
x52-381;review.kpiNoData;ar-EG;"لا توجد بيانات"
x52-382;review.kpiNoData;en-US;"No Data"
x52-383;review.kpiRequiresDecision;ar-EG;"▲ يتطلب قرار"
x52-384;review.kpiRequiresDecision;en-US;"▲ Requires Decision"
x52-385;review.lastPunchLabel;ar-EG;"البصمة الأخيرة (خروج)"
x52-386;review.lastPunchLabel;en-US;"Last Punch (Out)"
x52-387;review.lateMinutesLabel;ar-EG;"دقائق التأخير"
x52-388;review.lateMinutesLabel;en-US;"Late Minutes"
x52-389;review.lateMinutesSuffix;ar-EG;"د تأخير"
x52-390;review.lateMinutesSuffix;en-US;"min late"
x52-391;review.lockedFilter;ar-EG;"مقفل"
x52-392;review.lockedFilter;en-US;"Locked"
x52-393;review.manualEntryBulk;ar-EG;"✅ اعتماد تمرير يدوي ({count})"
x52-394;review.manualEntryBulk;en-US;"✅ Approve Manual Entry ({count})"
x52-395;review.minuteUnit;ar-EG;"دقيقة"
x52-396;review.minuteUnit;en-US;"min"
x52-397;review.missingScheduleBulk;ar-EG;"✅ إجازة مصرح بها ({count})"
x52-398;review.missingScheduleBulk;en-US;"✅ Approved Leave ({count})"
x52-399;review.ofTotal;ar-EG;"من {count}"
x52-400;review.ofTotal;en-US;"of {count}"
x52-401;review.officialHoliday;ar-EG;"إجازة رسمية"
x52-402;review.officialHoliday;en-US;"Official holiday"
x52-403;review.overtimeMinutesLabel;ar-EG;"دقائق الإضافي"
x52-404;review.overtimeMinutesLabel;en-US;"Overtime Minutes"
