id;translation_key;locale;text_value
v119-117;parties.termsNet60;ar-EG;"آجل 60 يوماً"
v119-118;parties.termsNet60;en-US;"Net 60 days"
v119-119;payroll.employeesCount;ar-EG;"{count} موظف"
v119-120;payroll.employeesCount;en-US;"{count} employees"
v119-121;payroll.explColComponent;ar-EG;"بند الراتب"
v119-122;payroll.explColComponent;en-US;"Salary component"
v119-123;payroll.explColDetail;ar-EG;"الشرح التفصيلي"
v119-124;payroll.explColDetail;en-US;"Detailed explanation"
v119-125;payroll.explColFormula;ar-EG;"المعادلة التطبيقية"
v119-126;payroll.explColFormula;en-US;"Applied formula"
v119-127;payroll.explColValue;ar-EG;"القيمة (ج.م)"
v119-128;payroll.explColValue;en-US;"Value (EGP)"
v119-129;payroll.explEmpty;ar-EG;"لا توجد معادلات مسجلة لهذا الموظف."
v119-130;payroll.explEmpty;en-US;"No calculation formulas recorded for this employee."
v119-131;payroll.explanationModalTitle;ar-EG;"تفاصيل ومعدلات حساب راتب الموظف"
v119-132;payroll.explanationModalTitle;en-US;"Employee salary calculation breakdown"
v119-133;payroll.receivedCount;ar-EG;"{count} تم القبض"
v119-134;payroll.receivedCount;en-US;"{count} received"
v119-135;payroll.referencePrefix;ar-EG;"مرجع"
v119-136;payroll.referencePrefix;en-US;"Ref"
v119-137;payroll.unpaidCount;ar-EG;"{count} لم يصرف"
v119-138;payroll.unpaidCount;en-US;"{count} unpaid"
v119-139;procurement.matchModalTitle;ar-EG;"تقرير ووحدة المطابقة الثلاثية (Three-Way Matching)"
v119-140;procurement.matchModalTitle;en-US;"Three-Way Matching report"
v119-141;procurement.matchStatusLabel;ar-EG;"حالة المطابقة"
v119-142;procurement.matchStatusLabel;en-US;"Match status"
v119-143;procurement.priceVarianceLabel;ar-EG;"فرق السعر الحسابي"
v119-144;procurement.priceVarianceLabel;en-US;"Calculated price variance"
v119-145;procurement.quantityVarianceLabel;ar-EG;"فرق الكميات المستلمة"
v119-146;procurement.quantityVarianceLabel;en-US;"Received quantity variance"
v119-147;procurement.resolutionNotesLabel;ar-EG;"ملاحظات التسوية والموافقة الاستثنائية"
v119-148;procurement.resolutionNotesLabel;en-US;"Resolution and exceptional approval notes"
v119-149;procurement.resolutionNotesPlaceholder;ar-EG;"ادخل ملاحظات ومبررات التسوية للموافقة..."
v119-150;procurement.resolutionNotesPlaceholder;en-US;"Enter resolution notes and justifications for approval..."
v119-151;procurement.resolveButton;ar-EG;"اعتماد وتعديل التفاوت"
v119-152;procurement.resolveButton;en-US;"Approve and resolve variance"
v119-153;procurement.statusMatched;ar-EG;"✔ متطابق"
v119-154;procurement.statusMatched;en-US;"✔ Matched"
v119-155;procurement.statusResolved;ar-EG;"✔ تم تسوية التفاوت"
v119-156;procurement.statusResolved;en-US;"✔ Variance resolved"
v119-157;procurement.statusVariance;ar-EG;"⚠️ تجاوز التسامح المسموح"
v119-158;procurement.statusVariance;en-US;"⚠️ Variance exceeds tolerance"
v119-159;procurement.toleranceLabel;ar-EG;"نسبة التسامح المسموح بها"
v119-160;procurement.toleranceLabel;en-US;"Allowed tolerance percentage"
v119-161;procurement.varianceReasonLabel;ar-EG;"سبب التفاوت والتحليل"
v119-162;procurement.varianceReasonLabel;en-US;"Variance reason and analysis"
v119-163;quality.add;ar-EG;"محضر فحص جديد (QC)"
v119-164;quality.add;en-US;"New QC inspection"
v119-165;quality.colDate;ar-EG;"تاريخ الفحص"
v119-166;quality.colDate;en-US;"Inspection date"
v119-167;quality.colFailed;ar-EG;"الكمية المرفوضة"
v119-168;quality.colFailed;en-US;"Failed quantity"
v119-169;quality.colInspector;ar-EG;"اسم الفاحص"
v119-170;quality.colInspector;en-US;"Inspector name"
v119-171;quality.colNotes;ar-EG;"ملاحظات"
v119-172;quality.colNotes;en-US;"Notes"
v119-173;quality.colNumber;ar-EG;"رقم محضر الفحص"
v119-174;quality.colNumber;en-US;"Inspection number"
v119-175;quality.colPassed;ar-EG;"الكمية المقبولة"
v119-176;quality.colPassed;en-US;"Passed quantity"
v119-177;quality.colResult;ar-EG;"نتيجة الفحص"
v119-178;quality.colResult;en-US;"Inspection result"
v119-179;quality.colSource;ar-EG;"مصدر الفحص"
v119-180;quality.colSource;en-US;"Inspection source"
v119-181;quality.dateLabel;ar-EG;"تاريخ الفحص"
v119-182;quality.dateLabel;en-US;"Inspection date"
v119-183;quality.description;ar-EG;"محاضر فحص الشحنات الواردة ومنتجات خطوط الإنتاج والقبول/الرفض مع أسباب العيوب."
v119-184;quality.description;en-US;"Inspection reports for incoming shipments and production output with accept/reject and defect reasons."
v119-185;quality.drawerEyebrow;ar-EG;"إدارة الجودة"
v119-186;quality.drawerEyebrow;en-US;"Quality management"
v119-187;quality.drawerTitle;ar-EG;"محضر فحص جودة جديد"
v119-188;quality.drawerTitle;en-US;"New quality inspection report"
v119-189;quality.empty;ar-EG;"لا توجد محاضر فحص جودة مسجلة بعد. اضغط ""محضر فحص جديد"" للبدء."
v119-190;quality.empty;en-US;"No quality inspection reports yet. Click ""New QC inspection"" to start."
v119-191;quality.eyebrow;ar-EG;"الجودة والرقابة (Quality Assurance & Control)"
v119-192;quality.eyebrow;en-US;"Quality Assurance & Control"
v119-193;quality.failedLabel;ar-EG;"الكمية المرفوضة"
v119-194;quality.failedLabel;en-US;"Failed quantity"
v119-195;quality.inspectorLabel;ar-EG;"اسم المهندس الفاحص"
v119-196;quality.inspectorLabel;en-US;"Inspecting engineer name"
v119-197;quality.notesLabel;ar-EG;"ملاحظات وتقرير عيوب الجودة"
v119-198;quality.notesLabel;en-US;"Notes and quality defect report"
v119-199;quality.numberLabel;ar-EG;"رقم المحضر"
v119-200;quality.numberLabel;en-US;"Report number"
v119-201;quality.optionFailed;ar-EG;"مرفوض (Failed)"
v119-202;quality.optionFailed;en-US;"Failed"
v119-203;quality.optionIncomingGrn;ar-EG;"استلام بضائع من مورد (GRN)"
v119-204;quality.optionIncomingGrn;en-US;"Goods receipt from supplier (GRN)"
v119-205;quality.optionPassed;ar-EG;"مقبول (Passed)"
v119-206;quality.optionPassed;en-US;"Passed"
v119-207;quality.optionProductionOutput;ar-EG;"منتجات من خطوط الإنتاج"
v119-208;quality.optionProductionOutput;en-US;"Products from production lines"
v119-209;quality.passedLabel;ar-EG;"الكمية المقبولة"
v119-210;quality.passedLabel;en-US;"Passed quantity"
v119-211;quality.resultFailed;ar-EG;"مرفوض (Failed ✗)"
v119-212;quality.resultFailed;en-US;"Failed ✗"
v119-213;quality.resultLabel;ar-EG;"نتيجة الفحص"
v119-214;quality.resultLabel;en-US;"Inspection result"
v119-215;quality.resultPassed;ar-EG;"مقبول (Passed ✓)"
v119-216;quality.resultPassed;en-US;"Passed ✓"
v119-217;quality.save;ar-EG;"حفظ محضر الفحص"
v119-218;quality.save;en-US;"Save inspection report"
v119-219;quality.sourceIncoming;ar-EG;"استلام شحنة موارد"
v119-220;quality.sourceIncoming;en-US;"Incoming goods receipt"
v119-221;quality.sourceLabel;ar-EG;"مصدر الفحص"
v119-222;quality.sourceLabel;en-US;"Inspection source"
v119-223;quality.sourceProduction;ar-EG;"إنتاج تجميعي تصنيع"
v119-224;quality.sourceProduction;en-US;"Production output"
v119-225;quality.title;ar-EG;"فحص ومراقبة الجودة (Quality Control Inspections)"
v119-226;quality.title;en-US;"Quality Control Inspections"
v119-227;reports.previewButton;ar-EG;"معاينة"
v119-228;reports.previewButton;en-US;"Preview"
v119-229;settings.attendanceAnomalyDefaultHint;ar-EG;"القيمة الافتراضية 70%. لا يطبق النظام قراراً تلقائياً."
v119-230;settings.attendanceAnomalyDefaultHint;en-US;"Default is 70%. The system never applies an automatic decision."
v119-231;settings.attendanceAnomalyHint;ar-EG;"ينشئ النظام حالة شذوذ يومي عندما تبلغ نسبة الموظفين بلا بصمة هذا الحد داخل الفئة."
v119-232;settings.attendanceAnomalyHint;en-US;"The system creates a daily anomaly when the share of employees without a fingerprint reaches this threshold within a category."
v119-233;settings.attendanceAnomalyPercentLabel;ar-EG;"نسبة الاكتشاف (%)"
v119-234;settings.attendanceAnomalyPercentLabel;en-US;"Detection threshold (%)"
v119-235;settings.attendanceAnomalyTitle;ar-EG;"اكتشاف انقطاع أجهزة البصمة"
v119-236;settings.attendanceAnomalyTitle;en-US;"Biometric device outage detection"
v119-237;settings.excelRowPreview;ar-EG;"صف 1"
v119-238;settings.excelRowPreview;en-US;"Row 1"
v119-239;settings.themeDarkHint;ar-EG;"داكن عالي التباين"
v119-240;settings.themeDarkHint;en-US;"Sleek high-contrast dark"
v119-241;settings.themeLightHint;ar-EG;"مساحة عمل بيضاء نظيفة"
v119-242;settings.themeLightHint;en-US;"Clean white workspace"
v119-243;settings.themeSystemHint;ar-EG;"مطابقة إعدادات النظام"
v119-244;settings.themeSystemHint;en-US;"Match OS preferences"
v119-245;skeleton.errorMessage;ar-EG;"تعذر تحميل البيانات. يرجى التأكد من الاتصال بالشبكة والمحاولة مرة أخرى."
v119-246;skeleton.errorMessage;en-US;"Failed to load data. Please check your network connection and try again."
v119-247;skeleton.loadErrorTitle;ar-EG;"حدث خطأ أثناء التحميل"
v119-248;skeleton.loadErrorTitle;en-US;"An error occurred while loading"
v119-249;skeleton.loadingAria;ar-EG;"جاري التحميل"
v119-250;skeleton.loadingAria;en-US;"Loading"
v119-251;skeleton.retryText;ar-EG;"إعادة المحاولة"
v119-252;skeleton.retryText;en-US;"Retry"
v119-253;taxCurrency.addCurrency;ar-EG;"إضافة عملة جديدة"
v119-254;taxCurrency.addCurrency;en-US;"Add new currency"
v119-255;taxCurrency.addTax;ar-EG;"إضافة ضريبة جديدة"
v119-256;taxCurrency.addTax;en-US;"Add new tax"
v119-257;taxCurrency.baseCurrency;ar-EG;"العملة الأساسية ✓"
v119-258;taxCurrency.baseCurrency;en-US;"Base currency ✓"
v119-259;taxCurrency.colBase;ar-EG;"العملة الأساسية"
v119-260;taxCurrency.colBase;en-US;"Base currency"
v119-261;taxCurrency.colCurrencyCode;ar-EG;"كود العملة"
v119-262;taxCurrency.colCurrencyCode;en-US;"Currency code"
v119-263;taxCurrency.colCurrencyName;ar-EG;"اسم العملة"
v119-264;taxCurrency.colCurrencyName;en-US;"Currency name"
v119-265;taxCurrency.colExchangeRate;ar-EG;"سعر الصرف (مقابل الأساسية)"
v119-266;taxCurrency.colExchangeRate;en-US;"Exchange rate (vs base)"
v119-267;taxCurrency.colRate;ar-EG;"النسبة المئوية (%)"
v119-268;taxCurrency.colRate;en-US;"Percentage (%)"
v119-269;taxCurrency.colStatus;ar-EG;"الحالة"
v119-270;taxCurrency.colStatus;en-US;"Status"
v119-271;taxCurrency.colSymbol;ar-EG;"الرمز"
v119-272;taxCurrency.colSymbol;en-US;"Symbol"
v119-273;taxCurrency.colTaxCode;ar-EG;"كود الضريبة"
v119-274;taxCurrency.colTaxCode;en-US;"Tax code"
v119-275;taxCurrency.colTaxName;ar-EG;"اسم الضريبة"
v119-276;taxCurrency.colTaxName;en-US;"Tax name"
v119-277;taxCurrency.colTaxType;ar-EG;"نوع الضريبة"
v119-278;taxCurrency.colTaxType;en-US;"Tax type"
v119-279;taxCurrency.currencyCodeLabel;ar-EG;"كود العملة (ISO)"
v119-280;taxCurrency.currencyCodeLabel;en-US;"Currency code (ISO)"
v119-281;taxCurrency.currencyEmpty;ar-EG;"لا توجد عملات مسجلة بعد"
v119-282;taxCurrency.currencyEmpty;en-US;"No currencies registered yet"
v119-283;taxCurrency.currencyNameLabel;ar-EG;"اسم العملة"
v119-284;taxCurrency.currencyNameLabel;en-US;"Currency name"
v119-285;taxCurrency.currencyNamePlaceholder;ar-EG;"دولار أمريكي"
v119-286;taxCurrency.currencyNamePlaceholder;en-US;"US Dollar"
v119-287;taxCurrency.description;ar-EG;"توصيف قواعد القيمة المضافة وضرائب الخصم وأسعار صرف العملات المختلفة."
v119-288;taxCurrency.description;en-US;"Configure VAT rules, withholding taxes and currency exchange rates."
v119-289;taxCurrency.drawerEyebrow;ar-EG;"إعدادات المالية"
v119-290;taxCurrency.drawerEyebrow;en-US;"Finance settings"
v119-291;taxCurrency.exchangeRateLabel;ar-EG;"سعر الصرف"
v119-292;taxCurrency.exchangeRateLabel;en-US;"Exchange rate"
v119-293;taxCurrency.eyebrow;ar-EG;"إعدادات الضرائب والعملات (Tax & Currency Settings)"
v119-294;taxCurrency.eyebrow;en-US;"Tax & Currency Settings"
v119-295;taxCurrency.foreignCurrency;ar-EG;"عملة أجنبية"
v119-296;taxCurrency.foreignCurrency;en-US;"Foreign currency"
v119-297;taxCurrency.newCurrency;ar-EG;"عملة جديدة"
v119-298;taxCurrency.newCurrency;en-US;"New currency"
v119-299;taxCurrency.newTax;ar-EG;"ضريبة جديدة"
v119-300;taxCurrency.newTax;en-US;"New tax"
v119-301;taxCurrency.saveCurrency;ar-EG;"حفظ العملة"
v119-302;taxCurrency.saveCurrency;en-US;"Save currency"
v119-303;taxCurrency.saveTax;ar-EG;"حفظ الضريبة"
v119-304;taxCurrency.saveTax;en-US;"Save tax"
v119-305;taxCurrency.setBaseCurrency;ar-EG;"تعيين كـ عملة أساسية للنظام (Base Currency)"
v119-306;taxCurrency.setBaseCurrency;en-US;"Set as system base currency"
v119-307;taxCurrency.symbolLabel;ar-EG;"الرمز (Symbol)"
v119-308;taxCurrency.symbolLabel;en-US;"Symbol"
v119-309;taxCurrency.tabCurrencies;ar-EG;"العملات وأسعار الصرف ({count})"
v119-310;taxCurrency.tabCurrencies;en-US;"Currencies and exchange rates ({count})"
v119-311;taxCurrency.tabTaxes;ar-EG;"الضرائب والقواعد الضريبية ({count})"
v119-312;taxCurrency.tabTaxes;en-US;"Taxes and tax rules ({count})"
v119-313;taxCurrency.taxCodeLabel;ar-EG;"كود الضريبة"
v119-314;taxCurrency.taxCodeLabel;en-US;"Tax code"
v119-315;taxCurrency.taxEmpty;ar-EG;"لا توجد ضرائب مسجلة بعد"
v119-316;taxCurrency.taxEmpty;en-US;"No taxes registered yet"
v119-317;taxCurrency.taxNameLabel;ar-EG;"اسم الضريبة"
v119-318;taxCurrency.taxNameLabel;en-US;"Tax name"
v119-319;taxCurrency.taxNamePlaceholder;ar-EG;"ضريبة القيمة المضافة 14%"
v119-320;taxCurrency.taxNamePlaceholder;en-US;"Value Added Tax 14%"
v119-321;taxCurrency.taxRateLabel;ar-EG;"النسبة المئوية (%)"
v119-322;taxCurrency.taxRateLabel;en-US;"Percentage (%)"
v119-323;taxCurrency.taxTypeLabel;ar-EG;"نوع الضريبة"
v119-324;taxCurrency.taxTypeLabel;en-US;"Tax type"
v119-325;taxCurrency.title;ar-EG;"إدارة الضرائب وأسعار الصرف والعملات"
v119-326;taxCurrency.title;en-US;"Manage taxes, exchange rates and currencies"
v119-327;taxCurrency.typeInput;ar-EG;"ضريبة مدخلات (Input VAT)"
v119-328;taxCurrency.typeInput;en-US;"Input VAT"
v119-329;taxCurrency.typeOutput;ar-EG;"ضريبة مبيعات (Output VAT)"
v119-330;taxCurrency.typeOutput;en-US;"Output VAT"
v119-331;taxCurrency.typeWithholding;ar-EG;"خصم وإضافة (Withholding)"
v119-332;taxCurrency.typeWithholding;en-US;"Withholding tax"
v119-333;users.roleUserCount;ar-EG;"{count} Users"
v119-334;users.roleUserCount;en-US;"{count} Users"
