id;translation_key;locale;text_value
v417-086;clinic.bmiObese;en-US;Obese
v417-087;clinic.docKind;ar-EG;نوع المستند
v417-088;clinic.docKind;en-US;Document Kind
v417-089;clinic.docLab;ar-EG;تحليل مخبري
v417-090;clinic.docLab;en-US;Lab Result
v417-091;clinic.docImaging;ar-EG;أشعة وتصوير
v417-092;clinic.docImaging;en-US;X-Ray & Imaging
v417-093;clinic.docReport;ar-EG;تقرير طبي
v417-094;clinic.docReport;en-US;Medical Report
v417-095;clinic.docConsent;ar-EG;إقرار طبي موقع
v417-096;clinic.docConsent;en-US;Signed Consent
v417-097;clinic.consentTemplate;ar-EG;نموذج الإقرار
v417-098;clinic.consentTemplate;en-US;Consent Template
v417-099;clinic.consentGeneral;ar-EG;إقرار الموافقة على العلاج العام
v417-100;clinic.consentGeneral;en-US;General Treatment Consent
v417-101;clinic.consentProcedure;ar-EG;إقرار إجراء جراحي أو تداخلي
v417-102;clinic.consentProcedure;en-US;Minor Procedure Consent
v417-103;clinic.consentTelehealth;ar-EG;إقرار الاستشارة الطبية عن بُعد
v417-104;clinic.consentTelehealth;en-US;Telehealth Consent
v417-105;clinic.signedByName;ar-EG;اسم الموقع
v417-106;clinic.signedByName;en-US;Signer Name
v417-107;clinic.signedByRelation;ar-EG;صفة الموقع
v417-108;clinic.signedByRelation;en-US;Relationship
v417-109;clinic.relationSelf;ar-EG;المريض نفسه
v417-110;clinic.relationSelf;en-US;Self (Patient)
v417-111;clinic.relationGuardian;ar-EG;الولي / الوصي القانوني
v417-112;clinic.relationGuardian;en-US;Legal Guardian
v417-113;clinic.relationNextOfKin;ar-EG;قريب من الدرجة الأولى
v417-114;clinic.relationNextOfKin;en-US;Next of Kin
v417-115;clinic.printConsent;ar-EG;طباعة الإقرار
v417-116;clinic.printConsent;en-US;Print Consent
v417-117;clinic.viewChart;ar-EG;الملف الطبي
v417-118;clinic.viewChart;en-US;Medical Chart
v417-119;clinic.consentStored;ar-EG;تم توقيع وأرشفة الإقرار الطبي بنجاح
v417-120;clinic.consentStored;en-US;Consent form signed and archived successfully
v417-121;CONSENT_BODY_REQUIRED;ar-EG;نص إقرار الموافقة الطبية مطلوب
v417-122;CONSENT_BODY_REQUIRED;en-US;Consent form body text is required
v417-123;CONSENT_TITLE_REQUIRED;ar-EG;عنوان إقرار الموافقة الطبية مطلوب
v417-124;CONSENT_TITLE_REQUIRED;en-US;Consent form title is required
v417-125;DOCUMENT_FILENAME_REQUIRED;ar-EG;اسم ملف المستند الطبي مطلوب
v417-126;DOCUMENT_FILENAME_REQUIRED;en-US;Document file name is required
