id;translation_key;locale;text_value
v283-037;executiveDashboard.totalCertifiedClaims;ar-EG;مستخلصات معتمدة
v283-038;executiveDashboard.totalCertifiedClaims;en-US;Certified Progress Claims
v283-039;executiveDashboard.totalCollectedClaims;ar-EG;مقبوضات المستخلصات
v283-040;executiveDashboard.totalCollectedClaims;en-US;Collected Claims
v283-041;executiveDashboard.uncollectedReceivables;ar-EG;مستحقات متأخرة التحصيل
v283-042;executiveDashboard.uncollectedReceivables;en-US;Overdue Receivables
v283-043;executiveDashboard.retentionHeld;ar-EG;مبالغ تأمين محتجزة
v283-044;executiveDashboard.retentionHeld;en-US;Retention Held
v283-045;executiveDashboard.scheduleExecution;ar-EG;مؤشرات الإنجاز والجدول الزمني (CPM)
v283-046;executiveDashboard.scheduleExecution;en-US;Execution & Schedule Health (CPM)
v283-047;executiveDashboard.averageProgress;ar-EG;متوسط نسبة الإنجاز الفعلي
v283-048;executiveDashboard.averageProgress;en-US;Average Physical Progress %
v283-049;executiveDashboard.behindScheduleCount;ar-EG;مشاريع متأخرة عن الجدول
v283-050;executiveDashboard.behindScheduleCount;en-US;Behind-Schedule Projects
v283-051;executiveDashboard.criticalTasksCount;ar-EG;أنشطة المسار الحرج
v283-052;executiveDashboard.criticalTasksCount;en-US;Critical Path Tasks
v283-053;executiveDashboard.activeWorkforce;ar-EG;العمالة بالمواقع اليوم
v283-054;executiveDashboard.activeWorkforce;en-US;Site Workforce Today
v283-055;executiveDashboard.filterCompany;ar-EG;الشركة
v283-056;executiveDashboard.filterCompany;en-US;Company
v283-057;executiveDashboard.filterBranch;ar-EG;الفرع / القطاع
v283-058;executiveDashboard.filterBranch;en-US;Branch / Division
v283-059;executiveDashboard.filterStatus;ar-EG;حالة المشروع
v283-060;executiveDashboard.filterStatus;en-US;Project Status
v283-061;executiveDashboard.freshnessTimestamp;ar-EG;تاريخ وتوقيت آخر تحديث لحظي
v283-062;executiveDashboard.freshnessTimestamp;en-US;Live Freshness Timestamp
v283-063;executiveDashboard.dataAsOf;ar-EG;البيانات محدثة حتى
v283-064;executiveDashboard.dataAsOf;en-US;Data as of
v283-065;executiveDashboard.projectMatrix;ar-EG;مصفوفة متابعة المشاريع التفصيلية
v283-066;executiveDashboard.projectMatrix;en-US;Project Portfolio Matrix
v283-067;executiveDashboard.viewCostControl;ar-EG;مراقبة التكاليف والربحية
v283-068;executiveDashboard.viewCostControl;en-US;View Cost Control
v283-069;executiveDashboard.exportManagementPack;ar-EG;تصدير تقرير الإدارة العليا (Excel)
v283-070;executiveDashboard.exportManagementPack;en-US;Export Management Pack (Excel)
v283-071;executiveDashboard.allProjects;ar-EG;جميع المشاريع
v283-072;executiveDashboard.allProjects;en-US;All Projects
v283-073;executiveDashboard.delayed;ar-EG;متأخر
v283-074;executiveDashboard.delayed;en-US;Delayed
v283-075;executiveDashboard.onTrack;ar-EG;مطابق للجدول
v283-076;executiveDashboard.onTrack;en-US;On Track
v283-077;common.draft;ar-EG;مسودة
v283-078;common.draft;en-US;Draft
v283-079;common.completed;ar-EG;مكتمل
v283-080;common.completed;en-US;Completed
