id;translation_key;locale;text_value
v275-067;schedule.constraintType;ar-EG;نوع القيد
v275-068;schedule.constraintType;en-US;Constraint Type
v275-069;schedule.constraintDate;ar-EG;تاريخ القيد
v275-070;schedule.constraintDate;en-US;Constraint Date
v275-071;schedule.asap;ar-EG;في أقرب وقت ممكن (ASAP)
v275-072;schedule.asap;en-US;As Soon As Possible (ASAP)
v275-073;schedule.alap;ar-EG;في أبعد وقت ممكن (ALAP)
v275-074;schedule.alap;en-US;As Late As Possible (ALAP)
v275-075;schedule.mustStartOn;ar-EG;يجب أن تبدأ في
v275-076;schedule.mustStartOn;en-US;Must Start On
v275-077;schedule.mustFinishOn;ar-EG;يجب أن تنتهي في
v275-078;schedule.mustFinishOn;en-US;Must Finish On
v275-079;schedule.startNoEarlierThan;ar-EG;لا تبدأ قبل تاريخ
v275-080;schedule.startNoEarlierThan;en-US;Start No Earlier Than
v275-081;schedule.finishNoLaterThan;ar-EG;لا تنتهي بعد تاريخ
v275-082;schedule.finishNoLaterThan;en-US;Finish No Later Than
v275-083;schedule.recalculateCpm;ar-EG;إعادة حساب المسار الحرج (CPM)
v275-084;schedule.recalculateCpm;en-US;Recalculate CPM
v275-085;schedule.cpmSuccess;ar-EG;تم إعادة حساب التواريخ والمسار الحرج بنجاح
v275-086;schedule.cpmSuccess;en-US;CPM schedule recalculated successfully
v275-087;schedule.cycleDetected;ar-EG;تم اكتشاف حلقة اعتمادية دائرية غير صالحة في شبكة المهام
v275-088;schedule.cycleDetected;en-US;Circular dependency cycle detected in task network
v275-089;schedule.baselines;ar-EG;خطوط الأساس للمشروع (Baselines)
v275-090;schedule.baselines;en-US;Project Baselines
v275-091;schedule.createBaseline;ar-EG;حفظ خط أساس جديد
v275-092;schedule.createBaseline;en-US;Create New Baseline
v275-093;schedule.baselineName;ar-EG;اسم خط الأساس
v275-094;schedule.baselineName;en-US;Baseline Name
v275-095;schedule.currentBaseline;ar-EG;خط الأساس المعتمد
v275-096;schedule.currentBaseline;en-US;Active Baseline
v275-097;schedule.compareBaseline;ar-EG;مقارنة مع خط الأساس
v275-098;schedule.compareBaseline;en-US;Compare with Baseline
v275-099;schedule.baselineVersion;ar-EG;إصدار خط الأساس
v275-100;schedule.baselineVersion;en-US;Baseline Version
v275-101;schedule.varianceDays;ar-EG;الانحراف الزمني (أيام)
v275-102;schedule.varianceDays;en-US;Variance (Days)
v275-103;schedule.baselineStart;ar-EG;بداية خط الأساس
v275-104;schedule.baselineStart;en-US;Baseline Start
v275-105;schedule.baselineEnd;ar-EG;نهاية خط الأساس
v275-106;schedule.baselineEnd;en-US;Baseline Finish
v275-107;schedule.baselineDuration;ar-EG;مدة خط الأساس
v275-108;schedule.baselineDuration;en-US;Baseline Duration
v275-109;schedule.resources;ar-EG;الموارد وتوزيع العمالة والمعدات
v275-110;schedule.resources;en-US;Resource Allocations
v275-111;schedule.addResource;ar-EG;تخصيص مورد للمهمة
v275-112;schedule.addResource;en-US;Assign Resource
v275-113;schedule.resourceType;ar-EG;نوع المورد
v275-114;schedule.resourceType;en-US;Resource Type
v275-115;schedule.resourceName;ar-EG;اسم المورد / الفئة
v275-116;schedule.resourceName;en-US;Resource Name
v275-117;schedule.quantityAllocated;ar-EG;الكمية المخصصة
v275-118;schedule.quantityAllocated;en-US;Allocated Quantity
v275-119;schedule.overAllocated;ar-EG;تجاوز الطاقة الاستيعابية للمورد
v275-120;schedule.overAllocated;en-US;Resource Over-allocated
v275-121;schedule.resourceLabor;ar-EG;عمالة بشرية
v275-122;schedule.resourceLabor;en-US;Labor
v275-123;schedule.resourceEquipment;ar-EG;معدات وآليات
v275-124;schedule.resourceEquipment;en-US;Equipment
v275-125;schedule.resourceSubcontractor;ar-EG;طاقم مقاول باطن
v275-126;schedule.resourceSubcontractor;en-US;Subcontractor Crew
v275-127;schedule.resourceMaterial;ar-EG;مواد ومستلزمات
v275-128;schedule.resourceMaterial;en-US;Material
v275-129;schedule.syncDprProgress;ar-EG;مزامنة الإنجاز من تقارير الموقع (DPR)
v275-130;schedule.syncDprProgress;en-US;Sync Progress from DPR Reports
v275-131;schedule.syncDprSuccess;ar-EG;تم تحديث نسب إنجاز المهام من واقع تقارير الموقع المعتمدة
v275-132;schedule.syncDprSuccess;en-US;Task progress synchronized from approved DPR reports
v275-133;schedule.tabTitle;ar-EG;الجدول الزمني ومخطط جانت
v275-134;schedule.tabTitle;en-US;Schedule & Gantt
v275-135;schedule.tabGantt;ar-EG;مخطط جانت الزمني
v275-136;schedule.tabGantt;en-US;Gantt Timeline
v275-137;schedule.tabTasks;ar-EG;جدول المهام
v275-138;schedule.tabTasks;en-US;Tasks Table
v275-139;schedule.tabBaselines;ar-EG;إصدارات خط الأساس
v275-140;schedule.tabBaselines;en-US;Baselines History
v275-141;schedule.tabResources;ar-EG;توزيع الموارد
v275-142;schedule.tabResources;en-US;Resource Loading
v275-143;schedule.noTasksTitle;ar-EG;لا توجد مهام مجدولة في هذا المشروع
v275-144;schedule.noTasksDesc;en-US;Start by adding tasks or importing WBS items into the schedule
v275-145;schedule.noTasksDesc;ar-EG;ابدأ بإضافة مهام العمل أو استيراد عناصر هيكل تجزئة العمل (WBS)
v275-146;schedule.noTasksTitle;en-US;No scheduled tasks found
v275-147;schedule.deleteConfirmTitle;ar-EG;تأكيد حذف المهمة المجدولة
v275-148;schedule.deleteConfirmTitle;en-US;Confirm Task Deletion
v275-149;schedule.deleteConfirmMessage;ar-EG;هل أنت متأكد من حذف هذه المهمة وجميع علاقاتها ومواردها؟
v275-150;schedule.deleteConfirmMessage;en-US;Are you sure you want to delete this task and all its dependencies?
v275-151;schedule.zoomDays;ar-EG;أيام
v275-152;schedule.zoomDays;en-US;Days
v275-153;schedule.zoomWeeks;ar-EG;أسابيع
v275-154;schedule.zoomWeeks;en-US;Weeks
v275-155;schedule.zoomMonths;ar-EG;أشهر
v275-156;schedule.zoomMonths;en-US;Months
v275-157;schedule.today;ar-EG;اليوم
v275-158;schedule.today;en-US;Today
v275-159;schedule.taskCreatedSuccess;ar-EG;تم إنشاء المهمة المجدولة بنجاح
v275-160;schedule.taskCreatedSuccess;en-US;Scheduled task created successfully
v275-161;schedule.taskUpdatedSuccess;ar-EG;تم تحديث المهمة المجدولة بنجاح
v275-162;schedule.taskUpdatedSuccess;en-US;Scheduled task updated successfully
v275-163;schedule.taskDeletedSuccess;ar-EG;تم حذف المهمة المجدولة بنجاح
v275-164;schedule.taskDeletedSuccess;en-US;Scheduled task deleted successfully
v275-165;schedule.baselineCreatedSuccess;ar-EG;تم حفظ خط الأساس المعتمد بنجاح
v275-166;schedule.baselineCreatedSuccess;en-US;Baseline snapshot saved successfully
v275-167;schedule.dependencyAddedSuccess;ar-EG;تم إضافة علاقة الاعتمادية بنجاح
v275-168;schedule.dependencyAddedSuccess;en-US;Dependency added successfully
v275-169;schedule.dependencyRemovedSuccess;ar-EG;تم حذف علاقة الاعتمادية بنجاح
v275-170;schedule.dependencyRemovedSuccess;en-US;Dependency removed successfully
v275-171;schedule.resourceAssignedSuccess;ar-EG;تم تخصيص المورد بنجاح
v275-172;schedule.resourceAssignedSuccess;en-US;Resource assigned successfully
v275-173;schedule.resourceRemovedSuccess;ar-EG;تم إزالة المورد بنجاح
v275-174;schedule.resourceRemovedSuccess;en-US;Resource removed successfully
v275-175;schedule.wbsImport;ar-EG;توليد مهام تلقائياً من بنود WBS
v275-176;schedule.wbsImport;en-US;Auto-generate Tasks from WBS
v275-177;schedule.wbsImportSuccess;ar-EG;تم استيراد وتوليد المهام من بنود WBS بنجاح
v275-178;schedule.wbsImportSuccess;en-US;Tasks successfully generated from WBS items
v275-179;common.error;ar-EG;حدث خطأ أثناء تنفيذ العملية
v275-180;common.error;en-US;An error occurred while processing the request
