id;translation_key;locale;text_value
v281-077;costControl.reconciledToGl;ar-EG;مطابقة قيود الحسابات العامة
v281-078;costControl.reconciledToGl;en-US;Reconciled to General Ledger
v281-079;costControl.saveForecast;ar-EG;حفظ التوقعات (ETC/EAC)
v281-080;costControl.saveForecast;en-US;Save Forecast (ETC/EAC)
v281-081;costControl.saveForecastSuccess;ar-EG;تم تحديث وحفظ توقعات تكلفة الإنجاز بنجاح
v281-082;costControl.saveForecastSuccess;en-US;Forecast at completion updated successfully
v281-083;costControl.recalculateCostControl;ar-EG;إعادة احتساب وتجميع التكاليف
v281-084;costControl.recalculateCostControl;en-US;Recalculate & Rollup Costs
v281-085;costControl.recalculateSuccess;ar-EG;تم تجميع تكاليف المشروع وتحديث الانحرافات بنجاح
v281-086;costControl.recalculateSuccess;en-US;Project costs and variances rolled up successfully
v281-087;costControl.forecastMargin;ar-EG;هامش الربح المتوقع عند الإنجاز %
v281-088;costControl.forecastMargin;en-US;Forecast Margin at Completion %
v281-089;costControl.forecastProfit;ar-EG;الربح المتوقع عند الإنجاز
v281-090;costControl.forecastProfit;en-US;Forecast Profit at Completion
v281-091;projects.initBudgetFromWbs;ar-EG;تهيئة سطور الميزانية تلقائياً من بنود WBS
v281-092;projects.initBudgetFromWbs;en-US;Initialize budget lines automatically from WBS nodes
v281-093;projects.plannedQty;ar-EG;الكمية المخططة
v281-094;projects.plannedQty;en-US;Planned Quantity
v281-095;projects.unitOfMeasure;ar-EG;الوحدة
v281-096;projects.unitOfMeasure;en-US;Unit of Measure
v281-097;projects.unitRate;ar-EG;الفئة
v281-098;projects.unitRate;en-US;Unit Rate
v281-099;projects.plannedCost;ar-EG;التكلفة المخططة
v281-100;projects.plannedCost;en-US;Planned Cost
v281-101;projects.amount;ar-EG;المبلغ
v281-102;projects.amount;en-US;Amount
v281-103;projects.quantity;ar-EG;الكمية
v281-104;projects.quantity;en-US;Quantity
v281-105;projects.unallocatedGeneral;ar-EG;عام غير مخصص لبند محدد
v281-106;projects.unallocatedGeneral;en-US;General unallocated item
v281-107;projects.wbsCode;ar-EG;كود البند
v281-108;projects.wbsCode;en-US;WBS Code
v281-109;projects.wbsItem;ar-EG;بند العمل
v281-110;projects.wbsItem;en-US;WBS Item
v281-111;projects.noData;ar-EG;لا توجد بيانات مسجلة
v281-112;projects.noData;en-US;No data recorded
