id;translation_key;locale;text_value
v425-069;clinic.totalClaimed;ar-EG;إجمالي المطالب به
v425-070;clinic.totalClaimed;en-US;Total Claimed
v425-071;clinic.totalApproved;ar-EG;إجمالي المعتمد
v425-072;clinic.totalApproved;en-US;Total Approved
v425-073;clinic.totalRejected;ar-EG;إجمالي المرفوض
v425-074;clinic.totalRejected;en-US;Total Rejected
v425-075;clinic.insurerShare;ar-EG;حصة التأمين
v425-076;clinic.insurerShare;en-US;Insurer Share
v425-077;clinic.patientShare;ar-EG;حصة المريض (ج.م)
v425-078;clinic.patientShare;en-US;Patient Share (EGP)
v425-079;clinic.rejectionReason;ar-EG;سبب الرفض
v425-080;clinic.rejectionReason;en-US;Rejection Reason
v425-081;clinic.submitBatch;ar-EG;تقديم الدفعة للجهة
v425-082;clinic.submitBatch;en-US;Submit Claim Batch
v425-083;clinic.settleBatch;ar-EG;تسوية سداد الدفعة
v425-084;clinic.settleBatch;en-US;Settle Batch Payment
v425-085;clinic.resubmitLine;ar-EG;إعادة تقديم مطالبة معدلة
v425-086;clinic.resubmitLine;en-US;Resubmit Corrective Claim
v425-087;clinic.addPayer;ar-EG;إضافة جهة تأمين
v425-088;clinic.addPayer;en-US;Add Payer
v425-089;clinic.addPlan;ar-EG;إضافة خطة تغطية
v425-090;clinic.addPlan;en-US;Add Plan
v425-091;clinic.addPreAuth;ar-EG;طلب موافقة مسبقة
v425-092;clinic.addPreAuth;en-US;Request Pre-Auth
v425-093;clinic.createClaimBatch;ar-EG;إنشاء دفعة مطالبات جديدة
v425-094;clinic.createClaimBatch;en-US;Create Claim Batch
v425-095;clinic.email;ar-EG;البريد الإلكتروني
v425-096;clinic.email;en-US;Email
v425-097;clinic.procedure;ar-EG;الإجراء الطبي
v425-098;clinic.procedure;en-US;Medical Procedure
