id;translation_key;locale;text_value
v388-039-ar;bulkEdit.changeField;ar-EG;تغيير {field}
v388-040-en;bulkEdit.confirmTitle;en-US;Bulk Update Confirmation
v388-040-ar;bulkEdit.confirmTitle;ar-EG;تأكيد التحديث الجماعي
v388-041-en;bulkEdit.before;en-US;Before
v388-041-ar;bulkEdit.before;ar-EG;قبل
v388-042-en;bulkEdit.after;en-US;After
v388-042-ar;bulkEdit.after;ar-EG;بعد
v388-043-en;bulkEdit.succeeded;en-US;Succeeded
v388-043-ar;bulkEdit.succeeded;ar-EG;نجح
v388-044-en;bulkEdit.failed;en-US;Failed
v388-044-ar;bulkEdit.failed;ar-EG;فشل
v388-045-en;help.title;en-US;Help
v388-045-ar;help.title;ar-EG;المساعدة
v388-046-en;help.reports;en-US;Reports let you review attendance periods, resolve exceptions, and approve or export results. Use the period selector to choose a month or custom range, then work through each section top to bottom.
v388-046-ar;help.reports;ar-EG;تسمح لك التقارير بمراجعة فترات الحضور وحل الاستثناءات والموافقة على النتائج أو تصديرها. استخدم محدد الفترة لاختيار شهر أو نطاق مخصص، ثم اعمل عبر كل قسم من أعلى إلى أسفل.
v388-047-en;help.payroll;en-US;Payroll processes salary calculations for a selected period. Review the calculation breakdown, approve the run, then record payments. Maker/checker separation ensures the person who calculates cannot self-approve.
v388-047-ar;help.payroll;ar-EG;تقومPayroll بمعالجة حسابات الرواتب لفترة محددة. راجع تفصيل الحسابات، واعتمد التشغيل، ثم سجّل المدفوعات. فصل الصانع عن المراجع يضمن عدم تأكيد الشخص الذي قام بالحساب لنفسه.
v388-048-en;help.procurement;en-US;Manage purchase orders, goods receipts, invoices and payments. Three-way matching compares PO quantities and prices against received goods and invoices to flag variances.
v388-048-ar;help.procurement;ar-EG;إدارة أوامر الشراء وإيصالات البضائع والفواتير والمدفوعات. المطابقة الثلاثية تقارن كميات وأسعار أمر الشراء مع البضائع المستلمة والفواتير لتحديد الانحرافات.
v388-049-en;common.enable;en-US;Enable
v388-049-ar;common.enable;ar-EG;تفعيل
v388-050-en;common.disable;en-US;Disable
v388-050-ar;common.disable;ar-EG;تعطيل
v388-051-en;integrations.active;en-US;Active
v388-051-ar;integrations.active;ar-EG;نشط
v388-052-en;integrations.disabled;en-US;Disabled
v388-052-ar;integrations.disabled;ar-EG;معطل
v388-053-en;integrations.revoked;en-US;Revoked
v388-053-ar;integrations.revoked;ar-EG;ملغي الصلاحية
v388-054-en;integrations.webhookCreated;en-US;Webhook endpoint created
v388-054-ar;integrations.webhookCreated;ar-EG;تم إنشاء نقطة نهاية Webhook
v388-055-en;integrations.httpStatus;en-US;Status Code
v388-055-ar;integrations.httpStatus;ar-EG;رمز الحالة
v388-056-en;palette.escHint;en-US;Esc to close
v388-056-ar;palette.escHint;ar-EG;Esc للإغلاق
