id;translation_key;locale;text_value
v115-047;shortcuts.available;ar-EG;"متاح"
v115-048;shortcuts.available;en-US;"Available"
v115-049;shortcuts.noRole;ar-EG;"بدون صلاحية دور"
v115-050;shortcuts.noRole;en-US;"No role permission"
v115-051;shortcuts.menuNotAllowed;ar-EG;"القائمة غير مسموحة"
v115-052;shortcuts.menuNotAllowed;en-US;"Menu not allowed"
v115-053;shortcuts.featureDisabled;ar-EG;"الخاصية غير مفعلة"
v115-054;shortcuts.featureDisabled;en-US;"Feature disabled"
v115-055;shortcuts.pageRemoved;ar-EG;"الصفحة غير موجودة"
v115-056;shortcuts.pageRemoved;en-US;"Page removed"
v115-057;shortcuts.disabled;ar-EG;"معطل"
v115-058;shortcuts.disabled;en-US;"Disabled"
v115-059;shortcuts.noMoreDestinations;ar-EG;"تم تخصيص جميع الصفحات المتاحة."
v115-060;shortcuts.noMoreDestinations;en-US;"All available destinations are assigned."
v115-061;shortcuts.noAssignment;ar-EG;"لا توجد اختصارات مخصصة."
v115-062;shortcuts.noAssignment;en-US;"No shortcuts assigned."
v115-063;shortcuts.manage;ar-EG;"إدارة الاختصارات"
v115-064;shortcuts.manage;en-US;"Manage Shortcuts"
v115-065;shortcuts.loadFailed;ar-EG;"فشل تحميل اختصارات لوحة المفاتيح."
v115-066;shortcuts.loadFailed;en-US;"Failed to load keyboard shortcuts."
v115-067;shortcuts.saveFailed;ar-EG;"فشل حفظ اختصارات لوحة المفاتيح."
v115-068;shortcuts.saveFailed;en-US;"Failed to save keyboard shortcuts."
v115-069;shortcuts.versionConflict;ar-EG;"تم تعديل الاختصارات في نافذة أخرى. يرجى إعادة التحميل."
v115-070;shortcuts.versionConflict;en-US;"Shortcuts were updated in another session. Please reload."
v115-071;shortcuts.limitExceeded;ar-EG;"تجاوزت الحد الأقصى للاختصارات (20 اختصار)."
v115-072;shortcuts.limitExceeded;en-US;"Shortcut limit exceeded (max 20)."
v115-073;shortcuts.chordWaiting;ar-EG;"تم ضغط G. اختر المفتاح التالي."
v115-074;shortcuts.chordWaiting;en-US;"G pressed. Choose the next key."
v115-075;shortcuts.onlyAvailableScreens;ar-EG;"يمكن اختيار الصفحات المسموح بها فقط وفقاً للأدوار وصلاحيات القوائم وخصائص النظام المفعلة."
v115-076;shortcuts.onlyAvailableScreens;en-US;"Only screens allowed by your roles, menu permissions, and active system features can be selected."
v115-077;shortcuts.captureAria;ar-EG;"تغيير المفتاح للاختصار الحالي"
v115-078;shortcuts.captureAria;en-US;"Change key for shortcut"
