id;translation_key;locale;text_value
v91a-ar-010;PROC_GRN_QUANTITY_POSITIVE;ar-EG;الكمية المستلمة يجب أن تكون أكبر من صفر، ولا يمكن أن تكون المرفوضة أو المخصومة سالبة.
v91a-en-010;PROC_GRN_QUANTITY_POSITIVE;en-US;The received quantity must be greater than zero, and the rejected or deducted quantity cannot be negative.
v91a-ar-011;PROC_GRN_REJECTED_EXCEEDS;ar-EG;مجموع الكمية المرفوضة والمخصومة لا يمكن أن يتجاوز الكمية المستلمة.
v91a-en-011;PROC_GRN_REJECTED_EXCEEDS;en-US;The sum of the rejected and deducted quantities cannot exceed the received quantity.
v91a-ar-012;PROC_GRN_ACCEPTED_QUANTITY_REQUIRED;ar-EG;يجب أن يحتوي إذن الاستلام على كمية مقبولة.
v91a-en-012;PROC_GRN_ACCEPTED_QUANTITY_REQUIRED;en-US;Goods receipt must contain an accepted quantity.
v91a-ar-013;PROC_SUPPLIER_NOT_FOUND;ar-EG;المورد غير موجود.
v91a-en-013;PROC_SUPPLIER_NOT_FOUND;en-US;Supplier not found.
v91a-ar-014;PROC_DIRECT_SUPPLIER_INVOICE_REQUIRED;ar-EG;يتطلب المورد المباشر رقم فاتورة مورد.
v91a-en-014;PROC_DIRECT_SUPPLIER_INVOICE_REQUIRED;en-US;A direct supplier requires a supplier invoice number.
v91a-ar-015;PROC_MANAGED_SUPPLIER_REFERENCE_REQUIRED;ar-EG;تتطلب معاملات المورد المُدار بدون فاتورة مرجعاً داخلياً وسبباً.
v91a-en-015;PROC_MANAGED_SUPPLIER_REFERENCE_REQUIRED;en-US;Managed supplier transactions without an invoice require an internal reference and reason.
v91a-ar-016;PROC_INVOICE_AMOUNTS_INVALID;ar-EG;قيم الفاتورة غير صالحة.
v91a-en-016;PROC_INVOICE_AMOUNTS_INVALID;en-US;Invoice amounts are invalid.
v91a-ar-017;PROC_INVOICE_CANCELLED_ORDER;ar-EG;لا يمكن إصدار فاتورة لأمر شراء ملغي
v91a-en-017;PROC_INVOICE_CANCELLED_ORDER;en-US;An invoice cannot be issued for a cancelled purchase order.
v91a-ar-018;PROC_PAYMENT_NOT_FOUND;ar-EG;الدفعة غير موجودة.
v91a-en-018;PROC_PAYMENT_NOT_FOUND;en-US;The payment was not found.
v91a-ar-019;PROC_PAYMENT_OPERATION_CONFLICT;ar-EG;معرّف عملية الدفع مستخدم لدفعة مختلفة.
v91a-en-019;PROC_PAYMENT_OPERATION_CONFLICT;en-US;The payment operation ID is already used by a different payment.
v91a-ar-020;PROC_INVOICE_NOT_FOUND;ar-EG;الفاتورة غير موجودة
v91a-en-020;PROC_INVOICE_NOT_FOUND;en-US;The invoice was not found.
v91a-ar-021;PROC_INVOICE_ALREADY_PAID;ar-EG;الفاتورة مدفوعة بالفعل أو ملغية
v91a-en-021;PROC_INVOICE_ALREADY_PAID;en-US;The invoice is already paid or cancelled.
v91a-ar-022;PROC_INVOICE_SUPPLIER_MISMATCH;ar-EG;الفاتورة المحددة لا تخص المورد المختار. اختر فاتورة مفتوحة لنفس المورد.
v91a-en-022;PROC_INVOICE_SUPPLIER_MISMATCH;en-US;The selected invoice does not belong to the chosen supplier. Choose an open invoice for the same supplier.
v91a-ar-023;PROC_PAYMENT_AMOUNT_POSITIVE;ar-EG;يجب أن يكون مبلغ الدفعة أكبر من صفر.
v91a-en-023;PROC_PAYMENT_AMOUNT_POSITIVE;en-US;The payment amount must be greater than zero.
v91a-ar-024;PROC_ORDER_NOT_FOUND;ar-EG;أمر الشراء غير موجود
v91a-en-024;PROC_ORDER_NOT_FOUND;en-US;The purchase order was not found.
v91a-ar-025;PROC_SUPPLIER_NOT_IN_DIRECTORY;ar-EG;المورد غير موجود في دليل الموردين.
v91a-en-025;PROC_SUPPLIER_NOT_IN_DIRECTORY;en-US;The supplier is not present in the supplier directory.
v91a-ar-026;PROC_SUPPLIER_ACTIVE_REQUIRED;ar-EG;يجب اختيار مورد نشط ومسجل في دليل الموردين.
v91a-en-026;PROC_SUPPLIER_ACTIVE_REQUIRED;en-US;An active supplier registered in the supplier directory must be selected.
v91a-ar-027;PROC_CURRENCY_ACTIVE_REQUIRED;ar-EG;يجب اختيار عملة نشطة ومسجلة في إعدادات العملات.
v91a-en-027;PROC_CURRENCY_ACTIVE_REQUIRED;en-US;An active currency registered in the currency settings must be selected.
v91a-ar-028;PROC_EXCHANGE_RATE_MISSING;ar-EG;لا يوجد سعر صرف نشط للعملة المحددة.
v91a-en-028;PROC_EXCHANGE_RATE_MISSING;en-US;There is no active exchange rate for the selected currency.
v91a-ar-029;PROC_EXCHANGE_RATE_POSITIVE;ar-EG;سعر الصرف يجب أن يكون أكبر من صفر.
v91a-en-029;PROC_EXCHANGE_RATE_POSITIVE;en-US;The exchange rate must be greater than zero.
v91a-ar-030;PROC_EXCHANGE_RATE_REASON_REQUIRED;ar-EG;اكتب سبب تعديل سعر الصرف يدوياً.
v91a-en-030;PROC_EXCHANGE_RATE_REASON_REQUIRED;en-US;Enter the reason for manually adjusting the exchange rate.
v91a-ar-031;PROC_EXCHANGE_RATE_DATE_FROZEN;ar-EG;لا يمكن تغيير تاريخ أمر الشراء بعد حفظ لقطة سعر الصرف.
v91a-en-031;PROC_EXCHANGE_RATE_DATE_FROZEN;en-US;The purchase order date cannot be changed after the exchange rate snapshot has been saved.
v91a-ar-032;PROC_EXCHANGE_RATE_CURRENCY_FROZEN;ar-EG;لا يمكن تغيير عملة أمر الشراء بعد الحفظ؛ أنشئ مستنداً جديداً.
v91a-en-032;PROC_EXCHANGE_RATE_CURRENCY_FROZEN;en-US;"The purchase order currency cannot be changed after saving; create a new document."
v91a-ar-033;PROC_EXCHANGE_RATE_FROZEN;ar-EG;سعر الصرف مثبت مع أمر الشراء ولا يمكن تغييره بعد الحفظ.
v91a-en-033;PROC_EXCHANGE_RATE_FROZEN;en-US;The exchange rate is fixed with the purchase order and cannot be changed after saving.
v91a-ar-034;PROC_EXCHANGE_RATE_REASON_FROZEN;ar-EG;سبب تعديل سعر الصرف جزء من اللقطة المثبتة ولا يمكن تغييره.
v91a-en-034;PROC_EXCHANGE_RATE_REASON_FROZEN;en-US;The exchange rate adjustment reason is part of the frozen snapshot and cannot be changed.
v91a-ar-035;PROC_ORDER_LINE_REQUIRED;ar-EG;يتطلب أمر الشراء بنداً واحداً على الأقل.
v91a-en-035;PROC_ORDER_LINE_REQUIRED;en-US;Purchase order requires at least one line.
v91a-ar-036;PROC_ORDER_LINE_VALUES_INVALID;ar-EG;يجب أن تكون كميات أمر الشراء موجبة وألا تكون الأسعار سالبة.
v91a-en-036;PROC_ORDER_LINE_VALUES_INVALID;en-US;Purchase order quantities must be positive and prices cannot be negative.
v91a-ar-037;PROC_INACTIVE_ITEM;ar-EG;لا يمكن شراء أصناف المخزون غير النشطة.
v91a-en-037;PROC_INACTIVE_ITEM;en-US;Inactive inventory items cannot be purchased.
v91a-ar-038;PROC_ORDER_NUMBER_EXISTS;ar-EG;رقم أمر الشراء مستخدم بالفعل.
v91a-en-038;PROC_ORDER_NUMBER_EXISTS;en-US;The purchase order number is already in use.
v91a-ar-039;PROC_GRN_NUMBER_EXISTS;ar-EG;رقم إذن الاستلام مستخدم بالفعل.
v91a-en-039;PROC_GRN_NUMBER_EXISTS;en-US;The goods receipt number is already in use.
v91a-ar-040;PROC_APP_SETTINGS_NOT_FOUND;ar-EG;إعدادات التطبيق غير موجودة.
v91a-en-040;PROC_APP_SETTINGS_NOT_FOUND;en-US;Application settings were not found.
v91a-ar-041;OPS_ITEM_CATEGORY_EXISTS;ar-EG;فئة الصنف موجودة بالفعل.
v91a-en-041;OPS_ITEM_CATEGORY_EXISTS;en-US;Item category already exists.
v91a-ar-042;OPS_UOM_EXISTS;ar-EG;وحدة القياس موجودة بالفعل.
v91a-en-042;OPS_UOM_EXISTS;en-US;Unit of measure already exists.
v91a-ar-043;OPS_CONVERSION_EXISTS;ar-EG;يوجد تحويل بالفعل بين هاتين الوحدتين.
v91a-en-043;OPS_CONVERSION_EXISTS;en-US;Conversion already exists between these units.
v91a-ar-044;OPS_CONVERSION_FACTOR_POSITIVE;ar-EG;يجب أن يكون معامل التحويل موجباً.
v91a-en-044;OPS_CONVERSION_FACTOR_POSITIVE;en-US;Conversion factor must be positive.
v91a-ar-045;OPS_ADJUSTMENT_APPROVAL_REQUIRED;ar-EG;يُشترط اعتماد مخوّل لتسويات المخزون.
v91a-en-045;OPS_ADJUSTMENT_APPROVAL_REQUIRED;en-US;An authorized approval is required for inventory adjustments.
v91a-ar-046;OPS_ADJUSTMENT_QTY_ZERO;ar-EG;لا يمكن أن تكون كمية التسوية صفراً.
v91a-en-046;OPS_ADJUSTMENT_QTY_ZERO;en-US;Adjustment quantity cannot be zero.
v91a-ar-047;OPS_ADJUSTMENT_NEGATIVE_BALANCE;ar-EG;لا يمكن أن يؤدي تسوية المخزون إلى رصيد سالب.
v91a-en-047;OPS_ADJUSTMENT_NEGATIVE_BALANCE;en-US;Inventory adjustment cannot create a negative balance.
v91a-ar-048;OPS_ITEM_CODE_EXISTS;ar-EG;كود الصنف موجود بالفعل.
v91a-en-048;OPS_ITEM_CODE_EXISTS;en-US;Item code already exists.
v91a-ar-049;OPS_ITEM_VERSION_CONFLICT;ar-EG;تم تعديل هذا الصنف. حدّث الصفحة وحاول مجدداً.
v91a-en-049;OPS_ITEM_VERSION_CONFLICT;en-US;This item changed. Refresh and retry.
v91a-ar-050;OPS_MOVEMENT_QTY_AMOUNT_ZERO;ar-EG;لا يمكن أن تكون الكمية والمبلغ صفراً معاً.
v91a-en-050;OPS_MOVEMENT_QTY_AMOUNT_ZERO;en-US;Quantity and amount cannot both be zero.
v91a-ar-051;OPS_MOVEMENT_QTY_POSITIVE;ar-EG;يجب أن تكون الكمية رقماً موجباً.
v91a-en-051;OPS_MOVEMENT_QTY_POSITIVE;en-US;Quantity must be a positive number.
v91a-ar-052;OPS_MOVEMENT_LOSS_PERCENT_RANGE;ar-EG;يجب أن تكون نسبة الفاقد بين 0 و100.
v91a-en-052;OPS_MOVEMENT_LOSS_PERCENT_RANGE;en-US;Loss percentage must be between 0 and 100.
v91a-ar-053;OPS_MOVEMENT_ITEM_REQUIRED;ar-EG;يُشترط تحديد صنف مخزون لحركة الكميات.
v91a-en-053;OPS_MOVEMENT_ITEM_REQUIRED;en-US;An inventory item is required for quantity movement.
v91a-ar-054;OPS_MOVEMENT_PARTY_REQUIRED;ar-EG;يُشترط تحديد جهة أعمال للحركة المالية.
v91a-en-054;OPS_MOVEMENT_PARTY_REQUIRED;en-US;A business party is required for a financial movement.
v91a-ar-055;OPS_GRN_ACCEPTED_POSITIVE;ar-EG;يجب أن تكون الكمية المقبولة من إذن الاستلام موجبة.
v91a-en-055;OPS_GRN_ACCEPTED_POSITIVE;en-US;Accepted goods-receipt quantity must be positive.
v91a-ar-056;OPS_ADVANCE_AMOUNT_ZERO;ar-EG;لا يمكن أن يكون مبلغ السلفة صفراً.
v91a-en-056;OPS_ADVANCE_AMOUNT_ZERO;en-US;Advance amount cannot be zero.
v91a-ar-057;OPS_ADVANCE_CATEGORY_NOT_ALLOWED;ar-EG;لا تسمح فئة هذا الموظف بصرف السلف.
v91a-en-057;OPS_ADVANCE_CATEGORY_NOT_ALLOWED;en-US;This employee category does not allow advances.
v91a-ar-058;ADVANCE_AMOUNT_POSITIVE_REQUIRED;ar-EG;يجب أن يكون مبلغ السلفة أكبر من صفر.
v91a-en-058;ADVANCE_AMOUNT_POSITIVE_REQUIRED;en-US;The advance amount must be greater than zero.
v91a-ar-059;ADVANCE_INACTIVE_EMPLOYEE;ar-EG;لا يمكن صرف سلفة لموظف غير نشط.
v91a-en-059;ADVANCE_INACTIVE_EMPLOYEE;en-US;An advance cannot be issued to an inactive employee.
v91a-ar-060;ADVANCE_CATEGORY_NOT_ALLOWED;ar-EG;فئة هذا الموظف لا تسمح بصرف السلف.
v91a-en-060;ADVANCE_CATEGORY_NOT_ALLOWED;en-US;This employee's category does not allow advances to be issued.
v91a-ar-061;HRCFG_EMPLOYEE_NOT_FOUND;ar-EG;الموظف غير موجود.
v91a-en-061;HRCFG_EMPLOYEE_NOT_FOUND;en-US;Employee not found.
v91a-ar-062;HRCFG_EMPLOYEE_CATEGORY_NOT_FOUND;ar-EG;فئة الموظف غير موجودة.
v91a-en-062;HRCFG_EMPLOYEE_CATEGORY_NOT_FOUND;en-US;Employee category not found.
v91a-ar-063;EMPLOYEE_NOT_FOUND;ar-EG;الموظف غير موجود.
v91a-en-063;EMPLOYEE_NOT_FOUND;en-US;Employee not found.
v91a-ar-064;OPS_ITEM_NOT_FOUND;ar-EG;صنف المخزون غير موجود.
v91a-en-064;OPS_ITEM_NOT_FOUND;en-US;Inventory item not found.
v91a-ar-065;PTY_NOT_FOUND;ar-EG;جهة الأعمال غير موجودة.
v91a-en-065;PTY_NOT_FOUND;en-US;Business party not found.
v91a-ar-066;PTY_VERSION_CONFLICT;ar-EG;تم تعديل جهة الأعمال منذ تحميلها. حدّث الصفحة وحاول مجدداً.
v91a-en-066;PTY_VERSION_CONFLICT;en-US;This business party changed since it was loaded. Refresh and try again.
v91a-ar-067;PTY_CODE_EXISTS;ar-EG;كود جهة الأعمال موجود بالفعل.
v91a-en-067;PTY_CODE_EXISTS;en-US;Business party code already exists.
v91a-ar-068;PTY_INVALID_RELATIONSHIP_TYPE;ar-EG;نوع العلاقة غير صالح. المسموح: DIRECT, MANAGED.
v91a-en-068;PTY_INVALID_RELATIONSHIP_TYPE;en-US;Invalid relationship type. Allowed: DIRECT, MANAGED.
v91a-ar-069;PTY_INVALID_EMAIL;ar-EG;صيغة البريد الإلكتروني غير صالحة.
v91a-en-069;PTY_INVALID_EMAIL;en-US;Invalid email format.
v91a-ar-070;PTY_INVALID_TAX_ID;ar-EG;صيغة الرقم الضريبي غير صالحة.
v91a-en-070;PTY_INVALID_TAX_ID;en-US;Invalid tax ID format.
v91a-ar-071;PTY_RESPONSIBLE_PARTY_REQUIRED;ar-EG;يُشترط تحديد الشريك المسؤول للموردين المُدارين.
v91a-en-071;PTY_RESPONSIBLE_PARTY_REQUIRED;en-US;Responsible partner is required for managed suppliers.
v91b-ar-002;ADVANCE_FIRST_INSTALLMENT_DATE_INVALID;ar-EG;تاريخ أول قسط غير صالح.
v91b-en-002;ADVANCE_FIRST_INSTALLMENT_DATE_INVALID;en-US;The first installment date is invalid.
v91b-ar-003;ADVANCE_POLICY_SCOPE_INVALID;ar-EG;نطاق سياسة السلف غير صالح.
v91b-en-003;ADVANCE_POLICY_SCOPE_INVALID;en-US;The advance policy scope is invalid.
v91b-ar-004;ADVANCE_POLICY_EXCEPTION_TARGET_REQUIRED;ar-EG;اختر الفئة أو العامل أو الموظف للاستثناء.
v91b-en-004;ADVANCE_POLICY_EXCEPTION_TARGET_REQUIRED;en-US;Select the category, worker, or employee for the exception.
v91b-ar-005;ADVANCE_POLICY_DEDUCTION_PERCENT_RANGE;ar-EG;نسبة الخصم يجب أن تكون بين 1 و100.
v91b-en-005;ADVANCE_POLICY_DEDUCTION_PERCENT_RANGE;en-US;The deduction percentage must be between 1 and 100.
v91b-ar-006;ADVANCE_POLICY_DATE_INVALID;ar-EG;تاريخ بداية أو نهاية السياسة غير صالح.
v91b-en-006;ADVANCE_POLICY_DATE_INVALID;en-US;The policy start or end date is invalid.
v91b-ar-007;ADVANCE_POLICY_END_BEFORE_START;ar-EG;نهاية السياسة لا يمكن أن تسبق بدايتها.
v91b-en-007;ADVANCE_POLICY_END_BEFORE_START;en-US;The policy end date cannot precede its start date.
v91b-ar-008;ADVANCE_POLICY_EFFECTIVE_DATE_INVALID;ar-EG;تاريخ السياسة غير صالح.
v91b-en-008;ADVANCE_POLICY_EFFECTIVE_DATE_INVALID;en-US;The policy date is invalid.
v91b-ar-009;ADVANCE_POLICY_NOT_FOUND;ar-EG;لا توجد سياسة سلف فعالة للمستفيد في التاريخ المحدد.
v91b-en-009;ADVANCE_POLICY_NOT_FOUND;en-US;No active advance policy exists for the beneficiary on the specified date.
v91b-ar-012;ADVANCE_BENEFICIARY_TYPE_INVALID;ar-EG;نوع المستفيد غير صالح.
v91b-en-012;ADVANCE_BENEFICIARY_TYPE_INVALID;en-US;The beneficiary type is invalid.
v91b-ar-013;ADVANCE_BENEFICIARY_REQUIRED;ar-EG;اختر المستفيد من السلفة.
v91b-en-013;ADVANCE_BENEFICIARY_REQUIRED;en-US;Select the advance beneficiary.
v91b-ar-014;ADVANCE_NOT_FOUND;ar-EG;السلفة غير موجودة
v91b-en-014;ADVANCE_NOT_FOUND;en-US;The advance does not exist.
v91b-ar-015;ADVANCE_REPAYMENT_AMOUNT_POSITIVE;ar-EG;يجب أن يكون مبلغ السداد أكبر من صفر
v91b-en-015;ADVANCE_REPAYMENT_AMOUNT_POSITIVE;en-US;The repayment amount must be greater than zero.
v91b-ar-016;WORKER_NOT_FOUND;ar-EG;العامل غير موجود.
v91b-en-016;WORKER_NOT_FOUND;en-US;The worker was not found.
v91b-ar-017;CONTRACTOR_NOT_FOUND;ar-EG;المقاول غير موجود.
v91b-en-017;CONTRACTOR_NOT_FOUND;en-US;The contractor was not found.
v91b-ar-020;SETTL_START_AFTER_END;ar-EG;تاريخ بداية فترة التسوية يجب ألا يتجاوز تاريخ النهاية.
v91b-en-020;SETTL_START_AFTER_END;en-US;The settlement period start date must not be later than the end date.
v91b-ar-021;SETTL_RECALCULATE_APPROVED_LOCKED;ar-EG;لا يمكن إعادة احتساب فترة معتمدة أو مقفلة.
v91b-en-021;SETTL_RECALCULATE_APPROVED_LOCKED;en-US;An approved or locked period cannot be recalculated.
v91b-ar-022;SETTL_ERRORS_MUST_BE_RESOLVED;ar-EG;يجب معالجة أخطاء التسوية قبل الاعتماد.
v91b-en-022;SETTL_ERRORS_MUST_BE_RESOLVED;en-US;Settlement errors must be resolved before approval.
v91b-ar-023;SETTL_LOCK_BEFORE_APPROVAL;ar-EG;لا يمكن قفل الفترة قبل اعتمادها.
v91b-en-023;SETTL_LOCK_BEFORE_APPROVAL;en-US;The period cannot be locked before it is approved.
v91b-ar-024;SETTL_STALE_RECALCULATION_REQUIRED;ar-EG;تغيرت بيانات الحضور أو الأسعار أو السياسات؛ أعد الاحتساب أولاً.
v91b-en-024;SETTL_STALE_RECALCULATION_REQUIRED;en-US;"Attendance, rates, or policy data changed; recalculate first."
v91b-ar-025;PAYROLL_EMPLOYEE_INCOMPLETE;ar-EG;الموظف غير كلي البيانات (الراتب الأساسي أو الفئة). يرجى استكمال بياناته من صفحة /employees أولاً.
v91b-en-025;PAYROLL_EMPLOYEE_INCOMPLETE;en-US;The employee profile is incomplete (base salary or category). Please complete it from the /employees page first.
v91b-ar-026;PAYROLL_DUPLICATE_PAYMENT;ar-EG;تم صرف وقيد راتب هذا الموظف لهذه الفترة بالفعل (منع الدفع المكرر).
v91b-en-026;PAYROLL_DUPLICATE_PAYMENT;en-US;This employee's salary has already been paid and posted for this period (duplicate payment prevented).
v91b-ar-027;PAYROLL_PERIOD_LOCKED;ar-EG;الفترة معتمدة ومقفولة ضد تعديل الرواتب.
v91b-en-027;PAYROLL_PERIOD_LOCKED;en-US;The period is approved and locked against payroll changes.
v91b-ar-028;PAYROLL_ENTRY_ALREADY_REVERSED;ar-EG;هذا القيد متراجع عنه بالفعل.
v91b-en-028;PAYROLL_ENTRY_ALREADY_REVERSED;en-US;This entry has already been reversed.
v91b-ar-030;PAYROLL_ENTRY_NOT_FOUND;ar-EG;قيد الراتب غير موجود.
v91b-en-030;PAYROLL_ENTRY_NOT_FOUND;en-US;The payroll entry was not found.
v91b-ar-031;BIO_FILE_EMPTY;ar-EG;حدد ملف بصمة غير فارغ.
v91b-en-031;BIO_FILE_EMPTY;en-US;Select a non-empty biometric file.
v91b-ar-032;BIO_DEVICE_NAME_REQUIRED;ar-EG;اسم الجهاز مطلوب.
v91b-en-032;BIO_DEVICE_NAME_REQUIRED;en-US;Device name is required.
v91b-ar-033;BIO_IMPORTER_NAME_REQUIRED;ar-EG;اسم المستورد مطلوب.
v91b-en-033;BIO_IMPORTER_NAME_REQUIRED;en-US;Importer name is required.
v91b-ar-034;IMP_BATCH_NOT_FOUND;ar-EG;سجل الاستيراد غير موجود.
v91b-en-034;IMP_BATCH_NOT_FOUND;en-US;The import record was not found.
v91b-ar-035;BIO_DEVICE_ENDPOINT_INVALID;ar-EG;رابط جهاز البصمة غير صالح ويجب أن يبدأ بـ http أو https.
v91b-en-035;BIO_DEVICE_ENDPOINT_INVALID;en-US;The biometric device link is invalid and must start with http or https.
v91b-ar-036;BIO_DEVICE_NOT_FOUND;ar-EG;جهاز البصمة غير موجود.
v91b-en-036;BIO_DEVICE_NOT_FOUND;en-US;The biometric device was not found.
v91c-ar-001;AUTH_DASHBOARD_CUSTOMIZATION_SUPER_ADMIN_ONLY;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه تغيير صلاحية تخصيص لوحة المعلومات للمسؤولين.
v91c-en-001;AUTH_DASHBOARD_CUSTOMIZATION_SUPER_ADMIN_ONLY;en-US;Only a Super Admin can change dashboard customization access for admins.
v91c-ar-002;AUTH_USER_VERSION_CONFLICT;ar-EG;تم تعديل هذا المستخدم منذ تحميل البيانات. قم بالتحديث وحاول مرة أخرى.
v91c-en-002;AUTH_USER_VERSION_CONFLICT;en-US;This user changed since it was loaded. Refresh and try again.
v91c-ar-003;AUTH_SUPER_ADMIN_ACCOUNT_PROTECTED;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه تعديل أو تعطيل حسابات المسؤول الأعلى.
v91c-en-003;AUTH_SUPER_ADMIN_ACCOUNT_PROTECTED;en-US;Only a Super Admin can modify or deactivate Super Admin accounts.
v91c-ar-004;AUTH_SUPER_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه منح دور المسؤول الأعلى.
v91c-en-004;AUTH_SUPER_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;en-US;Only a Super Admin can assign the Super Admin role.
v91c-ar-005;AUTH_SELF_DEACTIVATE_FORBIDDEN;ar-EG;لا يمكنك تعطيل حسابك الخاص.
v91c-en-005;AUTH_SELF_DEACTIVATE_FORBIDDEN;en-US;You cannot deactivate your own account.
v91c-ar-006;AUTH_ROLE_REQUIRED;ar-EG;اختر دوراً واحداً على الأقل.
v91c-en-006;AUTH_ROLE_REQUIRED;en-US;Select at least one role.
v91c-ar-007;AUTH_PASSWORD_REQUIRED;ar-EG;كلمة المرور مطلوبة للمستخدم الجديد.
v91c-en-007;AUTH_PASSWORD_REQUIRED;en-US;Password is required for a new user.
v91c-ar-008;AUTH_USERNAME_EXISTS;ar-EG;اسم المستخدم موجود بالفعل.
v91c-en-008;AUTH_USERNAME_EXISTS;en-US;Username already exists.
v91c-ar-009;PASSWORD_NO_SPACES;ar-EG;كلمة المرور يجب أن لا تحتوي على مسافات.
v91c-en-009;PASSWORD_NO_SPACES;en-US;The password must not contain spaces.
v91c-ar-010;PASSWORD_REQUIRES_UPPERCASE;ar-EG;كلمة المرور يجب أن تحتوي على حرف كبير على الأقل.
v91c-en-010;PASSWORD_REQUIRES_UPPERCASE;en-US;The password must contain at least one uppercase letter.
v91c-ar-011;PASSWORD_REQUIRES_LOWERCASE;ar-EG;كلمة المرور يجب أن تحتوي على حرف صغير على الأقل.
v91c-en-011;PASSWORD_REQUIRES_LOWERCASE;en-US;The password must contain at least one lowercase letter.
v91c-ar-012;PASSWORD_REQUIRES_DIGIT;ar-EG;كلمة المرور يجب أن تحتوي على رقم واحد على الأقل.
v91c-en-012;PASSWORD_REQUIRES_DIGIT;en-US;The password must contain at least one digit.
v91c-ar-013;PASSWORD_REQUIRES_SPECIAL;ar-EG;كلمة المرور يجب أن تحتوي على رمز خاص واحد على الأقل.
v91c-en-013;PASSWORD_REQUIRES_SPECIAL;en-US;The password must contain at least one special character.
v91c-ar-014;AUTH_ACTIVE_CATEGORY_REQUIRED;ar-EG;اختر تصنيفاً نشطاً.
v91c-en-014;AUTH_ACTIVE_CATEGORY_REQUIRED;en-US;Select an active category.
v91c-ar-015;AUTH_USER_NOT_FOUND;ar-EG;المستخدم غير موجود.
v91c-en-015;AUTH_USER_NOT_FOUND;en-US;User not found.
v91c-ar-016;APP_NOT_FOUND;ar-EG;التطبيق غير موجود.
v91c-en-016;APP_NOT_FOUND;en-US;Application not found.
v91c-ar-017;HRCFG_CATEGORY_CODE_EXISTS;ar-EG;رمز التصنيف موجود بالفعل.
v91c-en-017;HRCFG_CATEGORY_CODE_EXISTS;en-US;Category code already exists.
v91c-ar-018;HRCFG_CATEGORY_HAS_ACTIVE_EMPLOYEES;ar-EG;قم بتعطيل الموظفين النشطين أو نقلهم قبل تعطيل هذا التصنيف.
v91c-en-018;HRCFG_CATEGORY_HAS_ACTIVE_EMPLOYEES;en-US;Deactivate or move active employees before deactivating this category.
v91c-ar-019;HRCFG_WORK_DAYS_EMPTY;ar-EG;لا يمكن أن تحتوي أيام العمل على قيمة فارغة.
v91c-en-019;HRCFG_WORK_DAYS_EMPTY;en-US;Work days cannot contain an empty value.
v91c-ar-020;HRCFG_SCHEDULE_END_BEFORE_START;ar-EG;لا يمكن أن يكون تاريخ نهاية الجدول قبل تاريخ بدايته.
v91c-en-020;HRCFG_SCHEDULE_END_BEFORE_START;en-US;Schedule end date cannot be before its start date.
v91c-ar-021;HRCFG_EMPLOYEE_DATES_INVALID;ar-EG;لا يمكن أن يكون تاريخ انتهاء فعالية الموظف قبل تاريخ بدء الفعالية.
