id;translation_key;locale;text_value
v312-055;pos.cashTendered;ar-EG;المبلغ المدفوع نقداً
v312-056;pos.cashTendered;en-US;Cash Tendered
v312-057;pos.changeDue;ar-EG;المتبقي للعميل (الفكة)
v312-058;pos.changeDue;en-US;Change Due
v312-059;pos.completeSale;ar-EG;إتمام العملية والدفع
v312-060;pos.completeSale;en-US;Complete Sale & Pay
v312-061;pos.saleSuccess;ar-EG;تمت عملية البيع وطباعة الإيصال بنجاح
v312-062;pos.saleSuccess;en-US;Sale completed and receipt generated successfully
v312-063;pos.printReceipt;ar-EG;طباعة الإيصال
v312-064;pos.printReceipt;en-US;Print Receipt
v312-065;pos.newTerminal;ar-EG;إضافة نقطة بيع جديدة
v312-066;pos.newTerminal;en-US;New Terminal
v312-067;pos.terminalCode;ar-EG;كود نقطة البيع
v312-068;pos.terminalCode;en-US;Terminal Code
v312-069;pos.terminalName;ar-EG;اسم نقطة البيع
v312-070;pos.terminalName;en-US;Terminal Name
v312-071;pos.terminalSaved;ar-EG;تم حفظ بيانات نقطة البيع بنجاح
v312-072;pos.terminalSaved;en-US;Terminal saved successfully
v312-073;pos.shiftOpened;ar-EG;تم فتح الوردية بنجاح
v312-074;pos.shiftOpened;en-US;Shift opened successfully
v312-075;pos.shiftClosed;ar-EG;تم إغلاق وتسوية الوردية بنجاح
v312-076;pos.shiftClosed;en-US;Shift closed and reconciled successfully
v312-077;pos.noActiveShift;ar-EG;لا توجد وردية مفتوحة حالياً - يرجى فتح وردية للبدء
v312-078;pos.noActiveShift;en-US;No active shift open - please open a shift to start selling
v312-079;pos.kpiTodaySales;ar-EG;مبيعات اليوم
v312-080;pos.kpiTodaySales;en-US;Today Sales
v312-081;pos.kpiTxnCount;ar-EG;عدد العمليات
v312-082;pos.kpiTxnCount;en-US;Transactions Count
v312-083;pos.kpiActiveShifts;ar-EG;الورديات النشطة
v312-084;pos.kpiActiveShifts;en-US;Active Shifts
v312-085;pos.receiptNo;ar-EG;رقم الإيصال
v312-086;pos.receiptNo;en-US;Receipt No.
v312-087;pos.taxInvoiceReceipt;ar-EG;إيصال فاتورة ضريبية مبسطة
v312-088;pos.taxInvoiceReceipt;en-US;Simplified Tax Invoice Receipt
v312-089;pos.thankYou;ar-EG;شكراً لزيارتكم ونسعد بخدمتكم دائماً
v312-090;pos.thankYou;en-US;Thank you for shopping with us!
v312-091;pos.returnSale;ar-EG;إرجاع إيصال
v312-092;pos.returnSale;en-US;Return Receipt
v312-093;pos.returnSuccess;ar-EG;تم استرجاع الإيصال وإعادة المخزون بنجاح
v312-094;pos.returnSuccess;en-US;Receipt returned and stock restored successfully
v312-095;nav.pos;ar-EG;نقطة البيع (POS)
v312-096;nav.pos;en-US;Point of Sale (POS)
v312-097;nav.posHint;ar-EG;نظام الكاشير والبيع السريع عبر الباركود وتسوية الورديات
v312-098;nav.posHint;en-US;Point of sale cashier retail engine and shift reconciliation
v312-099;pos.subtotal;ar-EG;المجموع الفرعي
v312-100;pos.subtotal;en-US;Subtotal
v312-101;pos.tax;ar-EG;ضريبة القيمة المضافة
v312-102;pos.tax;en-US;VAT Tax
v312-103;pos.total;ar-EG;الإجمالي الكلي
v312-104;pos.total;en-US;Grand Total
v312-105;pos.brandTitle;ar-EG;بيمو لتجارة التجزئة
v312-106;pos.brandTitle;en-US;Bemo Retail POS
