id;translation_key;locale;text_value
v334-061;POLICY_GROUP_NOT_FOUND;ar-EG;مجموعة السياسات المطلوبة غير موجودة
v334-062;POLICY_GROUP_NOT_FOUND;en-US;The requested policy group was not found
v334-063;POLICY_GROUP_NAME_DUPLICATE;ar-EG;يوجد بالفعل مجموعة سياسات بنفس هذا الاسم
v334-064;POLICY_GROUP_NAME_DUPLICATE;en-US;A policy group with this name already exists
v334-065;POLICY_GROUP_SYSTEM_IMMUTABLE;ar-EG;لا يمكن تعديل أو حذف مجموعات النظام الأساسية
v334-066;POLICY_GROUP_SYSTEM_IMMUTABLE;en-US;System policy groups cannot be modified or deleted
v334-067;POLICY_PERMISSION_NOT_FOUND;ar-EG;رمز الصلاحية غير معرف في دليل النظام
v334-068;POLICY_PERMISSION_NOT_FOUND;en-US;Permission key is not defined in system catalog
v334-069;POLICY_USER_ASSIGNMENT_INVALID;ar-EG;بيانات تعيين السياسة للمستخدم غير صالحة
v334-070;POLICY_USER_ASSIGNMENT_INVALID;en-US;Invalid user policy assignment data
v334-071;ACCESS_PERMISSION_DENIED;ar-EG;ليس لديك الصلاحية اللازمة لتنفيذ هذه العملية
v334-072;ACCESS_PERMISSION_DENIED;en-US;You do not have the required permission to execute this operation
v334-073;perm.sales.quotation.read;ar-EG;عرض عروض الأسعار
v334-074;perm.sales.quotation.read;en-US;View sales quotations
v334-075;perm.sales.quotation.create;ar-EG;إنشاء عرض أسعار
v334-076;perm.sales.quotation.create;en-US;Create sales quotation
v334-077;perm.sales.quotation.update;ar-EG;تعديل عرض أسعار
v334-078;perm.sales.quotation.update;en-US;Update sales quotation
v334-079;perm.sales.quotation.approve;ar-EG;اعتماد عرض أسعار
v334-080;perm.sales.quotation.approve;en-US;Approve sales quotation
v334-081;perm.sales.quotation.reject;ar-EG;رفض عرض أسعار
v334-082;perm.sales.quotation.reject;en-US;Reject sales quotation
v334-083;perm.sales.quotation.delete;ar-EG;حذف عرض أسعار
v334-084;perm.sales.quotation.delete;en-US;Delete sales quotation
v334-085;perm.sales.so.read;ar-EG;عرض أوامر البيع
v334-086;perm.sales.so.read;en-US;View sales orders
v334-087;perm.sales.so.create;ar-EG;إنشاء أمر بيع
v334-088;perm.sales.so.create;en-US;Create sales order
v334-089;perm.sales.so.update;ar-EG;تعديل أمر بيع
v334-090;perm.sales.so.update;en-US;Update sales order
v334-091;perm.sales.so.approve;ar-EG;اعتماد أمر بيع
v334-092;perm.sales.so.approve;en-US;Approve sales order
v334-093;perm.sales.so.cancel;ar-EG;إلغاء أمر بيع
v334-094;perm.sales.so.cancel;en-US;Cancel sales order
v334-095;perm.sales.delivery.read;ar-EG;عرض أذون تسليم المبيعات
v334-096;perm.sales.delivery.read;en-US;View sales delivery notes
v334-097;perm.sales.delivery.create;ar-EG;إنشاء إذن تسليم مبيعات
v334-098;perm.sales.delivery.create;en-US;Create sales delivery note
v334-099;perm.sales.delivery.post;ar-EG;ترحيل إذن التسليم للمخازن
v334-100;perm.sales.delivery.post;en-US;Post delivery note to stock
v334-101;perm.sales.invoice.read;ar-EG;عرض فواتير المبيعات
v334-102;perm.sales.invoice.read;en-US;View sales invoices
v334-103;perm.sales.invoice.create;ar-EG;إنشاء فاتورة مبيعات
v334-104;perm.sales.invoice.create;en-US;Create sales invoice
v334-105;perm.sales.invoice.post;ar-EG;ترحيل فاتورة المبيعات للحسابات
v334-106;perm.sales.invoice.post;en-US;Post sales invoice to ledger
v334-107;perm.sales.invoice.cancel;ar-EG;إلغاء فاتورة مبيعات
v334-108;perm.sales.invoice.cancel;en-US;Cancel sales invoice
v334-109;perm.sales.credit_note.read;ar-EG;عرض الإشعارات الدائنة
v334-110;perm.sales.credit_note.read;en-US;View credit notes
v334-111;perm.sales.credit_note.create;ar-EG;إنشاء إشعار دائن
v334-112;perm.sales.credit_note.create;en-US;Create credit note
v334-113;perm.sales.credit_note.post;ar-EG;ترحيل الإشعار الدائن
v334-114;perm.sales.credit_note.post;en-US;Post credit note
v334-115;perm.sales.van.sync;ar-EG;مزامنة مبيعات سيارات التوزيع المتنقلة
v334-116;perm.sales.van.sync;en-US;Synchronize offline mobile van sales
v334-117;perm.sales.pricing.manage;ar-EG;إدارة قوائم الأسعار وسياسات التسعير
v334-118;perm.sales.pricing.manage;en-US;Manage price lists and policies
v334-119;perm.sales.discount.override;ar-EG;تجاوز الحد الأقصى للخصم المسموح
v334-120;perm.sales.discount.override;en-US;Override maximum discount limit
v334-121;perm.pos.terminal.read;ar-EG;عرض نقاط البيع الكاشير
v334-122;perm.pos.terminal.read;en-US;View POS terminals
v334-123;perm.pos.terminal.manage;ar-EG;إدارة وتهيئة نقاط البيع
v334-124;perm.pos.terminal.manage;en-US;Manage POS terminals configuration
v334-125;perm.pos.session.open;ar-EG;فتح وردية نقطة بيع
v334-126;perm.pos.session.open;en-US;Open POS cashier session
v334-127;perm.pos.session.close;ar-EG;إغلاق الوردية واستخراج التقرير Z
v334-128;perm.pos.session.close;en-US;Close POS session & generate Z-Report
v334-129;perm.pos.checkout;ar-EG;تنفيذ عمليات البيع السريع
v334-130;perm.pos.checkout;en-US;Execute POS checkout transactions
v334-131;perm.pos.discount.apply;ar-EG;تطبيق خصم على الفاتورة في نقطة البيع
v334-132;perm.pos.discount.apply;en-US;Apply discount in POS terminal
v334-133;perm.pos.refund.manage;ar-EG;معالجة مرتجعات نقاط البيع
v334-134;perm.pos.refund.manage;en-US;Process POS refunds and returns
v334-135;perm.pos.hold.manage;ar-EG;تعليق واسترجاع سلة المشتريات
v334-136;perm.pos.hold.manage;en-US;Hold and resume POS shopping carts
v334-137;perm.pos.cashbox.transact;ar-EG;حركات إيداع وسحب نقدية الدرج
v334-138;perm.pos.cashbox.transact;en-US;Cash drawer in/out transactions
v334-139;perm.crm.lead.read;ar-EG;عرض العملاء المحتملين
v334-140;perm.crm.lead.read;en-US;View CRM leads
v334-141;perm.crm.lead.create;ar-EG;إضافة عميل محتمل جديد
v334-142;perm.crm.lead.create;en-US;Create new CRM lead
v334-143;perm.crm.lead.update;ar-EG;تحديث بيانات العميل المحتمل
v334-144;perm.crm.lead.update;en-US;Update CRM lead details
v334-145;perm.crm.lead.delete;ar-EG;حذف عميل محتمل
v334-146;perm.crm.lead.delete;en-US;Delete CRM lead
v334-147;perm.crm.lead.convert;ar-EG;تحويل العميل المحتمل إلى عميل أو عرض أسعار
v334-148;perm.crm.lead.convert;en-US;Convert lead to customer or quotation
v334-149;perm.crm.conversation.read;ar-EG;عرض محادثات قنوات التواصل والواتساب
v334-150;perm.crm.conversation.read;en-US;View omnichannel & WhatsApp conversations
v334-151;perm.crm.conversation.reply;ar-EG;الرد على المحادثات والرسائل
v334-152;perm.crm.conversation.reply;en-US;Reply to chat inquiries and messages
v334-153;perm.crm.activity.log;ar-EG;تسجيل أنشطة ومتابعات العملاء
v334-154;perm.crm.activity.log;en-US;Log CRM client activities and follow-ups
v334-155;perm.crm.channel.configure;ar-EG;إعداد وربط قنوات المراسلة والواتساب
v334-156;perm.crm.channel.configure;en-US;Configure WhatsApp & messaging channels
v334-157;perm.procurement.pr.read;ar-EG;عرض طلبات الشراء الداخلية
v334-158;perm.procurement.pr.read;en-US;View purchase requisitions
v334-159;perm.procurement.pr.create;ar-EG;إنشاء طلب شراء داخلي
v334-160;perm.procurement.pr.create;en-US;Create purchase requisition
v334-161;perm.procurement.pr.approve;ar-EG;اعتماد طلب الشراء الداخلي
v334-162;perm.procurement.pr.approve;en-US;Approve purchase requisition
v334-163;perm.procurement.rfq.read;ar-EG;عرض طلبات عروض أسعار الموردين
v334-164;perm.procurement.rfq.read;en-US;View requests for quotation (RFQ)
v334-165;perm.procurement.rfq.manage;ar-EG;إدارة ومقارنة عروض أسعار الموردين
v334-166;perm.procurement.rfq.manage;en-US;Manage and evaluate supplier RFQs
v334-167;perm.procurement.po.read;ar-EG;عرض أوامر الشراء
v334-168;perm.procurement.po.read;en-US;View purchase orders
v334-169;perm.procurement.po.create;ar-EG;إنشاء أمر شراء
v334-170;perm.procurement.po.create;en-US;Create purchase order
v334-171;perm.procurement.po.update;ar-EG;تعديل أمر شراء
v334-172;perm.procurement.po.update;en-US;Update purchase order
v334-173;perm.procurement.po.approve;ar-EG;اعتماد أمر شراء
v334-174;perm.procurement.po.approve;en-US;Approve purchase order
v334-175;perm.procurement.po.cancel;ar-EG;إلغاء أمر شراء
v334-176;perm.procurement.po.cancel;en-US;Cancel purchase order
v334-177;perm.procurement.po.receive;ar-EG;استلام بضاعة أمر الشراء
v334-178;perm.procurement.po.receive;en-US;Receive purchase order goods
v334-179;perm.procurement.grn.read;ar-EG;عرض أذون استلام المخازن
v334-180;perm.procurement.grn.read;en-US;View goods receipt notes (GRN)
v334-181;perm.procurement.grn.create;ar-EG;إنشاء إذن استلام بضاعة
v334-182;perm.procurement.grn.create;en-US;Create goods receipt note (GRN)
v334-183;perm.procurement.grn.cancel;ar-EG;إلغاء إذن استلام مخزني
v334-184;perm.procurement.grn.cancel;en-US;Cancel goods receipt note
v334-185;perm.procurement.invoice.read;ar-EG;عرض فواتير الموردين
v334-186;perm.procurement.invoice.read;en-US;View supplier invoices
v334-187;perm.procurement.invoice.create;ar-EG;تسجيل فاتورة مورد
v334-188;perm.procurement.invoice.create;en-US;Create supplier invoice
v334-189;perm.procurement.invoice.post;ar-EG;ترحيل فاتورة المورد للحسابات
v334-190;perm.procurement.invoice.post;en-US;Post supplier invoice to ledger
v334-191;perm.procurement.match.read;ar-EG;عرض نتائج المطابقة الثلاثية للمشتريات
v334-192;perm.procurement.match.read;en-US;View 3-way matching status
v334-193;perm.procurement.match.resolve;ar-EG;معالجة وتسوية فروق المطابقة الثلاثية
v334-194;perm.procurement.match.resolve;en-US;Resolve 3-way matching variances
v334-195;perm.procurement.match.override;ar-EG;تجاوز الفروق والاعتماد الاستثنائي
v334-196;perm.procurement.match.override;en-US;Override matching variance tolerance
v334-197;perm.procurement.return.read;ar-EG;عرض مردودات المشتريات
v334-198;perm.procurement.return.read;en-US;View purchase returns
v334-199;perm.procurement.return.create;ar-EG;إنشاء إذن مردودات لمورد
v334-200;perm.procurement.return.create;en-US;Create purchase return note
v334-201;perm.procurement.supplier.onboard;ar-EG;تسجيل وتأهيل مورد جديد
v334-202;perm.procurement.supplier.onboard;en-US;Onboard and qualify new supplier
v334-203;perm.procurement.proposal.manage;ar-EG;إعداد مقترحات سداد مستحقات الموردين
v334-204;perm.procurement.proposal.manage;en-US;Manage vendor payment proposals
v334-205;perm.contracting.project.read;ar-EG;عرض المشروعات الإنشائية
v334-206;perm.contracting.project.read;en-US;View construction projects
v334-207;perm.contracting.project.create;ar-EG;إنشاء مشروع جديد
v334-208;perm.contracting.project.create;en-US;Create new project
v334-209;perm.contracting.project.update;ar-EG;تعديل بيانات المشروع
v334-210;perm.contracting.project.update;en-US;Update project details
v334-211;perm.contracting.project.close;ar-EG;إغلاق المشروع نهائياً
v334-212;perm.contracting.project.close;en-US;Close project permanently
v334-213;perm.contracting.wbs.read;ar-EG;عرض هيكل تجزئة العمل والمقايسة (WBS/BoQ)
v334-214;perm.contracting.wbs.read;en-US;View Work Breakdown Structure & BoQ
v334-215;perm.contracting.wbs.create;ar-EG;إضافة بند مقايسة أو مرحلة عمل
v334-216;perm.contracting.wbs.create;en-US;Add WBS node or BoQ item
v334-217;perm.contracting.wbs.update;ar-EG;تعديل بند في هيكل تجزئة العمل
v334-218;perm.contracting.wbs.update;en-US;Update WBS node / BoQ item
v334-219;perm.contracting.wbs.reorder;ar-EG;إعادة ترتيب الهيكل الشجري للمشروع
v334-220;perm.contracting.wbs.reorder;en-US;Reorder WBS tree hierarchy
v334-221;perm.contracting.wbs.delete;ar-EG;حذف بند من هيكل تجزئة العمل
v334-222;perm.contracting.wbs.delete;en-US;Delete WBS node
v334-223;perm.contracting.dpr.read;ar-EG;عرض تقارير الموقع اليومية (DPR)
v334-224;perm.contracting.dpr.read;en-US;View Daily Progress Reports (DPR)
v334-225;perm.contracting.dpr.create;ar-EG;إنشاء تقرير يوميات الموقع
v334-226;perm.contracting.dpr.create;en-US;Create daily site progress report
v334-227;perm.contracting.dpr.update;ar-EG;تعديل مسودة التقرير اليومي
v334-228;perm.contracting.dpr.update;en-US;Update daily progress report
v334-229;perm.contracting.dpr.submit;ar-EG;إرسال التقرير اليومي للاعتماد
v334-230;perm.contracting.dpr.submit;en-US;Submit daily report for approval
v334-231;perm.contracting.dpr.approve;ar-EG;اعتماد التقرير اليومي وتحديث إنجاز المشروع
v334-232;perm.contracting.dpr.approve;en-US;Approve daily report & update project progress
v334-233;perm.contracting.dpr.reopen;ar-EG;إعادة فتح تقرير يومي معتمد
v334-234;perm.contracting.dpr.reopen;en-US;Reopen approved daily report
v334-235;perm.contracting.tender.read;ar-EG;عرض المناقصات والمنافسات
v334-236;perm.contracting.tender.read;en-US;View project tenders
v334-237;perm.contracting.tender.create;ar-EG;إنشاء مناقصة جديدة
v334-238;perm.contracting.tender.create;en-US;Create new tender
v334-239;perm.contracting.tender.evaluate;ar-EG;تقييم عطاءات المقاولين والموردين
v334-240;perm.contracting.tender.evaluate;en-US;Evaluate contractor/supplier bids
v334-241;perm.contracting.tender.award;ar-EG;ترسية المناقصة
v334-242;perm.contracting.tender.award;en-US;Award tender to winning bidder
v334-243;perm.contracting.claim.read;ar-EG;عرض مستخلصات المشروعات (جارية وختامية)
v334-244;perm.contracting.claim.read;en-US;View progress claims (Interim & Final IPC)
v334-245;perm.contracting.claim.create;ar-EG;إنشاء مستخلص مقاول باطن أو مستخلص مالك
v334-246;perm.contracting.claim.create;en-US;Create subcontractor or owner claim
v334-247;perm.contracting.claim.update;ar-EG;تعديل بنود واستقطاعات المستخلص
v334-248;perm.contracting.claim.update;en-US;Update claim lines and deductions
v334-249;perm.contracting.claim.approve;ar-EG;اعتماد المستخلص وترحيله آلياً للقيود والضرائب
v334-250;perm.contracting.claim.approve;en-US;Approve and post progress claim to GL
v334-251;perm.contracting.claim.reopen;ar-EG;إعادة فتح مستخلص معتمد
v334-252;perm.contracting.claim.reopen;en-US;Reopen approved progress claim
v334-253;perm.contracting.cost.read;ar-EG;عرض سجل التكاليف والانحرافات للمشروع
v334-254;perm.contracting.cost.read;en-US;View project cost control & variance ledger
v334-255;perm.contracting.cost.budget_revise;ar-EG;تعديل واعتماد ميزانية المشروع التقديرية
v334-256;perm.contracting.cost.budget_revise;en-US;Revise and approve project budget version
v334-257;perm.contracting.schedule.manage;ar-EG;إدارة الجداول الزمنية ومخططات جانت
v334-258;perm.contracting.schedule.manage;en-US;Manage project schedules & Gantt charts
v334-259;perm.manufacturing.bom.read;ar-EG;عرض فواتير المواد وتركيبات المنتجات (BOM)
v334-260;perm.manufacturing.bom.read;en-US;View Bills of Materials (BOM)
v334-261;perm.manufacturing.bom.create;ar-EG;إنشاء تركيبة منتج جديدة
v334-262;perm.manufacturing.bom.create;en-US;Create Bill of Materials
v334-263;perm.manufacturing.bom.update;ar-EG;تعديل تركيبة المنتج ونسب الهالك
v334-264;perm.manufacturing.bom.update;en-US;Update BOM and scrap ratios
v334-265;perm.manufacturing.bom.cost_rollup;ar-EG;احتساب وتحديث تكلفة تركيبة المنتج القياسية
v334-266;perm.manufacturing.bom.cost_rollup;en-US;Calculate BOM standard cost rollup
v334-267;perm.manufacturing.routing.read;ar-EG;عرض مسارات التشغيل وخطوات الإنتاج
v334-268;perm.manufacturing.routing.read;en-US;View production routings
v334-269;perm.manufacturing.routing.manage;ar-EG;إدارة مسارات التشغيل ومراحل العمل
v334-270;perm.manufacturing.routing.manage;en-US;Manage routing operations & sequence
v334-271;perm.manufacturing.work_center.manage;ar-EG;إدارة مراكز العمل والآلات ومعدلات التكلفة
v334-272;perm.manufacturing.work_center.manage;en-US;Manage work centers & machine cost rates
v334-273;perm.manufacturing.order.read;ar-EG;عرض أوامر الإنتاج والتشغيل
v334-274;perm.manufacturing.order.read;en-US;View production work orders
v334-275;perm.manufacturing.order.create;ar-EG;إنشاء أمر إنتاج جديد
v334-276;perm.manufacturing.order.create;en-US;Create production work order
v334-277;perm.manufacturing.order.release;ar-EG;إطلاق أمر الإنتاج للتشغيل الفعلي
v334-278;perm.manufacturing.order.release;en-US;Release production order to floor
v334-279;perm.manufacturing.order.cancel;ar-EG;إلغاء أمر الإنتاج
v334-280;perm.manufacturing.order.cancel;en-US;Cancel production work order
v334-281;perm.manufacturing.material.issue;ar-EG;صرف الخامات لأمر الإنتاج وحساب التشغيل (WIP)
v334-282;perm.manufacturing.material.issue;en-US;Issue raw materials to WIP
v334-283;perm.manufacturing.material.reserve;ar-EG;حجز خامات لأوامر الإنتاج المخططة
v334-284;perm.manufacturing.material.reserve;en-US;Reserve raw materials for production
v334-285;perm.manufacturing.receipt.record;ar-EG;استلام المنتج التام وتوليد أرقام التشغيلات (Lot)
v334-286;perm.manufacturing.receipt.record;en-US;Receive finished goods & assign lots
v334-287;perm.manufacturing.variance.close;ar-EG;إغلاق أمر الإنتاج وتسوية فروق التشغيل
v334-288;perm.manufacturing.variance.close;en-US;Close order & settle manufacturing variance
v334-289;perm.manufacturing.quality.inspect;ar-EG;إجراء فحص الجودة وتسجيل العينات
v334-290;perm.manufacturing.quality.inspect;en-US;Perform quality inspection on batches
v334-291;perm.manufacturing.disposition.manage;ar-EG;التصرف في المخزون المرفوض أو المعلق جودة
v334-292;perm.manufacturing.disposition.manage;en-US;Manage quality stock disposition
v334-293;perm.finance.account.read;ar-EG;عرض دليل الحسابات
v334-294;perm.finance.account.read;en-US;View chart of accounts
v334-295;perm.finance.account.manage;ar-EG;إدارة وإضافة وتعديل الحسابات المالية
v334-296;perm.finance.account.manage;en-US;Manage chart of accounts structure
v334-297;perm.finance.journal.read;ar-EG;عرض قيود اليومية العامة
v334-298;perm.finance.journal.read;en-US;View general ledger journal entries
v334-299;perm.finance.journal.create;ar-EG;إنشاء قيد يومية جديد
v334-300;perm.finance.journal.create;en-US;Create journal entry
v334-301;perm.finance.journal.update;ar-EG;تعديل مسودة قيد اليومية
v334-302;perm.finance.journal.update;en-US;Update draft journal entry
v334-303;perm.finance.journal.post;ar-EG;ترحيل قيد اليومية للحسابات العامة
v334-304;perm.finance.journal.post;en-US;Post journal entry to general ledger
v334-305;perm.finance.journal.reverse;ar-EG;عكس قيد اليومية المرحل
v334-306;perm.finance.journal.reverse;en-US;Reverse posted journal entry
v334-307;perm.finance.period.read;ar-EG;عرض الفترات المالية المحاسبية
v334-308;perm.finance.period.read;en-US;View fiscal accounting periods
v334-309;perm.finance.period.open;ar-EG;فتح فترة مالية جديدة
v334-310;perm.finance.period.open;en-US;Open fiscal period
v334-311;perm.finance.period.close;ar-EG;إغلاق الفترة المالية وترحيل الأرصدة
v334-312;perm.finance.period.close;en-US;Close fiscal period & balance carryforward
v334-313;perm.finance.period.reopen;ar-EG;إعادة فتح فترة مالية مغلقة
v334-314;perm.finance.period.reopen;en-US;Reopen closed fiscal period
v334-315;perm.finance.budget.read;ar-EG;عرض الموازنات التقديرية
v334-316;perm.finance.budget.read;en-US;View financial budgets
v334-317;perm.finance.budget.create;ar-EG;إنشاء موازنة تقديرية
v334-318;perm.finance.budget.create;en-US;Create financial budget
v334-319;perm.finance.budget.update;ar-EG;تعديل بنود الموازنة
v334-320;perm.finance.budget.update;en-US;Update budget lines
v334-321;perm.finance.budget.revise;ar-EG;اعتماد مراجعة وتعديل الموازنة
v334-322;perm.finance.budget.revise;en-US;Approve budget revision
v334-323;perm.finance.budget.encumber;ar-EG;الارتباط المالي وحجز الموازنة
v334-324;perm.finance.budget.encumber;en-US;Encumber budget commitment
v334-325;perm.finance.payment.read;ar-EG;عرض سندات الصرف والقبض
v334-326;perm.finance.payment.read;en-US;View payment transactions
v334-327;perm.finance.payment.propose;ar-EG;إنشاء مقترح دفعات سداد
v334-328;perm.finance.payment.propose;en-US;Propose payment batch
v334-329;perm.finance.payment.approve;ar-EG;اعتماد مقترح سداد الدفعات
v334-330;perm.finance.payment.approve;en-US;Approve payment proposal batch
v334-331;perm.finance.payment.execute;ar-EG;تنفيذ وترحيل سندات الصرف
v334-332;perm.finance.payment.execute;en-US;Execute & disburse payment batch
v334-333;perm.finance.bank.reconcile;ar-EG;إجراء مطابقة وتسوية كشوف حساب البنوك
v334-334;perm.finance.bank.reconcile;en-US;Perform bank statement reconciliation
v334-335;perm.finance.bank.import;ar-EG;استيراد كشف حساب بنكي إلكتروني
v334-336;perm.finance.bank.import;en-US;Import electronic bank statement
v334-337;perm.finance.cashbox.transact;ar-EG;تسجيل حركات الخزينة وسندات النقدية
v334-338;perm.finance.cashbox.transact;en-US;Record treasury cash & voucher transactions
v334-339;perm.finance.cheque.clear;ar-EG;تحصيل وصرف الشيكات وتحديث حالاتها
v334-340;perm.finance.cheque.clear;en-US;Clear or bounce bank cheques
v334-341;perm.finance.fx.manage;ar-EG;إدارة أسعار الصرف وإعادة تقييم العملات الأجنبية
v334-342;perm.finance.fx.manage;en-US;Manage FX exchange rates & revaluation
v334-343;perm.finance.cost_center.read;ar-EG;عرض مراكز التكلفة
v334-344;perm.finance.cost_center.read;en-US;View cost centers hierarchy
v334-345;perm.finance.cost_center.manage;ar-EG;إدارة وتوزيع مراكز التكلفة
v334-346;perm.finance.cost_center.manage;en-US;Manage cost centers & allocations
v334-347;perm.finance.statement.view;ar-EG;عرض القوائم المالية وتقارير الأرباح والخسائر
v334-348;perm.finance.statement.view;en-US;View financial statements & P&L
v334-349;perm.finance.ar.view_position;ar-EG;عرض أعمار الديون والموقف المالي للعملاء
v334-350;perm.finance.ar.view_position;en-US;View accounts receivable aging & position
v334-351;perm.finance.ap.view_position;ar-EG;عرض أعمار الديون والموقف المالي للموردين
v334-352;perm.finance.ap.view_position;en-US;View accounts payable aging & position
v334-353;perm.inventory.item.read;ar-EG;عرض الأصناف والمنتجات بالمخازن
v334-354;perm.inventory.item.read;en-US;View inventory items catalog
v334-355;perm.inventory.item.create;ar-EG;إضافة صنف جديد
v334-356;perm.inventory.item.create;en-US;Create new inventory item
v334-357;perm.inventory.item.update;ar-EG;تعديل بيانات الصنف
v334-358;perm.inventory.item.update;en-US;Update inventory item
v334-359;perm.inventory.item.delete;ar-EG;حذف صنف من الدليل
v334-360;perm.inventory.item.delete;en-US;Delete inventory item
v334-361;perm.inventory.warehouse.read;ar-EG;عرض المخازن والمستودعات
v334-362;perm.inventory.warehouse.read;en-US;View warehouses list
v334-363;perm.inventory.warehouse.manage;ar-EG;إدارة وتهيئة المخازن ومواقع التخزين
v334-364;perm.inventory.warehouse.manage;en-US;Manage warehouses and bin locations
v334-365;perm.inventory.stock.read;ar-EG;عرض أرصدة وحركات المخزون
v334-366;perm.inventory.stock.read;en-US;View stock balances & card ledger
v334-367;perm.inventory.movement.create;ar-EG;تسجيل تسوية أو حركة مخزنية مباشرة
v334-368;perm.inventory.movement.create;en-US;Record stock adjustment / direct movement
v334-369;perm.inventory.transfer.read;ar-EG;عرض التحويلات بين المخازن
v334-370;perm.inventory.transfer.read;en-US;View warehouse transfers
v334-371;perm.inventory.transfer.create;ar-EG;إنشاء طلب تحويل مخزني
v334-372;perm.inventory.transfer.create;en-US;Create warehouse transfer request
v334-373;perm.inventory.transfer.ship;ar-EG;شحن وإرسال التحويل المخزني
v334-374;perm.inventory.transfer.ship;en-US;Ship warehouse transfer
v334-375;perm.inventory.transfer.receive;ar-EG;استلام التحويل المخزني في المخزن الوجهة
v334-376;perm.inventory.transfer.receive;en-US;Receive warehouse transfer at destination
v334-377;perm.inventory.transfer.cancel;ar-EG;إلغاء طلب التحويل المخزني
v334-378;perm.inventory.transfer.cancel;en-US;Cancel warehouse transfer
