id;translation_key;locale;text_value
v151-031-ar;taxCurrency.onlineRefreshNow;ar-EG;تحديث الأسعار الآن
v151-032-en;taxCurrency.onlineRefreshNow;en-US;Refresh rates now
v151-033-ar;taxCurrency.onlineRefreshing;ar-EG;جارٍ تحديث أسعار العملات...
v151-034-en;taxCurrency.onlineRefreshing;en-US;Refreshing exchange rates...
v151-035-ar;taxCurrency.onlineRefreshSuccess;ar-EG;تم تحديث الأسعار المرجعية بنجاح.
v151-036-en;taxCurrency.onlineRefreshSuccess;en-US;Reference exchange rates refreshed successfully.
v151-037-ar;taxCurrency.onlineRefreshPartial;ar-EG;تم التحديث مع وجود عملات غير مدعومة أو بدون سعر متاح.
v151-038-en;taxCurrency.onlineRefreshPartial;en-US;Refresh completed with unsupported currencies or unavailable rates.
v151-039-ar;taxCurrency.onlineUnsupported;ar-EG;غير مدعومة لدى المصدر
v151-040-en;taxCurrency.onlineUnsupported;en-US;Not supported by provider
v151-041-ar;taxCurrency.onlineNoRate;ar-EG;لا يوجد سعر مرجعي متاح
v151-042-en;taxCurrency.onlineNoRate;en-US;No reference rate available
v151-043-ar;taxCurrency.onlineDifference;ar-EG;الفرق عن المرجع
v151-044-en;taxCurrency.onlineDifference;en-US;Difference vs reference
v151-045-ar;taxCurrency.onlineStatus;ar-EG;حالة الربط
v151-046-en;taxCurrency.onlineStatus;en-US;Integration status
v151-047-ar;taxCurrency.onlineError.DISABLED;ar-EG;التحديث عبر الإنترنت متوقف من الإعدادات.
v151-048-en;taxCurrency.onlineError.DISABLED;en-US;Online refresh is disabled in settings.
v151-049-ar;taxCurrency.onlineError.NO_ACTIVE_CURRENCIES;ar-EG;لا توجد عملات نشطة ليتم تحديثها.
v151-050-en;taxCurrency.onlineError.NO_ACTIVE_CURRENCIES;en-US;There are no active currencies to refresh.
v151-051-ar;taxCurrency.onlineError.BASE_CURRENCY_REQUIRED;ar-EG;يجب تحديد عملة أساسية نشطة واحدة في النظام.
v151-052-en;taxCurrency.onlineError.BASE_CURRENCY_REQUIRED;en-US;Exactly one active base currency must be configured.
v151-053-ar;taxCurrency.onlineError.MULTIPLE_BASE_CURRENCIES;ar-EG;يوجد أكثر من عملة أساسية نشطة. يجب الإبقاء على عملة أساسية واحدة فقط.
v151-054-en;taxCurrency.onlineError.MULTIPLE_BASE_CURRENCIES;en-US;More than one active base currency is configured. Keep exactly one base currency.
v151-055-ar;taxCurrency.onlineError.BASE_CURRENCY_UNSUPPORTED;ar-EG;العملة الأساسية الحالية غير مدعومة لدى Frankfurter.
v151-056-en;taxCurrency.onlineError.BASE_CURRENCY_UNSUPPORTED;en-US;The current base currency is not supported by Frankfurter.
v151-057-ar;taxCurrency.onlineError.FRANKFURTER_UNAVAILABLE;ar-EG;تعذر الوصول إلى Frankfurter حالياً. ستظل آخر الأسعار المرجعية المحفوظة ظاهرة.
v151-058-en;taxCurrency.onlineError.FRANKFURTER_UNAVAILABLE;en-US;Frankfurter is currently unavailable. The last saved reference rates remain visible.
v151-059-ar;taxCurrency.onlineHoursUnit;ar-EG;ساعة
v151-060-en;taxCurrency.onlineHoursUnit;en-US;hours
v151-061-ar;taxCurrency.taxCreated;ar-EG;تم إنشاء الضريبة بنجاح.
v151-062-en;taxCurrency.taxCreated;en-US;Tax rate created successfully.
v151-063-ar;taxCurrency.currencyCreated;ar-EG;تم إنشاء العملة بنجاح.
v151-064-en;taxCurrency.currencyCreated;en-US;Currency created successfully.
