id;translation_key;locale;text_value
t-000035-ar;ANALYTICS_NOT_ENOUGH_DATA;ar-EG;البيانات التاريخية غير كافية لإنشاء التوقعات (مطلوب 3 أشهر على الأقل).
t-000035-en;ANALYTICS_NOT_ENOUGH_DATA;en-US;Insufficient historical data for forecasting (at least 3 months required).
t-000036-ar;ANALYTICS_QUERY_INVALID;ar-EG;استعلام التحليل غير صالح أو يحتوي على معايير غير مصرح بها.
t-000036-en;ANALYTICS_QUERY_INVALID;en-US;Analytics query is invalid or contains unauthorized fields.
t-000037-ar;ANOM_NOT_FOUND_IN_REPORT;ar-EG;حالة الشذوذ غير موجودة داخل هذا التقرير.
t-000037-en;ANOM_NOT_FOUND_IN_REPORT;en-US;The anomaly is not found within this report.
t-000038-ar;ANOM_NOT_OPEN_FOR_DECISION;ar-EG;حالة الشذوذ ليست مفتوحة لاتخاذ قرار.
t-000038-en;ANOM_NOT_OPEN_FOR_DECISION;en-US;The anomaly is not open for a decision.
t-000039-ar;ANOM_OPERATION_ID_CONFLICT;ar-EG;معرّف العملية مستخدم لقرار شذوذ مختلف.
t-000039-en;ANOM_OPERATION_ID_CONFLICT;en-US;The operation ID is already used for a different anomaly decision.
t-000040-ar;ANOM_REOPEN_BEFORE_DECISION;ar-EG;اعكس القرار المعالج أولاً، أو أعد فتح الحالة المؤجلة/المعكوسة.
t-000040-en;ANOM_REOPEN_BEFORE_DECISION;en-US;Reverse the resolved decision first, or reopen the deferred/reversed anomaly.
t-000041-ar;ANOM_REVERSE_RESOLVED_ONLY;ar-EG;لا يمكن التراجع إلا عن حالة شذوذ معالجة.
t-000041-en;ANOM_REVERSE_RESOLVED_ONLY;en-US;Only a resolved anomaly can be reversed.
t-000042-ar;APIKEY_LIMIT_REACHED;ar-EG;تم الوصول إلى الحد الأقصى لاستخدام مفتاح API. يرجى تقليل وتيرة الطلبات أو تدوير المفتاح.
t-000042-en;APIKEY_LIMIT_REACHED;en-US;API key usage limit reached. Please reduce request frequency or rotate the key.
t-000043-ar;APIKEY_NOT_FOUND;ar-EG;مفتاح API غير موجود أو تم إلغاؤه.
t-000043-en;APIKEY_NOT_FOUND;en-US;API key not found or revoked.
t-000044-ar;APPRAISAL_ALREADY_FINALIZED;ar-EG;تقييم الأداء معتمد ومغلق بالفعل ولا يمكن تعديله
t-000044-en;APPRAISAL_ALREADY_FINALIZED;en-US;Performance appraisal is already finalized and cannot be modified
t-000045-ar;APPRAISAL_NOT_FOUND;ar-EG;تقييم الأداء غير موجود
t-000045-en;APPRAISAL_NOT_FOUND;en-US;Performance appraisal not found
t-000046-ar;APPROVAL_ALREADY_APPROVED;ar-EG;تم اعتماد المستند سابقاً بالكامل.
t-000046-en;APPROVAL_ALREADY_APPROVED;en-US;The document was already fully approved.
t-000047-ar;APPROVAL_ALREADY_SUBMITTED;ar-EG;يوجد طلب اعتماد لهذا المستند بالفعل
t-000047-en;APPROVAL_ALREADY_SUBMITTED;en-US;An approval request already exists for this document
t-000048-ar;APPROVAL_CLOSED;ar-EG;تم حسم طلب الاعتماد سابقاً ولا يمكن تعديله.
t-000048-en;APPROVAL_CLOSED;en-US;The approval request was already decided and cannot be modified.
t-000049-ar;APPROVAL_DELEGATION_DATES_INVALID;ar-EG;يجب أن تكون نهاية التفويض بعد بدايته
t-000049-en;APPROVAL_DELEGATION_DATES_INVALID;en-US;The delegation end must be after its start
t-000050-ar;APPROVAL_DELEGATION_NOT_FOUND;ar-EG;تفويض الاعتماد غير موجود
t-000050-en;APPROVAL_DELEGATION_NOT_FOUND;en-US;The approval delegation was not found
t-000051-ar;APPROVAL_DELEGATION_SELF;ar-EG;لا يمكن تفويض صلاحية الاعتماد لنفس المستخدم
t-000051-en;APPROVAL_DELEGATION_SELF;en-US;You cannot delegate approval authority to yourself
t-000052-ar;APPROVAL_DUPLICATE_DECISION;ar-EG;لقد اعتمدت هذه الخطوة بالفعل
t-000052-en;APPROVAL_DUPLICATE_DECISION;en-US;You have already approved this step
t-000053-ar;APPROVAL_INSTANCE_NOT_FOUND;ar-EG;طلب الاعتماد غير موجود أو تم إغلاقه.
t-000053-en;APPROVAL_INSTANCE_NOT_FOUND;en-US;Approval instance not found or already closed.
t-000054-ar;APPROVAL_NOT_AUTHORIZED;ar-EG;ليس لديك صلاحية اعتماد خطوة المستند الحالية.
t-000054-en;APPROVAL_NOT_AUTHORIZED;en-US;You are not authorized to decide on the current approval step.
t-000055-ar;APPROVAL_REJECTION_REASON_REQUIRED;ar-EG;سبب الرفض إجباري عند رفض أي مستند.
t-000055-en;APPROVAL_REJECTION_REASON_REQUIRED;en-US;Rejection comment is mandatory when rejecting a document.
t-000056-ar;APPROVAL_RULE_NOT_FOUND;ar-EG;لم يتم العثور على قاعدة الاعتماد
t-000056-en;APPROVAL_RULE_NOT_FOUND;en-US;Approval rule was not found
t-000057-ar;APPROVAL_SELF_APPROVAL_BLOCKED;ar-EG;غير مسموح باعتماد مستنداتك الخاصة وفقاً لسياسة الاعتمادات.
t-000057-en;APPROVAL_SELF_APPROVAL_BLOCKED;en-US;Self-approval is blocked by the approval workflow policy.
t-000058-ar;APPROVAL_SNAPSHOT_TOO_LARGE;ar-EG;لقطة مستند الاعتماد أكبر من الحد المسموح
t-000058-en;APPROVAL_SNAPSHOT_TOO_LARGE;en-US;The approval document snapshot is too large
t-000059-ar;APPROVAL_STEPS_REQUIRED;ar-EG;يجب إضافة خطوة اعتماد واحدة على الأقل
t-000059-en;APPROVAL_STEPS_REQUIRED;en-US;At least one approval step is required
t-000060-ar;APPROVAL_STEP_INVALID;ar-EG;إعداد خطوة الاعتماد غير صالح
t-000060-en;APPROVAL_STEP_INVALID;en-US;The approval step configuration is invalid
t-000061-ar;APPROVAL_STEP_NOT_FOUND;ar-EG;الخطوة الحالية في مسار الاعتماد غير موجودة.
t-000061-en;APPROVAL_STEP_NOT_FOUND;en-US;The current step in the approval path was not found.
t-000062-ar;APPROVAL_WORKFLOW_NOT_FOUND;ar-EG;لم يتم العثور على مسار اعتماد مطبق لنوع المستند والمبلغ.
t-000062-en;APPROVAL_WORKFLOW_NOT_FOUND;en-US;No matching approval workflow definition found for the document type and amount.
t-000063-ar;APPT_ALREADY_CHECKED_IN;ar-EG;تم تسجيل حضور هذا الموعد مسبقاً
t-000063-en;APPT_ALREADY_CHECKED_IN;en-US;Appointment is already checked in
t-000064-ar;APPT_NOT_FOUND;ar-EG;تعذر العثور على سجل الموعد الطبي
t-000064-en;APPT_NOT_FOUND;en-US;Appointment record was not found
t-000065-ar;APPT_PAST;ar-EG;لا يمكن حجز موعد في تاريخ أو وقت سابق
t-000065-en;APPT_PAST;en-US;Cannot book an appointment in the past
t-000066-ar;APP_NOT_FOUND;ar-EG;التطبيق غير موجود.
t-000066-en;APP_NOT_FOUND;en-US;Application not found.
t-000067-ar;APP_SETTINGS_NOT_FOUND;ar-EG;إعدادات التطبيق غير موجودة.
t-000067-en;APP_SETTINGS_NOT_FOUND;en-US;Application settings were not found.
t-000068-ar;AR_ALLOCATION_CUSTOMER_CURRENCY_MISMATCH;ar-EG;عميل أو عملة التخصيص لا تطابق التحصيل
t-000068-en;AR_ALLOCATION_CUSTOMER_CURRENCY_MISMATCH;en-US;Allocation customer or currency does not match the receipt
t-000069-ar;AR_ALLOCATION_EXCEEDS_OUTSTANDING;ar-EG;التخصيص يتجاوز الرصيد المتبقي للفاتورة
t-000069-en;AR_ALLOCATION_EXCEEDS_OUTSTANDING;en-US;Allocation exceeds the invoice outstanding amount
t-000070-ar;AR_ALLOCATION_EXCEEDS_RECEIPT;ar-EG;التخصيصات تتجاوز مبلغ التحصيل
t-000070-en;AR_ALLOCATION_EXCEEDS_RECEIPT;en-US;Allocations exceed the receipt amount
t-000071-ar;AR_AS_OF_DATE_REQUIRED;ar-EG;يلزم تحديد تاريخ أعمال صريح للاحتساب.
t-000071-en;AR_AS_OF_DATE_REQUIRED;en-US;An explicit as-of business date is required.
t-000072-ar;AR_COLLECTION_STATUS_INVALID;ar-EG;حالة التحصيل غير صحيحة
t-000072-en;AR_COLLECTION_STATUS_INVALID;en-US;Collection status is invalid
t-000073-ar;AR_COLLECTION_TASK_NOT_FOUND;ar-EG;مهمة التحصيل غير موجودة
t-000073-en;AR_COLLECTION_TASK_NOT_FOUND;en-US;Collection task was not found
t-000074-ar;AR_CREDIT_LIMIT_EXCEEDED;ar-EG;سيتم تجاوز الحد الائتماني للعميل
t-000074-en;AR_CREDIT_LIMIT_EXCEEDED;en-US;Customer credit limit would be exceeded
t-000075-ar;AR_CUSTOMER_CREDIT_HOLD;ar-EG;ائتمان العميل موقوف
t-000075-en;AR_CUSTOMER_CREDIT_HOLD;en-US;Customer is on credit hold
t-000076-ar;AR_CUSTOMER_INACTIVE;ar-EG;العميل غير نشط أو ليس عميلاً
t-000076-en;AR_CUSTOMER_INACTIVE;en-US;Customer is inactive or is not a customer
t-000077-ar;AR_CUSTOMER_NOT_FOUND;ar-EG;العميل غير موجود
t-000077-en;AR_CUSTOMER_NOT_FOUND;en-US;Customer was not found
t-000078-ar;AR_DUE_DATE_INVALID;ar-EG;لا يمكن أن يسبق الاستحقاق تاريخ الفاتورة
t-000078-en;AR_DUE_DATE_INVALID;en-US;Due date cannot be before invoice date
t-000079-ar;AR_DUPLICATE_ALLOCATION;ar-EG;يتضمن التحصيل تخصيصاً مكرراً للفاتورة
t-000079-en;AR_DUPLICATE_ALLOCATION;en-US;The receipt contains a duplicate invoice allocation
t-000080-ar;AR_INVOICE_NOT_FOUND;ar-EG;فاتورة العميل غير موجودة
t-000080-en;AR_INVOICE_NOT_FOUND;en-US;Customer invoice was not found
t-000081-ar;AR_INVOICE_NUMBER_EXISTS;ar-EG;رقم فاتورة العميل موجود مسبقاً
t-000081-en;AR_INVOICE_NUMBER_EXISTS;en-US;Customer invoice number already exists
t-000082-ar;AR_RECEIPT_NUMBER_EXISTS;ar-EG;رقم تحصيل العميل موجود مسبقاً
t-000082-en;AR_RECEIPT_NUMBER_EXISTS;en-US;Customer receipt number already exists
t-000083-ar;ASSET_CATEGORY_INVALID;ar-EG;فئة الأصل غير معروفة
t-000083-en;ASSET_CATEGORY_INVALID;en-US;Unknown asset category
t-000084-ar;ASSET_COST_INVALID;ar-EG;تكلفة الاقتناء يجب أن تكون أكبر من صفر
t-000084-en;ASSET_COST_INVALID;en-US;Acquisition cost must be greater than zero
t-000085-ar;ASSET_DISPOSAL_INVALID;ar-EG;لا يمكن استبعاد هذا الأصل في حالته الحالية
t-000085-en;ASSET_DISPOSAL_INVALID;en-US;This asset cannot be disposed of in its current state
t-000086-ar;ASSET_LIFE_INVALID;ar-EG;العمر الإنتاجي يجب أن يكون بين شهر و480 شهرًا
t-000086-en;ASSET_LIFE_INVALID;en-US;Useful life must be between 1 and 480 months
t-000087-ar;ASSET_NOT_FOUND;ar-EG;الأصل الثابت غير موجود
t-000087-en;ASSET_NOT_FOUND;en-US;Fixed asset not found
t-000088-ar;ASSET_RUN_IN_PROGRESS;ar-EG;جارٍ تنفيذ تشغيل الإهلاك بالفعل
t-000088-en;ASSET_RUN_IN_PROGRESS;en-US;A depreciation run is already in progress
t-000089-ar;ASSET_SALVAGE_INVALID;ar-EG;القيمة التخريدية يجب أن تكون صفرًا أو أكثر وأقل من تكلفة الاقتناء
t-000089-en;ASSET_SALVAGE_INVALID;en-US;Salvage value must be zero or more but less than the acquisition cost
t-000090-ar;ASSET_VERSION_CONFLICT;ar-EG;تم تعديل الأصل من مستخدم آخر، أعد التحميل وحاول مرة أخرى
t-000090-en;ASSET_VERSION_CONFLICT;en-US;The asset was changed by someone else. Reload and try again
t-000091-ar;ASSIGNMENT_DATE_RANGE_INVALID;ar-EG;تواريخ التكليف غير صحيحة.
t-000091-en;ASSIGNMENT_DATE_RANGE_INVALID;en-US;Assignment dates are invalid.
t-000092-ar;ASSIGNMENT_NOT_FOUND;ar-EG;لم يتم العثور على التكليف
t-000092-en;ASSIGNMENT_NOT_FOUND;en-US;Assignment was not found
t-000093-ar;ASSIGNMENT_REJECTION_REASON_REQUIRED;ar-EG;سبب رفض التكليف مطلوب.
t-000093-en;ASSIGNMENT_REJECTION_REASON_REQUIRED;en-US;Assignment rejection reason is required.
t-000094-ar;ASSIGNMENT_STATUS_INVALID;ar-EG;لا يسمح بانتقال حالة التكليف المطلوب.
t-000094-en;ASSIGNMENT_STATUS_INVALID;en-US;This assignment transition is not allowed.
t-000095-ar;ASSIGNMENT_TERMS_INVALID;ar-EG;الأجر أو الساعات المتفق عليها غير صحيحة.
t-000095-en;ASSIGNMENT_TERMS_INVALID;en-US;Assignment rate and hours are invalid.
t-000096-ar;ATTENDANCE_EXCEPTION_PERIOD_LOCKED;ar-EG;لا يمكن تعديل استثناءات الحضور بعد قفل التقرير
t-000096-en;ATTENDANCE_EXCEPTION_PERIOD_LOCKED;en-US;Attendance exceptions cannot be changed after the report is locked
t-000097-ar;ATTENDANCE_LOCK_NOT_FOUND;ar-EG;لم يتم العثور على قفل الحضور
t-000097-en;ATTENDANCE_LOCK_NOT_FOUND;en-US;Attendance lock was not found
t-000098-ar;ATTENDANCE_POLICY_INVALID;ar-EG;نطاق سياسة الحضور أو تواريخ سريانها غير صالحة
t-000098-en;ATTENDANCE_POLICY_INVALID;en-US;The attendance policy scope or effective dates are invalid
t-000099-ar;ATTENDANCE_RESULT_NOT_FOUND;ar-EG;نتيجة الحضور المرتبطة بهذا الاستثناء غير موجودة
t-000099-en;ATTENDANCE_RESULT_NOT_FOUND;en-US;The attendance result linked to this exception was not found
t-000100-ar;ATT_SELFIE_EMPLOYEE_NOT_LINKED;ar-EG;لا يوجد ملف موظف مرتبط بالمستخدم الحالي.
t-000100-en;ATT_SELFIE_EMPLOYEE_NOT_LINKED;en-US;No employee record is linked to the signed-in user.
t-000101-ar;ATT_SELFIE_IMAGE_INVALID;ar-EG;بيانات صورة السيلفي غير صالحة.
t-000101-en;ATT_SELFIE_IMAGE_INVALID;en-US;The selfie image payload is invalid.
t-000102-ar;ATT_SELFIE_IMAGE_REQUIRED;ar-EG;صورة السيلفي مطلوبة.
t-000102-en;ATT_SELFIE_IMAGE_REQUIRED;en-US;A selfie image is required.
t-000103-ar;ATT_SELFIE_IMAGE_TOO_LARGE;ar-EG;يجب ألا تتجاوز صورة السيلفي 2 ميجابايت.
t-000103-en;ATT_SELFIE_IMAGE_TOO_LARGE;en-US;The selfie image must not exceed 2 MB.
t-000104-ar;ATT_SELFIE_OPERATION_TAKEN;ar-EG;معرّف العملية هذا مستخدم بالفعل من موظف آخر.
t-000104-en;ATT_SELFIE_OPERATION_TAKEN;en-US;This operation id was already used by another employee.
t-000105-ar;AUTH_ACTIVE_CATEGORY_REQUIRED;ar-EG;اختر تصنيفاً نشطاً.
t-000105-en;AUTH_ACTIVE_CATEGORY_REQUIRED;en-US;Select an active category.
t-000106-ar;AUTH_ADMIN_ACCOUNT_PROTECTED;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه تعديل أو إدارة حسابات مسؤولي النظام.
t-000106-en;AUTH_ADMIN_ACCOUNT_PROTECTED;en-US;Only a Super Admin can modify or manage Admin accounts.
t-000107-ar;AUTH_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه إنشاء أو تعيين دور مسؤول النظام (Admin).
t-000107-en;AUTH_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;en-US;Only a Super Admin can create or assign the Admin role.
t-000108-ar;AUTH_DASHBOARD_CUSTOMIZATION_SUPER_ADMIN_ONLY;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه تغيير صلاحية تخصيص لوحة المعلومات للمسؤولين.
t-000108-en;AUTH_DASHBOARD_CUSTOMIZATION_SUPER_ADMIN_ONLY;en-US;Only a Super Admin can change dashboard customization access for admins.
t-000109-ar;AUTH_INVALID_CREDENTIALS;ar-EG;بيانات الاعتماد غير صحيحة، يرجى التأكد من كلمة المرور والمحاولة مجدداً.
t-000109-en;AUTH_INVALID_CREDENTIALS;en-US;Invalid credentials. Please verify your password and try again.
t-000110-ar;AUTH_PASSWORD_REQUIRED;ar-EG;كلمة المرور مطلوبة للمستخدم الجديد.
t-000110-en;AUTH_PASSWORD_REQUIRED;en-US;Password is required for a new user.
t-000111-ar;AUTH_ROLE_REQUIRED;ar-EG;اختر دوراً واحداً على الأقل.
t-000111-en;AUTH_ROLE_REQUIRED;en-US;Select at least one role.
t-000112-ar;AUTH_SELF_DEACTIVATE_FORBIDDEN;ar-EG;لا يمكنك تعطيل حسابك الخاص.
t-000112-en;AUTH_SELF_DEACTIVATE_FORBIDDEN;en-US;You cannot deactivate your own account.
t-000113-ar;AUTH_SUPER_ADMIN_ACCOUNT_PROTECTED;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه تعديل أو تعطيل حسابات المسؤول الأعلى.
t-000113-en;AUTH_SUPER_ADMIN_ACCOUNT_PROTECTED;en-US;Only a Super Admin can modify or deactivate Super Admin accounts.
t-000114-ar;AUTH_SUPER_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;ar-EG;فقط مسؤول النظام الأعلى (Super Admin) يمكنه منح دور المسؤول الأعلى.
t-000114-en;AUTH_SUPER_ADMIN_ROLE_ASSIGNMENT_FORBIDDEN;en-US;Only a Super Admin can assign the Super Admin role.
t-000115-ar;AUTH_USERNAME_EXISTS;ar-EG;اسم المستخدم موجود بالفعل.
t-000115-en;AUTH_USERNAME_EXISTS;en-US;Username already exists.
t-000116-ar;AUTH_USER_INACTIVE;ar-EG;هذا الحساب معطل حالياً. يرجى مراجعة مسؤول النظام.
t-000116-en;AUTH_USER_INACTIVE;en-US;This user account is currently inactive. Please contact your system administrator.
t-000117-ar;AUTH_USER_NOT_FOUND;ar-EG;المستخدم غير موجود.
t-000117-en;AUTH_USER_NOT_FOUND;en-US;User not found.
t-000118-ar;AUTH_USER_VERSION_CONFLICT;ar-EG;تم تعديل هذا المستخدم منذ تحميل البيانات. قم بالتحديث وحاول مرة أخرى.
t-000118-en;AUTH_USER_VERSION_CONFLICT;en-US;This user changed since it was loaded. Refresh and try again.
t-000119-ar;AUTO_DUNNING_NOT_FOUND;ar-EG;قاعدة التحصيل الآلي غير موجودة.
t-000119-en;AUTO_DUNNING_NOT_FOUND;en-US;Automated dunning rule not found.
t-000120-ar;AUTO_TEMPLATE_NOT_FOUND;ar-EG;قالب الأتمتة غير موجود.
t-000120-en;AUTO_TEMPLATE_NOT_FOUND;en-US;Automation template not found.
t-000121-ar;BANK_ACCOUNT_NOT_FOUND;ar-EG;الحساب البنكي غير موجود
t-000121-en;BANK_ACCOUNT_NOT_FOUND;en-US;Bank account not found
t-000122-ar;BANK_CHANGE_REQUEST_NOT_FOUND;ar-EG;لم يتم العثور على طلب تغيير البنك
t-000122-en;BANK_CHANGE_REQUEST_NOT_FOUND;en-US;Bank change request was not found
t-000123-ar;BANK_FEE_ACCOUNT_INVALID;ar-EG;يجب أن يكون حساب الرسوم نشطاً وقابلاً للترحيل.
t-000123-en;BANK_FEE_ACCOUNT_INVALID;en-US;Bank-fee account must be an active posting account.
t-000124-ar;BANK_FEE_ACCOUNT_NOT_FOUND;ar-EG;حساب مصروف الرسوم البنكية غير موجود.
t-000124-en;BANK_FEE_ACCOUNT_NOT_FOUND;en-US;Bank-fee expense account was not found.
t-000125-ar;BANK_FEE_ACCOUNT_REQUIRED;ar-EG;حساب مصروف الرسوم البنكية مطلوب.
t-000125-en;BANK_FEE_ACCOUNT_REQUIRED;en-US;Bank-fee expense account is required.
t-000126-ar;BANK_FEE_DIRECTION_INVALID;ar-EG;يمكن ربط الرسوم البنكية بحركة مدينة فقط.
t-000126-en;BANK_FEE_DIRECTION_INVALID;en-US;Bank fees can only reconcile a debit statement line.
t-000127-ar;BANK_GL_ACCOUNT_REQUIRED;ar-EG;يجب ربط الحساب البنكي بحساب أستاذ.
t-000127-en;BANK_GL_ACCOUNT_REQUIRED;en-US;Bank account must be linked to a GL account.
