id;translation_key;locale;text_value
v240-044;financeWorkbench.inventory;ar-EG;المخزون
v240-045;financeWorkbench.treasury;en-US;Treasury
v240-046;financeWorkbench.treasury;ar-EG;الخزينة
v240-047;financeWorkbench.payroll;en-US;Payroll
v240-048;financeWorkbench.payroll;ar-EG;الرواتب
v240-049;financeWorkbench.generate;en-US;Generate reconciliation
v240-050;financeWorkbench.generate;ar-EG;إنشاء المطابقة
v240-051;financeWorkbench.subledger;en-US;Subledger
v240-052;financeWorkbench.subledger;ar-EG;الدفتر المساعد
v240-053;financeWorkbench.glBalance;en-US;General ledger
v240-054;financeWorkbench.glBalance;ar-EG;دفتر الأستاذ
v240-055;financeWorkbench.subledgerBalance;en-US;Subledger balance
v240-056;financeWorkbench.subledgerBalance;ar-EG;رصيد الدفتر المساعد
v240-057;financeWorkbench.variance;en-US;Variance
v240-058;financeWorkbench.variance;ar-EG;الفرق
v240-059;financeWorkbench.differences;en-US;Source differences
v240-060;financeWorkbench.differences;ar-EG;فروق المصادر
v240-061;financeWorkbench.noDifferences;en-US;No source differences
v240-062;financeWorkbench.noDifferences;ar-EG;لا توجد فروق مصادر
v240-063;financeWorkbench.noReconciliations;en-US;No reconciliation snapshots for this period.
v240-064;financeWorkbench.noReconciliations;ar-EG;لا توجد لقطات مطابقة لهذه الفترة.
v240-065;financeWorkbench.precheck;en-US;Financial close precheck
v240-066;financeWorkbench.precheck;ar-EG;الفحص المالي قبل الإقفال
v240-067;financeWorkbench.moduleReadiness;en-US;Module readiness
v240-068;financeWorkbench.moduleReadiness;ar-EG;جاهزية الوحدات
v240-069;financeWorkbench.ready;en-US;Ready
v240-070;financeWorkbench.ready;ar-EG;جاهز
v240-071;financeWorkbench.blocked;en-US;Blocked
v240-072;financeWorkbench.blocked;ar-EG;محظور
v240-073;financeWorkbench.executeClose;en-US;Execute authoritative close
v240-074;financeWorkbench.executeClose;ar-EG;تنفيذ الإقفال المعتمد
v240-075;financeWorkbench.closeEvidence;en-US;Close completion evidence
v240-076;financeWorkbench.closeEvidence;ar-EG;أدلة اكتمال الإقفال
v240-077;financeWorkbench.statusChanged;en-US;Period status changed to {{status}}.
v240-078;financeWorkbench.statusChanged;ar-EG;تم تغيير حالة الفترة إلى {{status}}.
v240-079;financeWorkbench.reconciliationGenerated;en-US;Reconciliation snapshot generated.
v240-080;financeWorkbench.reconciliationGenerated;ar-EG;تم إنشاء لقطة المطابقة.
v240-081;financeWorkbench.closeCompleted;en-US;The period close completed successfully.
v240-082;financeWorkbench.closeCompleted;ar-EG;اكتمل إقفال الفترة بنجاح.
