id;translation_key;locale;text_value
v367-018-ar;export.lotReference;ar-EG;مرجع الlot
v367-019-en;export.quantity;en-US;Quantity
v367-019-ar;export.quantity;ar-EG;الكمية
v367-020-en;export.unitOfMeasure;en-US;Unit
v367-020-ar;export.unitOfMeasure;ar-EG;وحدة القياس
v367-021-en;export.netWeight;en-US;Net Weight (KG)
v367-021-ar;export.netWeight;ar-EG;الوزن الصافي (كجم)
v367-022-en;export.grossWeight;en-US;Gross Weight (KG)
v367-022-ar;export.grossWeight;ar-EG;الوزن الإجمالي (كجم)
v367-023-en;export.packagesCount;en-US;Packages
v367-023-ar;export.packagesCount;ar-EG;عدد الطرود
v367-024-en;export.createShipment;en-US;New Shipment
v367-024-ar;export.createShipment;ar-EG;شحنة جديدة
v367-025-en;export.compliance;en-US;Compliance
v367-025-ar;export.compliance;ar-EG;الامتثال
v367-026-en;export.treatmentLogs;en-US;Treatment Logs
v367-026-ar;export.treatmentLogs;ar-EG;سجلات المعالجة
v367-027-en;export.chemical;en-US;Chemical
v367-027-ar;export.chemical;ar-EG;المادة الكيميائية
v367-028-en;export.dose;en-US;Dose
v367-028-ar;export.dose;ar-EG;الجرعة
v367-029-en;export.treatmentDate;en-US;Treatment Date
v367-029-ar;export.treatmentDate;ar-EG;تاريخ المعالجة
v367-030-en;export.phiDays;en-US;Pre-Harvest Interval (Days)
v367-030-ar;export.phiDays;ar-EG;الفترة قبل الحصاد (أيام)
v367-031-en;export.earliestSafePickup;en-US;Earliest Safe Pickup
v367-031-ar;export.earliestSafePickup;ar-EG;أبكر موعد آمن للحصاد
v367-032-en;export.violation;en-US;Violation
v367-032-ar;export.violation;ar-EG;مخالفة
v367-033-en;export.compliant;en-US;Compliant
v367-033-ar;export.compliant;ar-EG;ممتثل
v367-034-en;export.checkCompliance;en-US;Check Compliance
v367-034-ar;export.checkCompliance;ar-EG;فحص الامتثال
v367-035-en;export.pesticides;en-US;Pesticide Register
v367-035-ar;export.pesticides;ar-EG;سجل المبيدات
v367-036-en;export.chemicalName;en-US;Chemical Name
v367-036-ar;export.chemicalName;ar-EG;اسم المادة الكيميائية
v367-037-en;export.activeIngredient;en-US;Active Ingredient
v367-037-ar;export.activeIngredient;ar-EG;المادة الفعالة
v367-038-en;export.registrationNumber;en-US;Registration No
v367-038-ar;export.registrationNumber;ar-EG;رقم التسجيل
v367-039-en;export.mrlMgPerKg;en-US;MRL (mg/kg)
v367-039-ar;export.mrlMgPerKg;ar-EG;الحد الأقصى للبقايا (مجم/كجم)
v367-040-en;export.maxDosePerHa;en-US;Max Dose/Ha
v367-040-ar;export.maxDosePerHa;ar-EG;الحد الأقصى للجرعة/هكتار
v367-041-en;export.cropAuthorized;en-US;Authorized Crops
v367-041-ar;export.cropAuthorized;ar-EG;المحاصيل المصرح بها
v367-042-en;export.proceeds;en-US;Proceeds
v367-042-ar;export.proceeds;ar-EG;الإيرادات
v367-043-en;export.expectedFx;en-US;Expected FX
v367-043-ar;export.expectedFx;ar-EG;المبلغ المتوقع بالعملة الأجنبية
v367-044-en;export.realizedFx;en-US;Realized FX
v367-044-ar;export.realizedFx;ar-EG;المبلغ المحقق بالعملة الأجنبية
v367-045-en;export.aging;en-US;Aging
v367-045-ar;export.aging;ar-EG;أعمار المبالغ
v367-046-en;export.daysOutstanding;en-US;Days Outstanding
v367-046-ar;export.daysOutstanding;ar-EG;أيام الانتظار
v367-047-en;export.totalExpected;en-US;Total Expected
v367-047-ar;export.totalExpected;ar-EG;الإجمالي المتوقع
v367-048-en;export.docs;en-US;Documents
v367-048-ar;export.docs;ar-EG;المستندات
v367-049-en;export.coo;en-US;Certificate of Origin (COO)
v367-049-ar;export.coo;ar-EG;شهادة المنشأ
v367-050-en;export.packingList;en-US;Packing List
v367-050-ar;export.packingList;ar-EG;قائمة التعبئة
v367-051-en;export.phyto;en-US;Phytosanitary Certificate
v367-051-ar;export.phyto;ar-EG;الشهادة الصحية النباتية
v367-052-en;export.printDoc;en-US;Print Document
v367-052-ar;export.printDoc;ar-EG;طباعة المستند
v367-053-en;export.createTreatment;en-US;Log Treatment
v367-053-ar;export.createTreatment;ar-EG;تسجيل معالجة
v367-054-en;export.noViolations;en-US;All lots are compliant
v367-054-ar;export.noViolations;ar-EG;جميع الدرجات ممتثلة
v367-055-en;export.violationsFound;en-US;violations found
v367-055-ar;export.violationsFound;ar-EG;مخالفات تم اكتشافها
v367-056-en;export.addLine;en-US;Add Line
v367-056-ar;export.addLine;ar-EG;إضافة بند
v367-057-en;export.removeLine;en-US;Remove
v367-057-ar;export.removeLine;ar-EG;إزالة
v367-058-en;export.noShipments;en-US;No export shipments yet
v367-058-ar;export.noShipments;ar-EG;لا توجد شحنات تصدير بعد
v367-059-en;export.createPesticide;en-US;Register Pesticide
v367-059-ar;export.createPesticide;ar-EG;تسجيل مبيد
v367-060-en;export.treatedBy;en-US;Treated By
v367-060-ar;export.treatedBy;ar-EG;تمت المعالجة بواسطة
v367-061-en;export.transitionBooked;en-US;Mark Booked
v367-061-ar;export.transitionBooked;ar-EG;تحديد كمحجوز
v367-062-en;export.transitionShipped;en-US;Mark Shipped
v367-062-ar;export.transitionShipped;ar-EG;تحديد كمشحون
v367-063-en;export.transitionSettled;en-US;Mark Settled
v367-063-ar;export.transitionSettled;ar-EG;تحديد كمسوّى
v367-064-en;export.invalidTransition;en-US;Invalid status transition
v367-064-ar;export.invalidTransition;ar-EG;انتقال حالة غير صالح
v367-065-en;export.recordProceeds;en-US;Record Proceeds
v367-065-ar;export.recordProceeds;ar-EG;تسجيل الإيرادات
v367-066-en;export.tabShipment;en-US;Shipment
v367-066-ar;export.tabShipment;ar-EG;الشحنة
v367-067-en;export.tabLots;en-US;Lots & Treatments
v367-067-ar;export.tabLots;ar-EG;الدرجات والمعالجات
v367-068-en;export.tabDocs;en-US;Documents
v367-068-ar;export.tabDocs;ar-EG;المستندات
v367-069-en;export.tabProceeds;en-US;Proceeds
v367-069-ar;export.tabProceeds;ar-EG;الإيرادات
v367-070-en;export.tabPesticides;en-US;Pesticide Register
v367-070-ar;export.tabPesticides;ar-EG;سجل المبيدات
v367-071-en;common.total;en-US;Total
v367-071-ar;common.total;ar-EG;الإجمالي
v367-072-en;export.daysShort;en-US;Days Short
v367-072-ar;export.daysShort;ar-EG;أيام نقص
v367-073-en;EXPORT_SHIPMENT_NOT_FOUND;en-US;Export shipment not found
v367-073-ar;EXPORT_SHIPMENT_NOT_FOUND;ar-EG;شحنة التصدير غير موجودة
v367-074-en;EXPORT_SHIPMENT_INVALID_STATE;en-US;Can only update shipments in PREPARING status
v367-074-ar;EXPORT_SHIPMENT_INVALID_STATE;ar-EG;يمكن التحديث فقط للشحنات في حالة التحضير
v367-075-en;PESTICIDE_NOT_FOUND;en-US;Pesticide register not found
v367-075-ar;PESTICIDE_NOT_FOUND;ar-EG;سجل المبيدات غير موجود
v367-076-en;PESTICIDE_ALREADY_EXISTS;en-US;Pesticide already registered
v367-076-ar;PESTICIDE_ALREADY_EXISTS;ar-EG;المبيد مسجل بالفعل
v367-077-en;MRL_INTERVAL_VIOLATED;en-US;Pre-harvest interval not respected
v367-077-ar;MRL_INTERVAL_VIOLATED;ar-EG;الفترة قبل الحصاد غير م恪ترعة
v367-078-en;export.transition;en-US;Status Updated
v367-078-ar;export.transition;ar-EG;تم تحديث الحالة
v367-079-en;export.customerName;en-US;Customer Name
v367-079-ar;export.customerName;ar-EG;اسم العميل
