id;translation_key;locale;text_value
v273-059;dpr.safetyPlaceholder;ar-EG;توثيق إجراءات السلامة أو أي ملاحظات أو حوادث موقعية (ساعات عمل آمنة)...
v273-060;dpr.safetyPlaceholder;en-US;Document HSE observations, toolbox talks, or safe working hours...
v273-061;dpr.tabProgress;ar-EG;تقدم الأعمال وبنود المقايسة (WBS)
v273-062;dpr.tabProgress;en-US;Work Progress (WBS)
v273-063;dpr.tabLabor;ar-EG;العمالة اليومية وساعات العمل
v273-064;dpr.tabLabor;en-US;Site Labor & Man-Hours
v273-065;dpr.tabEquipment;ar-EG;سجل المعدات والآليات
v273-066;dpr.tabEquipment;en-US;Equipment & Machinery Logs
v273-067;dpr.tabMaterials;ar-EG;استهلاك وتوريدات المواد
v273-068;dpr.tabMaterials;en-US;Materials Consumed
v273-069;dpr.tabSummary;ar-EG;ملخص الفترة ومؤشرات الإنجاز
v273-070;dpr.tabSummary;en-US;Period Summary & KPIs
v273-071;dpr.actionSubmit;ar-EG;تقديم للاعتماد
v273-072;dpr.actionSubmit;en-US;Submit Report
v273-073;dpr.actionApprove;ar-EG;اعتماد التقرير
v273-074;dpr.actionApprove;en-US;Approve Report
v273-075;dpr.actionReopen;ar-EG;إعادة فتح التقرير
v273-076;dpr.actionReopen;en-US;Reopen Report
v273-077;dpr.reopenPromptTitle;ar-EG;سبب إعادة فتح التقرير
v273-078;dpr.reopenPromptTitle;en-US;Reason for Reopening Report
v273-079;dpr.reopenPromptPlaceholder;ar-EG;اكتب سبب التعديل أو الملاحظات المطلوبة...
v273-080;dpr.reopenPromptPlaceholder;en-US;Enter reason for modification or requested adjustments...
v273-081;dpr.addProgressLine;ar-EG;إضافة بند إنجاز
v273-082;dpr.addProgressLine;en-US;Add Progress Line
v273-083;dpr.wbsItem;ar-EG;بند هيكل العمل / المقايسة
v273-084;dpr.wbsItem;en-US;WBS / BOQ Item
v273-085;dpr.selectWbs;ar-EG;-- اختر بند المقايسة --
v273-086;dpr.selectWbs;en-US;-- Select WBS Item --
v273-087;dpr.prevQuantity;ar-EG;الكمية السابقة
v273-088;dpr.prevQuantity;en-US;Previous Qty
v273-089;dpr.todayQuantity;ar-EG;الكمية المنجزة اليوم
v273-090;dpr.todayQuantity;en-US;Today Qty
v273-091;dpr.cumulativeQuantity;ar-EG;الكمية التراكمية
v273-092;dpr.cumulativeQuantity;en-US;Cumulative Qty
v273-093;dpr.percentComplete;ar-EG;نسبة الإنجاز %
v273-094;dpr.percentComplete;en-US;% Complete
v273-095;dpr.locationNotes;ar-EG;موقع التنفيذ الميداني
v273-096;dpr.locationNotes;en-US;Site Execution Location
v273-097;dpr.locationPlaceholder;ar-EG;مثال: سقف الدور الأرضي - المحور 4 إلى 8
v273-098;dpr.locationPlaceholder;en-US;e.g. Ground Floor Slab - Grid 4 to 8
v273-099;dpr.addLaborSnapshot;ar-EG;إضافة فئة عمالة
v273-100;dpr.addLaborSnapshot;en-US;Add Labor Trade
v273-101;dpr.tradeCategory;ar-EG;الفئة / المهنة
v273-102;dpr.tradeCategory;en-US;Trade / Profession
v273-103;dpr.tradePlaceholder;ar-EG;حدادة، نجارة مسلحة، بناء، نقاشة، كهرباء...
v273-104;dpr.tradePlaceholder;en-US;Steel Fixing, Carpentry, Masonry, Electrical...
v273-105;dpr.sourceType;ar-EG;مصدر العمالة
v273-106;dpr.sourceType;en-US;Labor Source
v273-107;dpr.sourceDirect;ar-EG;عمالة مباشرة (الشركة)
v273-108;dpr.sourceDirect;en-US;Direct Employee
v273-109;dpr.sourceContractor;ar-EG;مقاول توريد عمالة
v273-110;dpr.sourceContractor;en-US;Contractor Worker
v273-111;dpr.sourceSubcontractor;ar-EG;طاقم مقاول باطن
v273-112;dpr.sourceSubcontractor;en-US;Subcontractor Crew
v273-113;dpr.headcount;ar-EG;العدد (رأس)
v273-114;dpr.headcount;en-US;Headcount
v273-115;dpr.hoursWorked;ar-EG;ساعات العمل / عامل
v273-116;dpr.hoursWorked;en-US;Hours / Worker
v273-117;dpr.totalManHours;ar-EG;إجمالي ساعات العمل
v273-118;dpr.totalManHours;en-US;Total Man-Hours
v273-119;dpr.addEquipmentLog;ar-EG;إضافة معدة / آلية
v273-120;dpr.addEquipmentLog;en-US;Add Equipment Log
v273-121;dpr.equipmentType;ar-EG;نوع المعدة
v273-122;dpr.equipmentType;en-US;Equipment Type
v273-123;dpr.equipmentTypePlaceholder;ar-EG;ونش برجي، لودر، حفار 20 طن، مضخة خرسانة...
v273-124;dpr.equipmentTypePlaceholder;en-US;Tower Crane, Excavator, Concrete Pump, Bobcat...
v273-125;dpr.equipmentCode;ar-EG;رقم / كود المعدة
v273-126;dpr.equipmentCode;en-US;Plate / Code
v273-127;dpr.equipmentStatus;ar-EG;حالة المعدة بالموقع
v273-128;dpr.equipmentStatus;en-US;Equipment Status
v273-129;dpr.statusWorking;ar-EG;تعمل (تشغيل)
v273-130;dpr.statusWorking;en-US;Working
v273-131;dpr.statusStandby;ar-EG;جاهزة / متوقفة (Standby)
v273-132;dpr.statusStandby;en-US;Standby
v273-133;dpr.statusBreakdown;ar-EG;معطلة (عطل موقعي)
v273-134;dpr.statusBreakdown;en-US;Breakdown
v273-135;dpr.statusMaintenance;ar-EG;صيانة دورية
v273-136;dpr.statusMaintenance;en-US;Maintenance
v273-137;dpr.hoursOperated;ar-EG;ساعات التشغيل
v273-138;dpr.hoursOperated;en-US;Operated Hours
v273-139;dpr.hoursIdle;ar-EG;ساعات التوقف
v273-140;dpr.hoursIdle;en-US;Idle Hours
v273-141;dpr.fuelConsumed;ar-EG;الوقود (لتر)
v273-142;dpr.fuelConsumed;en-US;Fuel (Liters)
v273-143;dpr.operatorName;ar-EG;اسم السائق / المشغل
v273-144;dpr.operatorName;en-US;Operator Name
v273-145;dpr.addMaterial;ar-EG;إضافة مادة مستهلكة
v273-146;dpr.addMaterial;en-US;Add Material
v273-147;dpr.materialName;ar-EG;اسم المادة / الصنف
v273-148;dpr.materialName;en-US;Material Name
v273-149;dpr.materialPlaceholder;ar-EG;خرسانة جاهزة رتبة 350، حديد تسليح 16مم، أسمنت بورتلاندي...
v273-150;dpr.materialPlaceholder;en-US;Ready-Mix Concrete C35, Rebar 16mm, Portland Cement...
v273-151;dpr.quantityUsed;ar-EG;الكمية المستخدمة
v273-152;dpr.quantityUsed;en-US;Quantity Used
v273-153;dpr.deliveryNote;ar-EG;رقم بون التوريد / الإذن
v273-154;dpr.deliveryNote;en-US;Delivery Note No.
v273-155;dpr.createdSuccess;ar-EG;تم إنشاء التقرير اليومي بنجاح
v273-156;dpr.createdSuccess;en-US;Daily report created successfully
v273-157;dpr.updatedSuccess;ar-EG;تم تحديث التقرير اليومي بنجاح
v273-158;dpr.updatedSuccess;en-US;Daily report updated successfully
v273-159;dpr.submittedSuccess;ar-EG;تم تقديم التقرير للاعتماد بنجاح
v273-160;dpr.submittedSuccess;en-US;Daily report submitted for approval
v273-161;dpr.approvedSuccess;ar-EG;تم اعتماد التقرير اليومي وتحديث تقدم بنود العمل بنجاح
v273-162;dpr.approvedSuccess;en-US;Daily report approved and progress updated successfully
v273-163;dpr.reopenedSuccess;ar-EG;تمت إعادة فتح التقرير بنجاح
v273-164;dpr.reopenedSuccess;en-US;Daily report reopened successfully
v273-165;dpr.deletedSuccess;ar-EG;تم حذف التقرير اليومي بنجاح
v273-166;dpr.deletedSuccess;en-US;Daily report deleted successfully
v273-167;dpr.deleteConfirmTitle;ar-EG;تأكيد حذف التقرير اليومي
v273-168;dpr.deleteConfirmTitle;en-US;Confirm Daily Report Deletion
v273-169;dpr.deleteConfirmMessage;ar-EG;هل أنت متأكد من حذف هذا التقرير اليومي المسودة؟
v273-170;dpr.deleteConfirmMessage;en-US;Are you sure you want to delete this draft daily report?
v273-171;dpr.noReportsTitle;ar-EG;لا توجد تقارير يومية مسجلة
v273-172;dpr.noReportsTitle;en-US;No daily reports recorded
v273-173;dpr.noReportsDesc;ar-EG;ابدأ بتسجيل أول تقرير يومي لتوثيق إنجازات الموقع وحجم العمالة والمعدات
v273-174;dpr.noReportsDesc;en-US;Start creating daily reports to track site execution, labor, and machinery
v273-175;dpr.editorTitleNew;ar-EG;إعداد تقرير موقع يومي جديد (DPR)
v273-176;dpr.editorTitleNew;en-US;New Daily Site Progress Report (DPR)
v273-177;dpr.editorTitleEdit;ar-EG;تعديل التقرير اليومي للموقع
v273-178;dpr.editorTitleEdit;en-US;Edit Daily Progress Report
v273-179;dpr.loadError;ar-EG;تعذر تحميل بيانات التقارير اليومية
v273-180;dpr.loadError;en-US;Failed to load daily reports
v273-181;dpr.saveError;ar-EG;تعذر حفظ بيانات التقرير اليومي
v273-182;dpr.saveError;en-US;Failed to save daily report
v273-183;dpr.actionError;ar-EG;تعذر تنفيذ الإجراء المطلوب على التقرير
v273-184;dpr.actionError;en-US;Failed to perform requested action on daily report
v273-185;dpr.copySuccess;ar-EG;تم نسخ بيانات اليوم السابق بنجاح
v273-186;dpr.copySuccess;en-US;Previous day copied successfully
v273-187;dpr.copyNotFound;ar-EG;لم يتم العثور على تقرير سابق لنسخ البيانات منه
v273-188;dpr.copyNotFound;en-US;No previous report found to copy from
v273-189;dpr.tabTitle;ar-EG;التقارير اليومية للموقع
v273-190;dpr.tabTitle;en-US;Daily Site Progress (DPR)
