id;translation_key;locale;text_value
v263-061;workforce.importResult;ar-EG;تم استيراد {imported} من {total}.{failed ? ' تعذر {failed}.' : ''}
v263-062;workforce.importResult;en-US;Imported {imported} of {total}.{failed ? ' {failed} failed.' : ''}
v263-063;workforce.importFailed;ar-EG;تعذر استيراد ملف Excel.
v263-064;workforce.importFailed;en-US;Could not import the Excel file.
v263-065;imports.exportImportHistory;ar-EG;سجل-الاستيراد
v263-066;imports.exportImportHistory;en-US;import-history
v263-067;imports.exportUnmatchedIdentities;ar-EG;هويات-غير-مربوطة
v263-068;imports.exportUnmatchedIdentities;en-US;unmatched-identities
v263-069;imports.deviceUpdatedHint;ar-EG;تم تحديث إعدادات جهاز البصمة.
v263-070;imports.deviceUpdatedHint;en-US;Biometric device settings updated.
v263-071;imports.deviceConnectedHint;ar-EG;تم إضافة جهاز البصمة للربط المباشر.
v263-072;imports.deviceConnectedHint;en-US;Biometric device added for direct connection.
v263-073;workflow.eyebrow;ar-EG;مُحرك الاعتمادات المتعددة
v263-074;workflow.eyebrow;en-US;Multi-approval engine
v263-075;workflow.title;ar-EG;مسارات الاعتماد وتحديد الصلاحيات
v263-076;workflow.title;en-US;Workflow definitions and permissions
v263-077;workflow.description;ar-EG;تحديد وإدارة خطوات الاعتماد لكل نوع مستند داخل النظام.
v263-078;workflow.description;en-US;Define and manage approval steps for each document type in the system.
v263-079;workflow.createNew;ar-EG;＋ إنشاء مسار جديد
v263-080;workflow.createNew;en-US;+ Create new workflow
v263-081;workflow.loading;ar-EG;جارٍ تحميل مسارات الاعتماد…
v263-082;workflow.loading;en-US;Loading approval workflows…
v263-083;workflow.thDocument;ar-EG;المستند
v263-084;workflow.thDocument;en-US;Document
v263-085;workflow.thName;ar-EG;اسم المسار
v263-086;workflow.thName;en-US;Workflow name
v263-087;workflow.thSteps;ar-EG;عدد الخطوات
v263-088;workflow.thSteps;en-US;Steps
v263-089;workflow.thVersion;ar-EG;الإصدار
v263-090;workflow.thVersion;en-US;Version
v263-091;workflow.thStatus;ar-EG;الحالة
v263-092;workflow.thStatus;en-US;Status
v263-093;workflow.thUpdatedAt;ar-EG;تاريخ التحديث
v263-094;workflow.thUpdatedAt;en-US;Updated at
v263-095;workflow.thActions;ar-EG;الإجراءات
v263-096;workflow.thActions;en-US;Actions
v263-097;workflow.stepsUnit;ar-EG;خطوات
v263-098;workflow.stepsUnit;en-US;steps
v263-099;workflow.statusActive;ar-EG;مفعل
v263-100;workflow.statusActive;en-US;Active
v263-101;workflow.statusInactive;ar-EG;معطل
v263-102;workflow.statusInactive;en-US;Inactive
v263-103;workflow.editSteps;ar-EG;✏ تعديل الخطوات
v263-104;workflow.editSteps;en-US;Edit steps
v263-105;workflow.empty;ar-EG;لا توجد مسارات اعتماد معرفة حتى الآن.
v263-106;workflow.empty;en-US;No approval workflows defined yet.
v263-107;workflow.editTitle;ar-EG;تعديل مسار الاعتماد
v263-108;workflow.editTitle;en-US;Edit workflow
v263-109;workflow.createTitle;ar-EG;إنشاء مسار اعتماد جديد
v263-110;workflow.createTitle;en-US;Create new workflow
v263-111;workflow.docTypeLabel;ar-EG;نوع المستند
v263-112;workflow.docTypeLabel;en-US;Document type
v263-113;workflow.docTypePo;ar-EG;أمر شراء
v263-114;workflow.docTypePo;en-US;Purchase order
v263-115;workflow.docTypeSettlement;ar-EG;تسوية مقاول
v263-116;workflow.docTypeSettlement;en-US;Contractor settlement
v263-117;workflow.docTypePayroll;ar-EG;مسير رواتب
v263-118;workflow.docTypePayroll;en-US;Payroll run
v263-119;workflow.docTypeInvoice;ar-EG;فاتورة مورد
v263-120;workflow.docTypeInvoice;en-US;Supplier invoice
v263-121;workflow.docTypePayment;ar-EG;سداد مورد
v263-122;workflow.docTypePayment;en-US;Supplier payment
v263-123;workflow.docTypeJournal;ar-EG;قيد محاسبي
v263-124;workflow.docTypeJournal;en-US;Journal entry
v263-125;workflow.docTypeLabor;ar-EG;طلب عمالة
v263-126;workflow.docTypeLabor;en-US;Labor request
v263-127;workflow.docTypeAdvance;ar-EG;سلفة عمالة
v263-128;workflow.docTypeAdvance;en-US;Advance
v263-129;workflow.nameLabel;ar-EG;اسم المسار
v263-130;workflow.nameLabel;en-US;Workflow name
v263-131;workflow.namePlaceholder;ar-EG;مثال: مسار اعتمادات أوامر الشراء
v263-132;workflow.namePlaceholder;en-US;e.g. Purchase order approval workflow
v263-133;workflow.activateImmediately;ar-EG;تفعيل المسار مباشرة
v263-134;workflow.activateImmediately;en-US;Activate workflow immediately
v263-135;workflow.stepsTitle;ar-EG;خطوات الاعتماد المتتابعة
v263-136;workflow.stepsTitle;en-US;Sequential approval steps
v263-137;workflow.addStep;ar-EG;＋ إضافة خطوة
v263-138;workflow.addStep;en-US;+ Add step
v263-139;workflow.stepNamePlaceholder;ar-EG;اسم الخطوة (مثال: اعتماد المدير المالي)
v263-140;workflow.stepNamePlaceholder;en-US;Step name (e.g. CFO approval)
v263-141;workflow.selectRole;ar-EG;اختر الدور المطلوب…
v263-142;workflow.selectRole;en-US;Select required role…
v263-143;workflow.noStepsHint;ar-EG;اضغط إضافة خطوة لبناء مسار الاعتماد المتتابع.
v263-144;workflow.noStepsHint;en-US;Click Add step to build the sequential approval workflow.
v263-145;workflow.loadError;ar-EG;تعذر تحميل مسارات الاعتماد.
v263-146;workflow.loadError;en-US;Could not load approval workflows.
v263-147;workflow.saveError;ar-EG;تعذر حفظ المسار.
v263-148;workflow.saveError;en-US;Could not save the workflow.
v263-149;workflow.defaultStepName;ar-EG;الخطوة {n}
v263-150;workflow.defaultStepName;en-US;Step {n}
